DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Population,At least partially vaccinated uptake per 1000 people,Fully vaccinated uptake per 1000 people
Hawkes Bay,European or Other,18-24,Male,3508,3419,3686,952,928
Hawkes Bay,European or Other,25-29,Female,2448,2404,2883,849,834
Hawkes Bay,European or Other,25-29,Male,2415,2354,2705,893,870
Hawkes Bay,European or Other,25-29,Unknown/Other,5,5,8,625,625
Hawkes Bay,European or Other,30-34,Female,2835,2772,2972,954,933
Hawkes Bay,European or Other,30-34,Male,2707,2624,2765,979,949
Hawkes Bay,European or Other,35-39,Female,2640,2597,3004,879,865
Hawkes Bay,European or Other,35-39,Male,2520,2449,2739,920,894
Hawkes Bay,European or Other,40-44,Female,2930,2883,3313,884,870
Hawkes Bay,European or Other,40-44,Male,2649,2605,2987,887,872
Hawkes Bay,European or Other,45-49,Female,3511,3475,4128,851,842
Hawkes Bay,European or Other,45-49,Male,3247,3197,3702,877,864
Hawkes Bay,European or Other,50-54,Female,4039,4001,4096,986,977
Hawkes Bay,European or Other,50-54,Male,3656,3618,3928,931,921
Hawkes Bay,European or Other,55-59,Female,4107,4074,4612,891,883
Hawkes Bay,European or Other,55-59,Male,3853,3819,4301,896,888
Hawkes Bay,European or Other,60-64,Female,4232,4199,4361,970,963
Hawkes Bay,European or Other,60-64,Male,4067,4041,4125,986,980
Hawkes Bay,European or Other,65-69,Female,3952,3928,4174,947,941
Hawkes Bay,European or Other,65-69,Male,3670,3652,3822,960,956
Hawkes Bay,European or Other,70-74,Female,3875,3854,3942,983,978
Hawkes Bay,European or Other,70-74,Male,3612,3599,3734,967,964
Hawkes Bay,European or Other,75-79,Female,2926,2911,2792,1048,1043
Hawkes Bay,European or Other,75-79,Male,2706,2697,2604,1039,1036
Hawkes Bay,European or Other,80-84,Female,2131,2118,1961,1087,1080
Hawkes Bay,European or Other,80-84,Male,1767,1753,1636,1080,1072
Hawkes Bay,European or Other,85-89,Female,1254,1243,1242,1010,1001
Hawkes Bay,European or Other,85-89,Male,935,920,871,1073,1056
Hawkes Bay,European or Other,90+,Female,848,829,791,1072,1048
Hawkes Bay,European or Other,90+,Male,475,469,437,1087,1073
Hawkes Bay,Maori,12-17,Female,2471,2299,2710,912,848
Hawkes Bay,Maori,12-17,Male,2351,2134,2616,899,816
Hawkes Bay,Maori,18-24,Female,2265,2102,2651,854,793
Hawkes Bay,Maori,18-24,Male,2240,2051,2534,884,809
Hawkes Bay,Maori,25-29,Female,1480,1371,1795,825,764
Hawkes Bay,Maori,25-29,Male,1396,1288,1624,860,793
Hawkes Bay,Maori,30-34,Female,1457,1386,1641,888,845
Hawkes Bay,Maori,30-34,Male,1189,1089,1348,882,808
Hawkes Bay,Maori,35-39,Female,1149,1094,1339,858,817
Hawkes Bay,Maori,35-39,Male,1027,959,1108,927,866
Hawkes Bay,Maori,40-44,Female,1121,1072,1278,877,839
Hawkes Bay,Maori,40-44,Male,979,934,1064,920,878
Hawkes Bay,Maori,45-49,Female,1223,1186,1434,853,827
Hawkes Bay,Maori,45-49,Male,986,942,1193,826,790
Hawkes Bay,Maori,50-54,Female,1216,1183,1289,943,918
Hawkes Bay,Maori,50-54,Male,970,938,1005,965,933
Hawkes Bay,Maori,55-59,Female,1131,1110,1266,893,877
Hawkes Bay,Maori,55-59,Male,935,915,1050,890,871
Hawkes Bay,Maori,60-64,Female,1029,1016,1000,1029,1016
Hawkes Bay,Maori,60-64,Male,860,846,850,1012,995
Hawkes Bay,Maori,65-69,Female,756,748,749,1009,999
Hawkes Bay,Maori,65-69,Male,613,603,621,987,971
Hawkes Bay,Maori,70-74,Female,539,536,523,1031,1025
Hawkes Bay,Maori,70-74,Male,460,458,404,1139,1134
Hawkes Bay,Maori,75-79,Female,306,304,286,1070,1063
Hawkes Bay,Maori,75-79,Male,208,203,219,950,927
Hawkes Bay,Maori,80-84,Female,156,153,183,852,836
Hawkes Bay,Maori,80-84,Male,136,134,114,1193,1175
Hawkes Bay,Maori,85-89,Female,87,86,89,978,966
Hawkes Bay,Maori,85-89,Male,44,42,49,898,857
Hawkes Bay,Maori,90+,Female,26,25,17,1529,1471
Hawkes Bay,Maori,90+,Male,10,10,9,1111,1111
Hawkes Bay,Pacific Peoples,12-17,Female,364,344,365,997,942
Hawkes Bay,Pacific Peoples,12-17,Male,351,323,362,970,892
Hawkes Bay,Pacific Peoples,18-24,Female,358,338,394,909,858
Hawkes Bay,Pacific Peoples,18-24,Male,775,755,461,1681,1638
Hawkes Bay,Pacific Peoples,25-29,Female,288,271,261,1103,1038
Hawkes Bay,Pacific Peoples,25-29,Male,836,814,311,2688,2617
Hawkes Bay,Pacific Peoples,30-34,Female,238,232,239,996,971
Hawkes Bay,Pacific Peoples,30-34,Male,729,710,278,2622,2554
Hawkes Bay,Pacific Peoples,35-39,Female,210,204,190,1105,1074
Hawkes Bay,Pacific Peoples,35-39,Male,567,559,257,2206,2175
Hawkes Bay,Pacific Peoples,40-44,Female,182,174,167,1090,1042
Hawkes Bay,Pacific Peoples,40-44,Male,423,416,207,2043,2010
Hawkes Bay,Pacific Peoples,45-49,Female,175,171,162,1080,1056
Hawkes Bay,Pacific Peoples,45-49,Male,305,301,190,1605,1584
Hawkes Bay,Pacific Peoples,50-54,Female,161,158,174,925,908
Hawkes Bay,Pacific Peoples,50-54,Male,198,196,167,1186,1174
Hawkes Bay,Pacific Peoples,55-59,Female,130,128,124,1048,1032
Hawkes Bay,Pacific Peoples,55-59,Male,136,131,118,1153,1110
Hawkes Bay,Pacific Peoples,60-64,Female,99,99,99,1000,1000
Hawkes Bay,Pacific Peoples,60-64,Male,115,115,119,966,966
Hawkes Bay,Pacific Peoples,65-69,Female,80,76,78,1026,974
Hawkes Bay,Pacific Peoples,65-69,Male,83,83,73,1137,1137
Hawkes Bay,Pacific Peoples,70-74,Female,47,45,54,870,833
Hawkes Bay,Pacific Peoples,70-74,Male,57,55,58,983,948
Hawkes Bay,Pacific Peoples,75-79,Female,31,31,27,1148,1148
Hawkes Bay,Pacific Peoples,75-79,Male,19,17,24,792,708
Hawkes Bay,Pacific Peoples,80-84,Female,14,14,21,667,667
Hawkes Bay,Pacific Peoples,80-84,Male,13,13,12,1083,1083
Hawkes Bay,Pacific Peoples,85-89,Female,12,12,14,857,857
Hawkes Bay,Pacific Peoples,85-89,Male,8,8,6,1333,1333
Hawkes Bay,Unknown,12-17,Female,21,21,9,2333,2333
Hawkes Bay,Unknown,12-17,Male,21,21,6,3500,3500
Hawkes Bay,Unknown,25-29,Female,55,50,8,6875,6250
Hawkes Bay,Unknown,25-29,Male,90,81,15,6000,5400
Hawkes Bay,Unknown,30-34,Female,57,56,11,5182,5091
Hawkes Bay,Unknown,30-34,Male,116,108,17,6824,6353
Hawkes Bay,Unknown,35-39,Female,39,37,13,3000,2846
Hawkes Bay,Unknown,35-39,Male,102,95,19,5368,5000
Hawkes Bay,Unknown,40-44,Female,35,34,5,7000,6800
Hawkes Bay,Unknown,40-44,Male,95,86,29,3276,2966
Hawkes Bay,Unknown,45-49,Female,20,20,8,2500,2500
Hawkes Bay,Unknown,45-49,Male,83,79,35,2371,2257
Hawkes Bay,Unknown,50-54,Female,23,21,10,2300,2100
Hawkes Bay,Unknown,50-54,Male,73,68,28,2607,2429
Hawkes Bay,Unknown,55-59,Female,19,19,18,1056,1056
Hawkes Bay,Unknown,55-59,Male,55,53,25,2200,2120
Hawkes Bay,Unknown,60-64,Female,15,15,13,1154,1154
Hawkes Bay,Unknown,60-64,Male,48,47,23,2087,2043
Hawkes Bay,Unknown,65-69,Female,20,20,20,1000,1000
Hawkes Bay,Unknown,65-69,Male,39,38,37,1054,1027
Hawkes Bay,Unknown,70-74,Female,21,21,14,1500,1500
Hawkes Bay,Unknown,70-74,Male,36,35,22,1636,1591
Hawkes Bay,Unknown,75-79,Male,9,9,10,900,900
Hutt Valley,Asian,12-17,Female,705,688,654,1078,1052
Hutt Valley,Asian,12-17,Male,686,662,634,1082,1044
Hutt Valley,Asian,18-24,Female,661,658,597,1107,1102
Hutt Valley,Asian,18-24,Male,778,772,690,1128,1119
Hutt Valley,Asian,25-29,Female,904,902,951,951,948
Hutt Valley,Asian,25-29,Male,1141,1138,935,1220,1217
Hutt Valley,Asian,30-34,Female,1499,1492,1442,1040,1035
Hutt Valley,Asian,30-34,Male,1358,1349,1146,1185,1177
Hutt Valley,Asian,35-39,Female,1291,1283,1214,1063,1057
Hutt Valley,Asian,35-39,Male,1338,1333,1204,1111,1107
Hutt Valley,Asian,40-44,Female,888,885,806,1102,1098
Hutt Valley,Asian,40-44,Male,920,915,768,1198,1191
Hutt Valley,Asian,45-49,Female,685,678,682,1004,994
Hutt Valley,Asian,45-49,Male,647,645,585,1106,1103
Hutt Valley,Asian,50-54,Female,576,572,566,1018,1011
Hutt Valley,Asian,50-54,Male,532,530,464,1147,1142
Hutt Valley,Asian,55-59,Female,528,526,555,951,948
Hutt Valley,Asian,55-59,Male,395,394,388,1018,1015
Hutt Valley,Asian,60-64,Female,475,471,504,942,935
Hutt Valley,Asian,60-64,Male,337,336,387,871,868
Hutt Valley,Asian,65-69,Female,430,427,439,979,973
Hutt Valley,Asian,65-69,Male,341,338,339,1006,997
Hutt Valley,Asian,70-74,Female,283,281,261,1084,1077
Hutt Valley,Asian,70-74,Male,228,228,229,996,996
Hutt Valley,Asian,75-79,Female,144,141,154,935,916
Hutt Valley,Asian,75-79,Male,129,129,126,1024,1024
Hutt Valley,Asian,80-84,Female,121,116,119,1017,975
Hutt Valley,Asian,80-84,Male,98,94,90,1089,1044
Hutt Valley,Asian,85-89,Female,65,65,56,1161,1161
Hutt Valley,Asian,85-89,Male,46,44,46,1000,957
Hutt Valley,Asian,90+,Female,28,28,23,1217,1217
Hutt Valley,Asian,90+,Male,17,17,12,1417,1417
Hutt Valley,European or Other,12-17,Female,2988,2917,3077,971,948
Hutt Valley,European or Other,12-17,Male,3168,3094,3309,957,935
Hutt Valley,European or Other,12-17,Unknown/Other,7,7,6,1167,1167
Hutt Valley,European or Other,18-24,Female,3031,2997,3337,908,898
Hutt Valley,European or Other,18-24,Male,3380,3331,3482,971,957
Hutt Valley,European or Other,18-24,Unknown/Other,13,13,9,1444,1444
Hutt Valley,European or Other,25-29,Female,2617,2589,3001,872,863
Hutt Valley,European or Other,25-29,Male,2547,2496,2823,902,884
Hutt Valley,European or Other,30-34,Female,3138,3106,3348,937,928
Hutt Valley,European or Other,30-34,Male,2872,2830,3142,914,901
Hutt Valley,European or Other,35-39,Female,3006,2977,3223,933,924
Hutt Valley,European or Other,35-39,Male,2867,2825,2985,960,946
Hutt Valley,European or Other,40-44,Female,3035,3020,3212,945,940
Hutt Valley,European or Other,40-44,Male,2885,2847,2968,972,959
Hutt Valley,European or Other,45-49,Female,3156,3131,3631,869,862
Hutt Valley,European or Other,45-49,Male,3141,3114,3477,903,896
Hutt Valley,European or Other,50-54,Female,3409,3385,3544,962,955
Hutt Valley,European or Other,50-54,Male,3473,3445,3593,967,959
Hutt Valley,European or Other,55-59,Female,3276,3264,3580,915,912
Hutt Valley,European or Other,55-59,Male,3222,3201,3530,913,907
Hutt Valley,European or Other,60-64,Female,3204,3193,3229,992,989
Hutt Valley,European or Other,60-64,Male,3257,3228,3284,992,983
Hutt Valley,European or Other,65-69,Female,2496,2486,2505,996,992
Hutt Valley,European or Other,65-69,Male,2520,2509,2504,1006,1002
Hutt Valley,European or Other,70-74,Female,2313,2301,2458,941,936
Hutt Valley,European or Other,70-74,Male,2195,2186,2241,979,975
Hutt Valley,European or Other,75-79,Female,1887,1872,1873,1007,999
Hutt Valley,European or Other,75-79,Male,1554,1546,1605,968,963
Hutt Valley,European or Other,80-84,Female,1498,1489,1396,1073,1067
Hutt Valley,European or Other,80-84,Male,1157,1151,1027,1127,1121
Hutt Valley,European or Other,85-89,Female,901,884,914,986,967
Hutt Valley,European or Other,85-89,Male,593,581,598,992,972
Hutt Valley,European or Other,90+,Female,634,619,579,1095,1069
Hutt Valley,European or Other,90+,Male,342,331,274,1248,1208
Hutt Valley,Maori,12-17,Female,1192,1122,1294,921,867
Hutt Valley,Maori,12-17,Male,1361,1253,1437,947,872
Hutt Valley,Maori,18-24,Female,1301,1237,1498,868,826
Hutt Valley,Maori,18-24,Male,1426,1348,1525,935,884
Hutt Valley,Maori,25-29,Female,935,898,1086,861,827
Hutt Valley,Maori,25-29,Male,897,845,979,916,863
Hutt Valley,Maori,30-34,Female,840,803,942,892,852
Hutt Valley,Maori,30-34,Male,869,821,935,929,878
Hutt Valley,Maori,35-39,Female,757,738,819,924,901
Hutt Valley,Maori,35-39,Male,662,628,695,953,904
Hutt Valley,Maori,40-44,Female,680,657,755,901,870
Hutt Valley,Maori,40-44,Male,658,622,695,947,895
Hutt Valley,Maori,45-49,Female,716,693,791,905,876
Hutt Valley,Maori,45-49,Male,627,603,676,928,892
Hutt Valley,Maori,50-54,Female,699,689,718,974,960
Hutt Valley,Maori,50-54,Male,606,588,592,1024,993
Hutt Valley,Maori,55-59,Female,568,563,626,907,899
Hutt Valley,Maori,55-59,Male,561,555,589,952,942
Hutt Valley,Maori,60-64,Female,534,529,547,976,967
Hutt Valley,Maori,60-64,Male,476,474,473,1006,1002
Hutt Valley,Maori,65-69,Female,374,373,342,1094,1091
Hutt Valley,Maori,65-69,Male,301,295,323,932,913
Hutt Valley,Maori,70-74,Female,224,222,202,1109,1099
Hutt Valley,Maori,70-74,Male,213,211,191,1115,1105
Hutt Valley,Maori,75-79,Female,121,119,124,976,960
Hutt Valley,Maori,75-79,Male,109,108,111,982,973
Hutt Valley,Maori,80-84,Female,62,61,59,1051,1034
Hutt Valley,Maori,80-84,Male,56,55,38,1474,1447
Hutt Valley,Maori,85-89,Female,26,25,24,1083,1042
Hutt Valley,Maori,85-89,Male,19,19,15,1267,1267
Hutt Valley,Maori,90+,Female,15,15,9,1667,1667
Hutt Valley,Pacific Peoples,12-17,Female,594,563,569,1044,989
Hutt Valley,Pacific Peoples,12-17,Male,660,637,664,994,959
Hutt Valley,Pacific Peoples,18-24,Female,648,630,721,899,874
Hutt Valley,Pacific Peoples,18-24,Male,696,672,710,980,946
Hutt Valley,Pacific Peoples,25-29,Female,438,424,479,914,885
Hutt Valley,Pacific Peoples,25-29,Male,445,431,480,927,898
Hutt Valley,Pacific Peoples,30-34,Female,427,414,477,895,868
Hutt Valley,Pacific Peoples,30-34,Male,415,403,457,908,882
Hutt Valley,Pacific Peoples,35-39,Female,423,418,453,934,923
Hutt Valley,Pacific Peoples,35-39,Male,404,390,423,955,922
Hutt Valley,Pacific Peoples,40-44,Female,381,379,405,941,936
Hutt Valley,Pacific Peoples,40-44,Male,412,399,428,963,932
Hutt Valley,Pacific Peoples,45-49,Female,369,365,385,958,948
Hutt Valley,Pacific Peoples,45-49,Male,376,370,382,984,969
Hutt Valley,Pacific Peoples,50-54,Female,336,331,353,952,938
Hutt Valley,Pacific Peoples,50-54,Male,364,360,364,1000,989
Hutt Valley,Pacific Peoples,55-59,Female,308,300,304,1013,987
Hutt Valley,Pacific Peoples,55-59,Male,303,300,305,993,984
Hutt Valley,Pacific Peoples,60-64,Female,248,243,254,976,957
Hutt Valley,Pacific Peoples,60-64,Male,225,223,224,1004,996
Hutt Valley,Pacific Peoples,65-69,Female,204,203,220,927,923
Hutt Valley,Pacific Peoples,65-69,Male,191,188,224,853,839
Hutt Valley,Pacific Peoples,70-74,Female,152,150,150,1013,1000
Hutt Valley,Pacific Peoples,70-74,Male,153,153,142,1077,1077
Hutt Valley,Pacific Peoples,75-79,Female,106,106,98,1082,1082
Hutt Valley,Pacific Peoples,75-79,Male,93,92,92,1011,1000
Hutt Valley,Pacific Peoples,80-84,Female,52,49,53,981,925
Hutt Valley,Pacific Peoples,80-84,Male,35,35,27,1296,1296
Hutt Valley,Pacific Peoples,85-89,Female,22,22,25,880,880
Hutt Valley,Pacific Peoples,85-89,Male,9,8,13,692,615
Hutt Valley,Pacific Peoples,90+,Female,11,10,9,1222,1111
Hutt Valley,Unknown,18-24,Female,19,19,9,2111,2111
Hutt Valley,Unknown,18-24,Male,14,14,6,2333,2333
Hutt Valley,Unknown,25-29,Female,24,24,12,2000,2000
Hutt Valley,Unknown,25-29,Male,20,20,15,1333,1333
Hutt Valley,Unknown,30-34,Female,23,21,15,1533,1400
Hutt Valley,Unknown,30-34,Male,45,43,18,2500,2389
Hutt Valley,Unknown,35-39,Female,26,26,14,1857,1857
Hutt Valley,Unknown,35-39,Male,50,49,30,1667,1633
Hutt Valley,Unknown,40-44,Female,17,16,9,1889,1778
Hutt Valley,Unknown,40-44,Male,57,56,23,2478,2435
Hutt Valley,Unknown,45-49,Female,21,21,12,1750,1750
Hutt Valley,Unknown,45-49,Male,41,39,19,2158,2053
Hutt Valley,Unknown,50-54,Female,11,11,7,1571,1571
Hutt Valley,Unknown,50-54,Male,40,39,27,1481,1444
Hutt Valley,Unknown,55-59,Female,13,12,18,722,667
Hutt Valley,Unknown,55-59,Male,47,47,29,1621,1621
Hutt Valley,Unknown,60-64,Female,23,21,16,1438,1312
Hutt Valley,Unknown,60-64,Male,42,41,27,1556,1519
Hutt Valley,Unknown,65-69,Female,15,15,10,1500,1500
Hutt Valley,Unknown,65-69,Male,23,23,20,1150,1150
Hutt Valley,Unknown,70-74,Male,17,15,10,1700,1500
Hutt Valley,Unknown,75-79,Male,5,5,6,833,833
Lakes,Asian,12-17,Female,271,260,258,1050,1008
Lakes,Asian,12-17,Male,259,254,249,1040,1020
Lakes,Asian,18-24,Female,243,242,202,1203,1198
Lakes,Asian,18-24,Male,431,429,268,1608,1601
Lakes,Asian,25-29,Female,439,438,469,936,934
Lakes,Asian,25-29,Male,715,708,482,1483,1469
Lakes,Asian,30-34,Female,629,624,596,1055,1047
Lakes,Asian,30-34,Male,647,643,523,1237,1229
Lakes,Asian,35-39,Female,515,510,436,1181,1170
Lakes,Asian,35-39,Male,548,546,437,1254,1249
Lakes,Asian,40-44,Female,326,322,321,1016,1003
Lakes,Asian,40-44,Male,383,381,307,1248,1241
Lakes,Asian,45-49,Female,302,300,291,1038,1031
Lakes,Asian,45-49,Male,219,218,211,1038,1033
Lakes,Asian,50-54,Female,242,241,209,1158,1153
Lakes,Asian,50-54,Male,171,169,147,1163,1150
Lakes,Asian,55-59,Female,189,188,207,913,908
Lakes,Asian,55-59,Male,133,132,110,1209,1200
Lakes,Asian,60-64,Female,168,167,153,1098,1092
Lakes,Asian,60-64,Male,86,86,95,905,905
Lakes,Asian,65-69,Female,126,126,117,1077,1077
Lakes,Asian,65-69,Male,74,74,73,1014,1014
Lakes,Asian,70-74,Female,62,61,64,969,953
Lakes,Asian,70-74,Male,43,43,56,768,768
Lakes,Asian,75-79,Female,20,20,29,690,690
Lakes,Asian,75-79,Male,20,20,21,952,952
Lakes,Asian,80-84,Female,20,20,13,1538,1538
Lakes,Asian,80-84,Male,16,15,23,696,652
Lakes,Asian,85-89,Female,5,5,6,833,833
Lakes,Asian,85-89,Male,10,10,9,1111,1111
Lakes,Asian,90+,Female,6,6,8,750,750
Lakes,European or Other,12-17,Female,1871,1817,2043,916,889
Lakes,European or Other,12-17,Male,2113,2039,2196,962,929
Lakes,European or Other,18-24,Female,1701,1677,1930,881,869
Lakes,European or Other,18-24,Male,1927,1877,2065,933,909
Lakes,European or Other,25-29,Female,1378,1346,1700,811,792
Lakes,European or Other,25-29,Male,1312,1276,1572,835,812
Lakes,European or Other,30-34,Female,1627,1592,1853,878,859
Lakes,European or Other,30-34,Male,1473,1432,1631,903,878
Lakes,European or Other,35-39,Female,1519,1495,1686,901,887
Lakes,European or Other,35-39,Male,1437,1408,1581,909,891
Lakes,European or Other,40-44,Female,1639,1624,1908,859,851
Lakes,European or Other,40-44,Male,1473,1438,1693,870,849
Lakes,European or Other,45-49,Female,1839,1825,2174,846,839
Lakes,European or Other,45-49,Male,1806,1785,2133,847,837
Lakes,European or Other,50-54,Female,2055,2036,2257,911,902
Lakes,European or Other,50-54,Male,2043,2019,2187,934,923
Lakes,European or Other,55-59,Female,2251,2236,2489,904,898
Lakes,European or Other,55-59,Male,2156,2134,2436,885,876
Lakes,European or Other,60-64,Female,2243,2226,2283,982,975
Lakes,European or Other,60-64,Male,2171,2151,2266,958,949
Lakes,European or Other,65-69,Female,2083,2071,2198,948,942
Lakes,European or Other,65-69,Male,2034,2027,2123,958,955
Lakes,European or Other,70-74,Female,2073,2058,2116,980,973
Lakes,European or Other,70-74,Male,2000,1992,2084,960,956
Lakes,European or Other,75-79,Female,1476,1468,1499,985,979
Lakes,European or Other,75-79,Male,1451,1444,1405,1033,1028
Lakes,European or Other,80-84,Female,1087,1078,959,1133,1124
Lakes,European or Other,80-84,Male,965,956,846,1141,1130
Lakes,European or Other,85-89,Female,612,600,634,965,946
Lakes,European or Other,85-89,Male,459,454,449,1022,1011
Lakes,European or Other,90+,Female,430,417,386,1114,1080
Lakes,European or Other,90+,Male,236,230,212,1113,1085
Lakes,Maori,12-17,Female,1989,1828,2213,899,826
Lakes,Maori,12-17,Male,2073,1885,2343,885,805
Lakes,Maori,18-24,Female,1795,1679,2217,810,757
Lakes,Maori,18-24,Male,1838,1671,2134,861,783
Lakes,Maori,25-29,Female,1219,1115,1539,792,724
Lakes,Maori,25-29,Male,1140,1035,1398,815,740
Lakes,Maori,30-34,Female,1271,1197,1514,839,791
Lakes,Maori,30-34,Male,1168,1072,1251,934,857
Lakes,Maori,35-39,Female,1094,1036,1197,914,865
Lakes,Maori,35-39,Male,869,820,1029,845,797
Lakes,Maori,40-44,Female,1015,976,1139,891,857
Lakes,Maori,40-44,Male,854,808,955,894,846
Lakes,Maori,45-49,Female,1062,1026,1224,868,838
Lakes,Maori,45-49,Male,914,873,1055,866,827
Lakes,Maori,50-54,Female,1100,1080,1177,935,918
Lakes,Maori,50-54,Male,921,895,967,952,926
Lakes,Maori,55-59,Female,994,979,1178,844,831
Lakes,Maori,55-59,Male,847,822,937,904,877
Lakes,Maori,60-64,Female,963,948,970,993,977
Lakes,Maori,60-64,Male,816,805,812,1005,991
Lakes,Maori,65-69,Female,661,655,656,1008,998
Lakes,Maori,65-69,Male,536,526,511,1049,1029
Lakes,Maori,70-74,Female,474,471,444,1068,1061
Lakes,Maori,70-74,Male,357,354,337,1059,1050
Lakes,Maori,75-79,Female,275,270,272,1011,993
Lakes,Maori,75-79,Male,199,198,185,1076,1070
Lakes,Maori,80-84,Female,171,170,165,1036,1030
Lakes,Maori,80-84,Male,112,109,107,1047,1019
Lakes,Maori,85-89,Female,71,70,66,1076,1061
Lakes,Maori,85-89,Male,51,51,47,1085,1085
Lakes,Maori,90+,Female,31,29,33,939,879
Lakes,Maori,90+,Male,15,14,10,1500,1400
Lakes,Pacific Peoples,12-17,Female,100,94,130,769,723
Lakes,Pacific Peoples,12-17,Male,127,121,142,894,852
Lakes,Pacific Peoples,18-24,Female,138,134,136,1015,985
Lakes,Pacific Peoples,18-24,Male,137,128,132,1038,970
Lakes,Pacific Peoples,25-29,Female,89,87,118,754,737
Lakes,Pacific Peoples,25-29,Male,134,128,133,1008,962
Lakes,Pacific Peoples,30-34,Female,100,99,110,909,900
Lakes,Pacific Peoples,30-34,Male,116,111,131,885,847
Lakes,Pacific Peoples,35-39,Female,93,92,93,1000,989
Lakes,Pacific Peoples,35-39,Male,115,109,121,950,901
Lakes,Pacific Peoples,40-44,Female,97,94,103,942,913
Lakes,Pacific Peoples,40-44,Male,106,102,101,1050,1010
Lakes,Pacific Peoples,45-49,Female,74,74,90,822,822
Lakes,Pacific Peoples,45-49,Male,96,94,93,1032,1011
Lakes,Pacific Peoples,50-54,Female,70,69,85,824,812
Lakes,Pacific Peoples,50-54,Male,86,82,90,956,911
Lakes,Pacific Peoples,55-59,Female,73,73,76,961,961
Lakes,Pacific Peoples,55-59,Male,72,71,70,1029,1014
Lakes,Pacific Peoples,60-64,Female,66,66,66,1000,1000
Lakes,Pacific Peoples,60-64,Male,63,62,66,955,939
Lakes,Pacific Peoples,65-69,Female,46,46,38,1211,1211
Lakes,Pacific Peoples,65-69,Male,53,53,46,1152,1152
Lakes,Pacific Peoples,70-74,Female,27,26,22,1227,1182
Lakes,Pacific Peoples,70-74,Male,35,35,23,1522,1522
Lakes,Pacific Peoples,75-79,Female,12,12,18,667,667
Lakes,Pacific Peoples,75-79,Male,12,11,16,750,688
Lakes,Pacific Peoples,80-84,Female,11,11,14,786,786
Lakes,Pacific Peoples,80-84,Male,14,14,7,2000,2000
Lakes,Pacific Peoples,85-89,Female,7,7,9,778,778
Lakes,Pacific Peoples,85-89,Male,5,0,5,1000,800
Lakes,Unknown,18-24,Female,15,15,12,1250,1250
Lakes,Unknown,18-24,Male,20,19,9,2222,2111
Lakes,Unknown,25-29,Female,31,31,23,1348,1348
Lakes,Unknown,25-29,Male,38,38,16,2375,2375
Lakes,Unknown,30-34,Female,30,29,31,968,935
Lakes,Unknown,30-34,Male,53,50,40,1325,1250
Lakes,Unknown,35-39,Female,43,41,30,1433,1367
Lakes,Unknown,35-39,Male,47,46,29,1621,1586
Lakes,Unknown,40-44,Female,24,23,30,800,767
Lakes,Unknown,40-44,Male,41,41,38,1079,1079
Lakes,Unknown,45-49,Female,18,18,9,2000,2000
Lakes,Unknown,45-49,Male,57,56,46,1239,1217
Lakes,Unknown,50-54,Female,14,14,12,1167,1167
Lakes,Unknown,50-54,Male,60,55,49,1224,1122
Lakes,Unknown,55-59,Female,20,19,12,1667,1583
Lakes,Unknown,55-59,Male,50,50,43,1163,1163
Lakes,Unknown,60-64,Female,20,19,20,1000,950
Lakes,Unknown,60-64,Male,59,58,36,1639,1611
Lakes,Unknown,65-69,Female,21,20,16,1312,1250
Lakes,Unknown,65-69,Male,50,49,37,1351,1324
Lakes,Unknown,70-74,Female,18,18,18,1000,1000
Lakes,Unknown,70-74,Male,46,45,31,1484,1452
Lakes,Unknown,75-79,Female,9,8,6,1500,1333
Lakes,Unknown,75-79,Male,15,14,15,1000,933
Lakes,Unknown,80-84,Male,13,13,6,2167,2167
Lakes,Unknown,85-89,Female,6,6,8,750,750
MidCentral,Asian,12-17,Female,502,482,460,1091,1048
MidCentral,Asian,12-17,Male,537,518,479,1121,1081
MidCentral,Asian,18-24,Female,614,610,485,1266,1258
MidCentral,Asian,18-24,Male,701,700,481,1457,1455
MidCentral,Asian,25-29,Female,633,631,596,1062,1059
MidCentral,Asian,25-29,Male,747,743,517,1445,1437
MidCentral,Asian,30-34,Female,862,859,813,1060,1057
MidCentral,Asian,30-34,Male,785,778,610,1287,1275
MidCentral,Asian,35-39,Female,746,738,675,1105,1093
MidCentral,Asian,35-39,Male,755,754,609,1240,1238
MidCentral,Asian,40-44,Female,555,548,532,1043,1030
MidCentral,Asian,40-44,Male,558,553,453,1232,1221
MidCentral,Asian,45-49,Female,439,437,424,1035,1031
MidCentral,Asian,45-49,Male,386,384,328,1177,1171
MidCentral,Asian,50-54,Female,338,337,325,1040,1037
MidCentral,Asian,50-54,Male,285,283,253,1126,1119
MidCentral,Asian,55-59,Female,314,313,317,991,987
MidCentral,Asian,55-59,Male,215,215,232,927,927
MidCentral,Asian,60-64,Female,273,271,281,972,964
MidCentral,Asian,60-64,Male,201,199,211,953,943
MidCentral,Asian,65-69,Female,221,221,232,953,953
MidCentral,Asian,65-69,Male,155,155,151,1026,1026
MidCentral,Asian,70-74,Female,162,161,151,1073,1066
MidCentral,Asian,70-74,Male,124,123,134,925,918
MidCentral,Asian,75-79,Female,100,99,92,1087,1076
MidCentral,Asian,75-79,Male,83,82,71,1169,1155
MidCentral,Asian,80-84,Female,41,41,57,719,719
MidCentral,Asian,80-84,Male,51,50,51,1000,980
MidCentral,Asian,85-89,Female,26,26,31,839,839
