SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
206400,Te Hapara East,Tairawhiti,Maori,5-11,126,56,34,NA,NA,NA,NA,44%,27%,NA,NA
206400,Te Hapara East,Tairawhiti,Pacific Peoples,12+,56,50,49,46,28,13,6,89%,88%,61%,46%
206500,Centennial Crescent,Tairawhiti,Maori,12+,756,659,639,579,311,133,53,87%,85%,54%,40%
206500,Centennial Crescent,Tairawhiti,Maori,5-11,122,71,41,NA,NA,NA,NA,58%,34%,NA,NA
206500,Centennial Crescent,Tairawhiti,Pacific Peoples,12+,48,Masked,Masked,43,29,17,Masked,>95%,>95%,67%,24%
206600,Whataupoko East,Tairawhiti,Maori,12+,302,278,274,254,145,73,23,92%,91%,57%,32%
206600,Whataupoko East,Tairawhiti,Maori,5-11,48,30,19,NA,NA,NA,NA,62%,40%,NA,NA
206700,Whataupoko West,Tairawhiti,Maori,12+,450,404,396,367,213,112,36,90%,88%,58%,32%
206700,Whataupoko West,Tairawhiti,Maori,5-11,93,56,26,NA,NA,NA,NA,60%,28%,NA,NA
206800,Gisborne Central,Tairawhiti,Maori,12+,109,90,84,83,46,23,6,83%,77%,55%,26%
206900,Kaiti North,Tairawhiti,Maori,12+,762,668,653,605,370,192,67,88%,86%,61%,35%
206900,Kaiti North,Tairawhiti,Maori,5-11,115,67,34,NA,NA,NA,NA,58%,30%,NA,NA
207000,Kaiti South,Tairawhiti,Maori,12+,"1,807","1,526","1,456","1,340",679,345,101,84%,81%,51%,29%
207000,Kaiti South,Tairawhiti,Maori,5-11,293,126,61,NA,NA,NA,NA,43%,21%,NA,NA
207000,Kaiti South,Tairawhiti,Pacific Peoples,12+,172,156,156,145,83,30,9,91%,91%,57%,30%
207100,Outer Kaiti,Tairawhiti,Maori,12+,"1,742","1,460","1,383","1,225",593,252,78,84%,79%,48%,31%
207100,Outer Kaiti,Tairawhiti,Maori,5-11,337,159,70,NA,NA,NA,NA,47%,21%,NA,NA
207100,Outer Kaiti,Tairawhiti,Pacific Peoples,12+,96,Masked,91,83,38,12,Masked,>95%,95%,46%,17%
207200,Tamarau,Tairawhiti,Maori,12+,"1,531","1,315","1,261","1,143",605,298,98,86%,82%,53%,33%
207200,Tamarau,Tairawhiti,Maori,5-11,274,112,57,NA,NA,NA,NA,41%,21%,NA,NA
207200,Tamarau,Tairawhiti,Pacific Peoples,12+,69,61,59,53,23,7,Masked,88%,86%,43%,29%
207300,Wainui-Okitu,Tairawhiti,Maori,12+,227,208,205,190,134,66,24,92%,90%,71%,36%
207300,Wainui-Okitu,Tairawhiti,Maori,5-11,51,25,16,NA,NA,NA,NA,49%,31%,NA,NA
207400,Maungataniwha-Raupunga,Hawke's Bay,Maori,12+,504,373,354,334,188,114,46,74%,70%,56%,40%
207400,Maungataniwha-Raupunga,Hawke's Bay,Maori,5-11,90,17,Masked,NA,NA,NA,NA,19%,6%,NA,NA
207600,Frasertown-Ruakituri,Hawke's Bay,Maori,12+,272,234,230,217,135,79,33,86%,85%,62%,42%
207700,Whakaki,Hawke's Bay,Maori,12+,425,377,367,348,228,157,74,89%,86%,66%,47%
207800,Wairoa,Hawke's Bay,Maori,12+,"2,597","2,158","2,043","1,883","1,088",586,295,83%,79%,58%,50%
207800,Wairoa,Hawke's Bay,Maori,5-11,462,137,43,NA,NA,NA,NA,30%,9%,NA,NA
207800,Wairoa,Hawke's Bay,Pacific Peoples,12+,61,54,52,49,31,11,6,89%,85%,63%,55%
207900,Mahia,Hawke's Bay,Maori,12+,605,509,494,462,311,213,83,84%,82%,67%,39%
207900,Mahia,Hawke's Bay,Maori,5-11,79,21,Masked,NA,NA,NA,NA,27%,<5%,NA,NA
208000,Puketitiri-Tutira,Hawke's Bay,Maori,12+,347,293,278,241,107,61,14,84%,80%,44%,23%
208000,Puketitiri-Tutira,Hawke's Bay,Maori,5-11,67,13,6,NA,NA,NA,NA,19%,9%,NA,NA
208100,Sherenden-Crownthorpe,Hawke's Bay,Maori,12+,99,94,91,77,41,21,Masked,95%,92%,53%,14%
208200,Maraekakaho,Hawke's Bay,Maori,12+,115,106,103,97,56,28,9,92%,90%,58%,32%
208300,Puketapu-Eskdale,Hawke's Bay,Maori,12+,317,276,269,248,147,90,26,87%,85%,59%,29%
208300,Puketapu-Eskdale,Hawke's Bay,Maori,5-11,71,26,13,NA,NA,NA,NA,37%,18%,NA,NA
208300,Puketapu-Eskdale,Hawke's Bay,Pacific Peoples,12+,85,Masked,Masked,137,111,9,Masked,>95%,>95%,81%,11%
208400,Omahu-Pakowhai,Hawke's Bay,Maori,12+,512,438,422,400,199,123,32,86%,82%,50%,26%
208400,Omahu-Pakowhai,Hawke's Bay,Maori,5-11,69,21,11,NA,NA,NA,NA,30%,16%,NA,NA
208400,Omahu-Pakowhai,Hawke's Bay,Pacific Peoples,12+,166,Masked,Masked,299,245,9,NA,>95%,>95%,82%,0%
208500,Bridge Pa,Hawke's Bay,Maori,12+,552,476,458,421,210,93,16,86%,83%,50%,17%
208500,Bridge Pa,Hawke's Bay,Maori,5-11,77,25,Masked,NA,NA,NA,NA,32%,6%,NA,NA
208500,Bridge Pa,Hawke's Bay,Pacific Peoples,12+,121,Masked,Masked,227,84,7,Masked,>95%,>95%,37%,43%
208600,Twyford,Hawke's Bay,Maori,12+,139,123,121,106,52,26,10,88%,87%,49%,38%
208600,Twyford,Hawke's Bay,Pacific Peoples,12+,202,Masked,Masked,330,182,9,Masked,>95%,>95%,55%,22%
208700,Poukawa,Hawke's Bay,Maori,12+,281,244,239,215,117,78,16,87%,85%,54%,21%
208700,Poukawa,Hawke's Bay,Maori,5-11,60,23,Masked,NA,NA,NA,NA,38%,<5%,NA,NA
208800,Flaxmere West,Hawke's Bay,Maori,12+,"1,314","1,111","1,054",956,397,189,42,85%,80%,42%,22%
208800,Flaxmere West,Hawke's Bay,Maori,5-11,286,78,12,NA,NA,NA,NA,27%,<5%,NA,NA
208800,Flaxmere West,Hawke's Bay,Pacific Peoples,12+,498,459,450,415,204,62,18,92%,90%,49%,29%
208800,Flaxmere West,Hawke's Bay,Pacific Peoples,5-11,132,52,16,NA,NA,NA,NA,39%,12%,NA,NA
208900,Omahu Strip,Hawke's Bay,Pacific Peoples,12+,50,Masked,Masked,57,10,Masked,Masked,>95%,>95%,18%,50%
209000,Lochain Park,Hawke's Bay,Maori,12+,"1,366","1,117","1,065",973,419,209,56,82%,78%,43%,27%
209000,Lochain Park,Hawke's Bay,Maori,5-11,309,64,20,NA,NA,NA,NA,21%,6%,NA,NA
209000,Lochain Park,Hawke's Bay,Pacific Peoples,12+,457,421,410,372,196,58,23,92%,90%,53%,40%
209000,Lochain Park,Hawke's Bay,Pacific Peoples,5-11,94,28,9,NA,NA,NA,NA,30%,10%,NA,NA
209100,Flaxmere Park,Hawke's Bay,Maori,12+,"1,196","1,037","1,001",905,444,223,65,87%,84%,49%,29%
209100,Flaxmere Park,Hawke's Bay,Maori,5-11,252,67,21,NA,NA,NA,NA,27%,8%,NA,NA
209100,Flaxmere Park,Hawke's Bay,Pacific Peoples,12+,328,300,296,268,144,39,15,91%,90%,54%,38%
209100,Flaxmere Park,Hawke's Bay,Pacific Peoples,5-11,65,31,16,NA,NA,NA,NA,48%,25%,NA,NA
209200,Flaxmere South,Hawke's Bay,Maori,12+,"1,304","1,078","1,025",935,418,207,62,83%,79%,45%,30%
209200,Flaxmere South,Hawke's Bay,Maori,5-11,301,82,30,NA,NA,NA,NA,27%,10%,NA,NA
209200,Flaxmere South,Hawke's Bay,Pacific Peoples,12+,412,377,366,339,186,74,29,92%,89%,55%,39%
209200,Flaxmere South,Hawke's Bay,Pacific Peoples,5-11,84,41,21,NA,NA,NA,NA,49%,25%,NA,NA
209300,Irongate,Hawke's Bay,Maori,12+,41,38,36,33,23,12,Masked,93%,88%,70%,42%
209300,Irongate,Hawke's Bay,Pacific Peoples,12+,241,Masked,Masked,422,340,12,Masked,>95%,>95%,81%,8%
209400,Frimley,Hawke's Bay,Maori,12+,305,280,277,251,162,82,23,92%,91%,65%,28%
209400,Frimley,Hawke's Bay,Maori,5-11,62,28,15,NA,NA,NA,NA,45%,24%,NA,NA
209400,Frimley,Hawke's Bay,Pacific Peoples,12+,171,Masked,Masked,206,162,25,6,>95%,>95%,79%,24%
209500,Camberley,Hawke's Bay,Maori,12+,"1,006",854,813,730,314,157,48,85%,81%,43%,31%
209500,Camberley,Hawke's Bay,Maori,5-11,181,68,24,NA,NA,NA,NA,38%,13%,NA,NA
209500,Camberley,Hawke's Bay,Pacific Peoples,12+,322,Masked,Masked,333,206,56,13,>95%,>95%,62%,23%
209500,Camberley,Hawke's Bay,Pacific Peoples,5-11,50,31,14,NA,NA,NA,NA,62%,28%,NA,NA
209600,Clive,Hawke's Bay,Maori,12+,385,341,337,319,186,112,38,89%,88%,58%,34%
209600,Clive,Hawke's Bay,Maori,5-11,70,23,6,NA,NA,NA,NA,33%,9%,NA,NA
209600,Clive,Hawke's Bay,Pacific Peoples,12+,70,Masked,Masked,83,47,8,Masked,>95%,>95%,57%,12%
209700,St Leonards,Hawke's Bay,Maori,12+,498,435,418,390,222,121,33,87%,84%,57%,27%
209700,St Leonards,Hawke's Bay,Maori,5-11,95,23,6,NA,NA,NA,NA,24%,6%,NA,NA
209700,St Leonards,Hawke's Bay,Pacific Peoples,12+,124,116,112,106,63,21,Masked,94%,90%,59%,19%
209800,Mahora,Hawke's Bay,Maori,12+,477,419,409,371,201,99,28,88%,86%,54%,28%
209800,Mahora,Hawke's Bay,Maori,5-11,109,41,18,NA,NA,NA,NA,38%,17%,NA,NA
209800,Mahora,Hawke's Bay,Pacific Peoples,12+,137,124,122,117,68,19,Masked,91%,89%,58%,26%
209900,Raureka,Hawke's Bay,Maori,12+,746,649,623,571,275,139,31,87%,84%,48%,22%
209900,Raureka,Hawke's Bay,Maori,5-11,155,35,14,NA,NA,NA,NA,23%,9%,NA,NA
209900,Raureka,Hawke's Bay,Pacific Peoples,12+,232,216,210,180,97,30,7,93%,91%,54%,23%
209900,Raureka,Hawke's Bay,Pacific Peoples,5-11,41,27,8,NA,NA,NA,NA,66%,20%,NA,NA
210000,Cornwall Park,Hawke's Bay,Maori,12+,609,524,496,460,246,146,42,86%,81%,53%,29%
210000,Cornwall Park,Hawke's Bay,Maori,5-11,121,39,11,NA,NA,NA,NA,32%,9%,NA,NA
210000,Cornwall Park,Hawke's Bay,Pacific Peoples,12+,114,107,105,98,56,16,Masked,94%,92%,57%,25%
210100,Tomoana,Hawke's Bay,Maori,12+,137,118,113,104,58,34,6,86%,82%,56%,18%
210100,Tomoana,Hawke's Bay,Pacific Peoples,12+,48,Masked,Masked,118,105,Masked,NA,>95%,>95%,89%,0%
210200,Longlands-Pukahu,Hawke's Bay,Maori,12+,292,260,253,237,132,75,14,89%,87%,56%,19%
210200,Longlands-Pukahu,Hawke's Bay,Maori,5-11,51,19,7,NA,NA,NA,NA,37%,14%,NA,NA
210200,Longlands-Pukahu,Hawke's Bay,Pacific Peoples,12+,133,Masked,Masked,217,191,11,Masked,>95%,>95%,88%,9%
210300,Raceway Park,Hawke's Bay,Maori,12+,378,340,328,298,153,71,17,90%,87%,51%,24%
210300,Raceway Park,Hawke's Bay,Maori,5-11,64,28,12,NA,NA,NA,NA,44%,19%,NA,NA
210300,Raceway Park,Hawke's Bay,Pacific Peoples,12+,202,Masked,Masked,203,105,6,Masked,>95%,>95%,52%,50%
210400,Karamu,Hawke's Bay,Maori,12+,427,376,366,334,179,95,25,88%,86%,54%,26%
210400,Karamu,Hawke's Bay,Maori,5-11,78,31,12,NA,NA,NA,NA,40%,15%,NA,NA
210400,Karamu,Hawke's Bay,Pacific Peoples,12+,248,Masked,Masked,420,320,Masked,Masked,>95%,>95%,76%,50%
210500,Hastings Central,Hawke's Bay,Maori,12+,111,91,85,78,40,20,9,82%,77%,51%,45%
210600,Tomoana Crossing,Hawke's Bay,Maori,12+,511,437,421,384,215,105,30,86%,82%,56%,29%
210600,Tomoana Crossing,Hawke's Bay,Maori,5-11,68,19,7,NA,NA,NA,NA,28%,10%,NA,NA
210600,Tomoana Crossing,Hawke's Bay,Pacific Peoples,12+,84,Masked,Masked,73,48,14,Masked,>95%,>95%,66%,29%
210700,Akina Park,Hawke's Bay,Maori,12+,484,413,402,367,196,88,26,85%,83%,53%,30%
210700,Akina Park,Hawke's Bay,Maori,5-11,73,28,9,NA,NA,NA,NA,38%,12%,NA,NA
210700,Akina Park,Hawke's Bay,Pacific Peoples,12+,60,Masked,57,56,30,8,Masked,>95%,95%,54%,38%
210800,Queens Square,Hawke's Bay,Maori,12+,355,323,318,293,165,76,33,91%,90%,56%,43%
210800,Queens Square,Hawke's Bay,Maori,5-11,45,13,Masked,NA,NA,NA,NA,29%,7%,NA,NA
210800,Queens Square,Hawke's Bay,Pacific Peoples,12+,59,52,48,45,33,8,Masked,88%,81%,73%,25%
210900,Mayfair,Hawke's Bay,Maori,12+,925,775,744,667,317,134,38,84%,80%,48%,28%
210900,Mayfair,Hawke's Bay,Maori,5-11,187,45,10,NA,NA,NA,NA,24%,5%,NA,NA
210900,Mayfair,Hawke's Bay,Pacific Peoples,12+,184,Masked,172,162,81,14,8,>95%,93%,50%,57%
210900,Mayfair,Hawke's Bay,Pacific Peoples,5-11,44,18,Masked,NA,NA,NA,NA,41%,11%,NA,NA
211000,Parkhaven,Hawke's Bay,Maori,12+,587,520,505,437,214,92,33,89%,86%,49%,36%
211000,Parkhaven,Hawke's Bay,Maori,5-11,146,48,20,NA,NA,NA,NA,33%,14%,NA,NA
211000,Parkhaven,Hawke's Bay,Pacific Peoples,12+,85,76,73,69,47,20,6,89%,86%,68%,30%
211100,Parkvale,Hawke's Bay,Maori,12+,277,249,246,226,122,48,14,90%,89%,54%,29%
211100,Parkvale,Hawke's Bay,Maori,5-11,58,26,12,NA,NA,NA,NA,45%,21%,NA,NA
211100,Parkvale,Hawke's Bay,Pacific Peoples,12+,48,Masked,Masked,40,22,7,Masked,>95%,>95%,55%,29%
211200,Mangateretere,Hawke's Bay,Maori,12+,95,81,79,74,35,20,7,85%,83%,47%,35%
211200,Mangateretere,Hawke's Bay,Pacific Peoples,12+,52,Masked,Masked,76,49,Masked,NA,>95%,>95%,64%,0%
211300,Haumoana-Te Awanga,Hawke's Bay,Maori,12+,276,237,232,217,122,71,21,86%,84%,56%,30%
211300,Haumoana-Te Awanga,Hawke's Bay,Maori,5-11,55,13,Masked,NA,NA,NA,NA,24%,7%,NA,NA
211400,Lucknow,Hawke's Bay,Maori,12+,355,294,284,249,120,53,14,83%,80%,48%,26%
211400,Lucknow,Hawke's Bay,Maori,5-11,89,26,7,NA,NA,NA,NA,29%,8%,NA,NA
211500,Karanema-St Hill,Hawke's Bay,Maori,12+,113,Masked,106,94,55,30,8,>95%,94%,59%,27%
211700,Brookvale,Hawke's Bay,Maori,12+,92,Masked,Masked,77,57,35,14,>95%,>95%,74%,40%
211800,Iona,Hawke's Bay,Maori,12+,172,155,150,131,80,37,11,90%,87%,61%,30%
211800,Iona,Hawke's Bay,Maori,5-11,52,29,14,NA,NA,NA,NA,56%,27%,NA,NA
211900,Hereworth,Hawke's Bay,Maori,12+,109,98,97,89,63,25,13,90%,89%,71%,52%
212100,Havelock Hills,Hawke's Bay,Maori,12+,68,Masked,Masked,58,42,22,8,>95%,>95%,72%,36%
212200,Kahuranaki,Hawke's Bay,Maori,12+,238,206,198,179,103,66,17,87%,83%,58%,26%
212300,Bay View,Hawke's Bay,Maori,12+,305,263,255,233,126,82,20,86%,84%,54%,24%
212300,Bay View,Hawke's Bay,Maori,5-11,60,25,11,NA,NA,NA,NA,42%,18%,NA,NA
212400,Poraiti Hills,Hawke's Bay,Maori,12+,57,51,51,46,35,20,7,89%,89%,76%,35%
212500,Poraiti Flat,Hawke's Bay,Maori,12+,88,Masked,Masked,83,52,27,9,>95%,>95%,63%,33%
212600,Westshore,Hawke's Bay,Maori,12+,155,136,128,121,68,32,7,88%,83%,56%,22%
212900,Ahuriri,Hawke's Bay,Maori,12+,120,101,99,92,49,27,13,84%,82%,53%,48%
213000,Taradale West,Hawke's Bay,Maori,12+,117,111,111,102,70,33,8,95%,95%,69%,24%
213100,Greenmeadows West,Hawke's Bay,Maori,12+,96,91,91,86,55,33,18,95%,95%,64%,55%
213200,Taradale South,Hawke's Bay,Maori,12+,230,201,198,186,117,70,26,87%,86%,63%,37%
213300,Bluff Hill,Hawke's Bay,Maori,12+,232,206,204,186,115,60,18,89%,88%,62%,30%
213400,Hospital Hill,Hawke's Bay,Maori,12+,282,246,243,219,127,65,20,87%,86%,58%,31%
213400,Hospital Hill,Hawke's Bay,Maori,5-11,43,20,Masked,NA,NA,NA,NA,47%,12%,NA,NA
213500,Tamatea West,Hawke's Bay,Maori,12+,398,338,325,295,145,80,28,85%,82%,49%,35%
213500,Tamatea West,Hawke's Bay,Maori,5-11,79,14,7,NA,NA,NA,NA,18%,9%,NA,NA
213500,Tamatea West,Hawke's Bay,Pacific Peoples,12+,56,Masked,52,46,28,11,Masked,>95%,93%,61%,36%
213600,Tamatea North,Hawke's Bay,Maori,12+,439,371,359,325,158,58,19,85%,82%,49%,33%
213600,Tamatea North,Hawke's Bay,Maori,5-11,90,46,24,NA,NA,NA,NA,51%,27%,NA,NA
213600,Tamatea North,Hawke's Bay,Pacific Peoples,12+,41,37,37,33,18,Masked,Masked,90%,90%,55%,50%
213700,Taradale Central,Hawke's Bay,Maori,12+,264,239,236,191,109,57,23,91%,89%,57%,40%
213700,Taradale Central,Hawke's Bay,Maori,5-11,52,27,6,NA,NA,NA,NA,52%,12%,NA,NA
213800,Tamatea East,Hawke's Bay,Maori,12+,379,334,326,300,138,61,25,88%,86%,46%,41%
213800,Tamatea East,Hawke's Bay,Maori,5-11,92,29,12,NA,NA,NA,NA,32%,13%,NA,NA
213900,Marewa West,Hawke's Bay,Maori,12+,217,184,179,171,90,46,15,85%,82%,53%,33%
214000,Greenmeadows Central,Hawke's Bay,Maori,12+,118,Masked,Masked,101,65,36,15,>95%,>95%,64%,42%
214100,Onekawa Central,Hawke's Bay,Maori,12+,234,215,213,198,105,48,19,92%,91%,53%,40%
214100,Onekawa Central,Hawke's Bay,Maori,5-11,58,25,6,NA,NA,NA,NA,43%,10%,NA,NA
214200,Pirimai West,Hawke's Bay,Maori,12+,314,275,270,245,123,46,12,88%,86%,50%,26%
214200,Pirimai West,Hawke's Bay,Maori,5-11,71,29,10,NA,NA,NA,NA,41%,14%,NA,NA
214300,Napier Central,Hawke's Bay,Maori,12+,147,130,126,121,54,25,10,88%,86%,45%,40%
214400,Greenmeadows South,Hawke's Bay,Maori,12+,338,292,284,258,151,85,34,86%,84%,59%,40%
214400,Greenmeadows South,Hawke's Bay,Maori,5-11,71,24,Masked,NA,NA,NA,NA,34%,7%,NA,NA
214500,Nelson Park,Hawke's Bay,Maori,12+,334,293,286,264,143,76,19,88%,86%,54%,25%
214500,Nelson Park,Hawke's Bay,Maori,5-11,71,32,9,NA,NA,NA,NA,45%,13%,NA,NA
214500,Nelson Park,Hawke's Bay,Pacific Peoples,12+,49,43,42,41,20,7,Masked,88%,86%,49%,43%
214600,Bledisloe Park,Hawke's Bay,Maori,12+,257,236,231,203,120,61,15,92%,90%,59%,25%
214600,Bledisloe Park,Hawke's Bay,Maori,5-11,63,37,12,NA,NA,NA,NA,59%,19%,NA,NA
214700,Pirimai East,Hawke's Bay,Maori,12+,493,439,425,378,165,68,14,89%,86%,44%,21%
214700,Pirimai East,Hawke's Bay,Maori,5-11,99,41,14,NA,NA,NA,NA,41%,14%,NA,NA
214700,Pirimai East,Hawke's Bay,Pacific Peoples,12+,55,51,49,48,32,14,Masked,93%,89%,67%,29%
214800,Onekawa East,Hawke's Bay,Maori,12+,505,420,387,344,155,88,30,83%,77%,45%,34%
214800,Onekawa East,Hawke's Bay,Maori,5-11,116,22,9,NA,NA,NA,NA,19%,8%,NA,NA
214800,Onekawa East,Hawke's Bay,Pacific Peoples,12+,80,73,73,69,28,12,Masked,91%,91%,41%,33%
214900,Tareha Reserve,Hawke's Bay,Maori,12+,365,336,331,298,156,71,26,92%,91%,52%,37%
214900,Tareha Reserve,Hawke's Bay,Maori,5-11,90,31,10,NA,NA,NA,NA,34%,11%,NA,NA
215000,Marewa East,Hawke's Bay,Maori,12+,"1,099",920,888,813,362,184,74,84%,81%,45%,40%
215000,Marewa East,Hawke's Bay,Maori,5-11,229,65,26,NA,NA,NA,NA,28%,11%,NA,NA
215000,Marewa East,Hawke's Bay,Pacific Peoples,12+,101,87,84,76,39,15,Masked,86%,83%,51%,13%
215100,Onekawa South,Hawke's Bay,Maori,12+,"1,017",832,787,711,284,128,29,82%,77%,40%,23%
215100,Onekawa South,Hawke's Bay,Maori,5-11,215,64,19,NA,NA,NA,NA,30%,9%,NA,NA
215100,Onekawa South,Hawke's Bay,Pacific Peoples,12+,125,113,111,105,55,19,Masked,90%,89%,52%,5%
215200,McLean Park,Hawke's Bay,Maori,12+,394,356,354,328,181,102,39,90%,90%,55%,38%
215200,McLean Park,Hawke's Bay,Maori,5-11,59,34,16,NA,NA,NA,NA,58%,27%,NA,NA
215300,Maraenui,Hawke's Bay,Maori,12+,"1,662","1,368","1,294","1,181",479,239,64,82%,78%,41%,27%
215300,Maraenui,Hawke's Bay,Maori,5-11,358,79,20,NA,NA,NA,NA,22%,6%,NA,NA
215300,Maraenui,Hawke's Bay,Pacific Peoples,12+,353,Masked,Masked,317,202,57,20,>95%,>95%,64%,35%
215300,Maraenui,Hawke's Bay,Pacific Peoples,5-11,61,29,12,NA,NA,NA,NA,48%,20%,NA,NA
215400,Meeanee-Awatoto,Hawke's Bay,Maori,12+,371,331,327,306,183,84,28,89%,88%,60%,33%
215400,Meeanee-Awatoto,Hawke's Bay,Maori,5-11,77,41,11,NA,NA,NA,NA,53%,14%,NA,NA
215400,Meeanee-Awatoto,Hawke's Bay,Pacific Peoples,12+,89,Masked,Masked,114,83,10,NA,>95%,>95%,73%,0%
215500,Mangaonuku,Hawke's Bay,Maori,12+,129,117,116,104,58,24,Masked,91%,90%,56%,17%
215500,Mangaonuku,Hawke's Bay,Pacific Peoples,12+,56,Masked,Masked,77,66,Masked,NA,>95%,>95%,86%,0%
215600,Makaretu,Hawke's Bay,Maori,12+,353,308,295,266,170,93,36,87%,84%,64%,39%
215600,Makaretu,Hawke's Bay,Maori,5-11,81,31,9,NA,NA,NA,NA,38%,11%,NA,NA
215600,Makaretu,Hawke's Bay,Pacific Peoples,12+,113,Masked,Masked,162,132,10,Masked,>95%,>95%,81%,40%
215700,Waipawa,Hawke's Bay,Maori,12+,394,345,334,302,168,100,35,88%,85%,56%,35%
215700,Waipawa,Hawke's Bay,Maori,5-11,81,24,10,NA,NA,NA,NA,30%,12%,NA,NA
215700,Waipawa,Hawke's Bay,Pacific Peoples,12+,50,42,42,41,29,12,Masked,84%,84%,71%,33%
215800,Waipukurau West,Hawke's Bay,Maori,12+,545,488,468,428,228,113,34,90%,86%,53%,30%
215800,Waipukurau West,Hawke's Bay,Maori,5-11,123,46,16,NA,NA,NA,NA,37%,13%,NA,NA
215900,Mangarara,Hawke's Bay,Maori,12+,353,331,325,291,168,90,29,94%,92%,58%,32%
215900,Mangarara,Hawke's Bay,Maori,5-11,73,40,10,NA,NA,NA,NA,55%,14%,NA,NA
216000,Waipukurau East,Hawke's Bay,Maori,12+,393,354,344,317,173,90,36,90%,88%,55%,40%
216000,Waipukurau East,Hawke's Bay,Maori,5-11,91,35,12,NA,NA,NA,NA,38%,13%,NA,NA
216100,Taurekaitai,Hawke's Bay,Maori,12+,316,259,251,236,152,99,35,82%,79%,64%,35%
216100,Taurekaitai,Hawke's Bay,Maori,5-11,49,15,Masked,NA,NA,NA,NA,31%,<5%,NA,NA
216300,Spotswood,Taranaki,Maori,12+,708,608,583,539,243,115,52,86%,82%,45%,45%
216300,Spotswood,Taranaki,Maori,5-11,170,47,15,NA,NA,NA,NA,28%,9%,NA,NA
216300,Spotswood,Taranaki,Pacific Peoples,12+,82,73,72,71,30,13,Masked,89%,88%,42%,15%
216400,Omata,Taranaki,Maori,12+,55,49,49,45,23,8,Masked,89%,89%,51%,38%
216500,Oakura,Taranaki,Maori,12+,89,76,75,66,41,15,Masked,85%,84%,62%,13%
216600,Moturoa,Taranaki,Maori,12+,230,195,192,171,99,46,14,85%,83%,58%,30%
216700,Kaitake,Taranaki,Maori,12+,167,130,123,116,46,20,9,78%,74%,40%,45%
216700,Kaitake,Taranaki,Maori,5-11,50,12,6,NA,NA,NA,NA,24%,12%,NA,NA
216800,Blagdon-Lynmouth,Taranaki,Maori,12+,371,319,305,272,139,65,21,86%,82%,51%,32%
216800,Blagdon-Lynmouth,Taranaki,Maori,5-11,93,29,13,NA,NA,NA,NA,31%,14%,NA,NA
216800,Blagdon-Lynmouth,Taranaki,Pacific Peoples,12+,60,Masked,56,49,30,16,Masked,>95%,93%,61%,31%
216900,Kawaroa,Taranaki,Maori,12+,247,221,215,201,111,50,19,89%,87%,55%,38%
216900,Kawaroa,Taranaki,Maori,5-11,46,10,Masked,NA,NA,NA,NA,22%,9%,NA,NA
217000,New Plymouth Central,Taranaki,Maori,12+,161,132,128,124,69,30,12,82%,80%,56%,40%
217100,Marfell,Taranaki,Maori,12+,482,384,373,324,129,59,20,80%,77%,40%,34%
217100,Marfell,Taranaki,Maori,5-11,133,20,7,NA,NA,NA,NA,15%,5%,NA,NA
217200,Whalers Gate,Taranaki,Maori,12+,140,128,125,112,60,23,9,91%,89%,54%,39%
217300,Strandon,Taranaki,Maori,12+,188,160,158,146,86,47,13,85%,84%,59%,28%
217400,Westown ,Taranaki,Maori,12+,647,532,514,468,252,124,39,82%,79%,54%,31%
217400,Westown ,Taranaki,Maori,5-11,146,47,16,NA,NA,NA,NA,32%,11%,NA,NA
217400,Westown ,Taranaki,Pacific Peoples,12+,69,62,61,54,35,12,6,90%,88%,65%,50%
217500,Bell Block West,Taranaki,Maori,12+,576,507,491,444,193,96,21,88%,85%,43%,22%
217500,Bell Block West,Taranaki,Maori,5-11,134,36,7,NA,NA,NA,NA,27%,5%,NA,NA
217500,Bell Block West,Taranaki,Pacific Peoples,12+,83,68,62,59,27,8,Masked,82%,75%,46%,62%
217600,Bell Block East,Taranaki,Maori,12+,339,289,280,251,127,65,17,85%,83%,51%,26%
217600,Bell Block East,Taranaki,Maori,5-11,88,32,20,NA,NA,NA,NA,36%,23%,NA,NA
217600,Bell Block East,Taranaki,Pacific Peoples,12+,56,Masked,Masked,50,28,9,Masked,>95%,>95%,56%,44%
217800,Lower Vogeltown,Taranaki,Maori,12+,321,268,262,238,141,53,13,83%,82%,59%,25%
217800,Lower Vogeltown,Taranaki,Maori,5-11,66,32,20,NA,NA,NA,NA,48%,30%,NA,NA
217900,Hurdon,Taranaki,Maori,12+,217,190,185,168,96,51,12,88%,85%,57%,24%
217900,Hurdon,Taranaki,Maori,5-11,49,26,17,NA,NA,NA,NA,53%,35%,NA,NA
218000,Frankleigh Park,Taranaki,Maori,12+,277,247,235,209,107,45,17,89%,85%,51%,38%
218000,Frankleigh Park,Taranaki,Maori,5-11,82,28,10,NA,NA,NA,NA,34%,12%,NA,NA
218100,Merrilands,Taranaki,Maori,12+,355,301,285,248,113,44,15,85%,80%,46%,34%
218100,Merrilands,Taranaki,Maori,5-11,80,26,11,NA,NA,NA,NA,32%,14%,NA,NA
218100,Merrilands,Taranaki,Pacific Peoples,12+,49,Masked,Masked,46,28,11,Masked,>95%,>95%,61%,9%
