Week ending,Group,DHB of service,Dose number,# doses administered
2021-08-22,Group 1,Nelson Marlborough,2,24
2021-08-22,Group 1,Northland,1,15
2021-08-22,Group 1,Northland,2,6
2021-08-22,Group 1,Other Sites,1,9
2021-08-22,Group 1,Other Sites,2,20
2021-08-22,Group 1,South Canterbury,1,13
2021-08-22,Group 1,South Canterbury,2,7
2021-08-22,Group 1,Southern,1,63
2021-08-22,Group 1,Southern,2,70
2021-08-22,Group 1,Tairawhiti,1,7
2021-08-22,Group 1,Taranaki,1,5
2021-08-22,Group 1,Taranaki,2,7
2021-08-22,Group 1,Waikato,1,16
2021-08-22,Group 1,Waikato,2,12
2021-08-22,Group 2,Auckland Metro,1,7201
2021-08-22,Group 2,Auckland Metro,2,6041
2021-08-22,Group 2,Bay of Plenty,1,660
2021-08-22,Group 2,Bay of Plenty,2,323
2021-08-22,Group 2,Canterbury,1,1238
2021-08-22,Group 2,Canterbury,2,490
2021-08-22,Group 2,Capital & Coast and Hutt Valley,1,1281
2021-08-22,Group 2,Capital & Coast and Hutt Valley,2,412
2021-08-22,Group 2,Hawke's Bay,1,690
2021-08-22,Group 2,Hawke's Bay,2,163
2021-08-22,Group 2,Lakes,1,103
2021-08-22,Group 2,Lakes,2,53
2021-08-22,Group 2,MidCentral,1,543
2021-08-22,Group 2,MidCentral,2,322
2021-08-22,Group 2,Nelson Marlborough,1,576
2021-08-22,Group 2,Nelson Marlborough,2,202
2021-08-22,Group 2,Northland,1,430
2021-08-22,Group 2,Northland,2,340
2021-08-22,Group 2,Other Sites,1,1323
2021-08-22,Group 2,Other Sites,2,93
2021-08-22,Group 2,South Canterbury,1,129
2021-08-22,Group 2,South Canterbury,2,76
2021-08-22,Group 2,Southern,1,871
2021-08-22,Group 2,Southern,2,527
2021-08-22,Group 2,Tairawhiti,1,220
2021-08-22,Group 2,Tairawhiti,2,75
2021-08-22,Group 2,Taranaki,1,266
2021-08-22,Group 2,Taranaki,2,150
2021-08-22,Group 2,Waikato,1,1254
2021-08-22,Group 2,Waikato,2,1247
2021-08-22,Group 2,Wairarapa,1,32
2021-08-22,Group 2,Wairarapa,2,38
2021-08-22,Group 2,West Coast,1,29
2021-08-22,Group 2,West Coast,2,8
2021-08-22,Group 2,Whanganui,1,294
2021-08-22,Group 2,Whanganui,2,19
2021-08-22,Group 3,Auckland Metro,1,6564
2021-08-22,Group 3,Auckland Metro,2,6647
2021-08-22,Group 3,Bay of Plenty,1,1780
2021-08-22,Group 3,Bay of Plenty,2,2631
2021-08-22,Group 3,Canterbury,1,6817
2021-08-22,Group 3,Canterbury,2,7851
2021-08-22,Group 3,Capital & Coast and Hutt Valley,1,5918
2021-08-22,Group 3,Capital & Coast and Hutt Valley,2,8034
2021-08-22,Group 3,Hawke's Bay,1,1884
2021-08-22,Group 3,Hawke's Bay,2,2916
2021-08-22,Group 3,Lakes,1,203
2021-08-22,Group 3,Lakes,2,564
2021-08-22,Group 3,MidCentral,1,1056
2021-08-22,Group 3,MidCentral,2,2115
2021-08-22,Group 3,Nelson Marlborough,1,619
2021-08-22,Group 3,Nelson Marlborough,2,2006
2021-08-22,Group 3,Northland,1,1012
2021-08-22,Group 3,Northland,2,1261
2021-08-22,Group 3,Other Sites,1,14
2021-08-22,Group 3,Other Sites,2,15
2021-08-22,Group 3,South Canterbury,1,142
2021-08-22,Group 3,South Canterbury,2,1202
2021-08-22,Group 3,Southern,1,2389
2021-08-22,Group 3,Southern,2,4773
2021-08-22,Group 3,Tairawhiti,1,395
2021-08-22,Group 3,Tairawhiti,2,399
2021-08-22,Group 3,Taranaki,1,785
2021-08-22,Group 3,Taranaki,2,1763
2021-08-22,Group 3,Waikato,1,4733
2021-08-22,Group 3,Waikato,2,4529
2021-08-22,Group 3,Wairarapa,1,311
2021-08-22,Group 3,Wairarapa,2,567
2021-08-22,Group 3,West Coast,1,392
2021-08-22,Group 3,West Coast,2,141
2021-08-22,Group 3,Whanganui,1,603
2021-08-22,Group 3,Whanganui,2,1351
2021-08-22,Group 4,Auckland Metro,1,41176
2021-08-22,Group 4,Auckland Metro,2,12004
2021-08-22,Group 4,Bay of Plenty,1,4459
2021-08-22,Group 4,Bay of Plenty,2,1225
2021-08-22,Group 4,Canterbury,1,13788
2021-08-22,Group 4,Canterbury,2,1903
2021-08-22,Group 4,Capital & Coast and Hutt Valley,1,15341
2021-08-22,Group 4,Capital & Coast and Hutt Valley,2,1646
2021-08-22,Group 4,Hawke's Bay,1,5071
2021-08-22,Group 4,Hawke's Bay,2,1245
2021-08-22,Group 4,Lakes,1,2036
2021-08-22,Group 4,Lakes,2,1153
2021-08-22,Group 4,MidCentral,1,4336
2021-08-22,Group 4,MidCentral,2,684
2021-08-22,Group 4,Nelson Marlborough,1,6797
2021-08-22,Group 4,Nelson Marlborough,2,997
2021-08-22,Group 4,Northland,1,3669
2021-08-22,Group 4,Northland,2,1029
2021-08-22,Group 4,Other Sites,1,1027
2021-08-22,Group 4,Other Sites,2,37
2021-08-22,Group 4,South Canterbury,1,1775
2021-08-22,Group 4,South Canterbury,2,796
2021-08-22,Group 4,Southern,1,14766
2021-08-22,Group 4,Southern,2,2027
2021-08-22,Group 4,Tairawhiti,1,2478
2021-08-22,Group 4,Tairawhiti,2,553
2021-08-22,Group 4,Taranaki,1,3229
2021-08-22,Group 4,Taranaki,2,383
2021-08-22,Group 4,Waikato,1,16170
2021-08-22,Group 4,Waikato,2,3431
2021-08-22,Group 4,Wairarapa,1,1332
2021-08-22,Group 4,Wairarapa,2,392
2021-08-22,Group 4,West Coast,1,749
2021-08-22,Group 4,West Coast,2,58
2021-08-22,Group 4,Whanganui,1,1732
2021-08-22,Group 4,Whanganui,2,692
2021-08-29,Group 1,Auckland Metro,1,347
2021-08-29,Group 1,Auckland Metro,2,275
2021-08-29,Group 1,Bay of Plenty,1,270
2021-08-29,Group 1,Bay of Plenty,2,57
2021-08-29,Group 1,Canterbury,1,278
2021-08-29,Group 1,Canterbury,2,182
2021-08-29,Group 1,Capital & Coast and Hutt Valley,1,104
2021-08-29,Group 1,Capital & Coast and Hutt Valley,2,110
2021-08-29,Group 1,Hawke's Bay,1,18
2021-08-29,Group 1,Hawke's Bay,2,8
2021-08-29,Group 1,Lakes,2,12
2021-08-29,Group 1,MidCentral,1,5
2021-08-29,Group 1,MidCentral,2,6
2021-08-29,Group 1,Nelson Marlborough,1,36
2021-08-29,Group 1,Nelson Marlborough,2,22
2021-08-29,Group 1,Northland,1,26
2021-08-29,Group 1,Northland,2,13
2021-08-29,Group 1,Other Sites,1,34
2021-08-29,Group 1,Other Sites,2,12
2021-08-29,Group 1,South Canterbury,1,13
2021-08-29,Group 1,South Canterbury,2,14
2021-08-29,Group 1,Southern,1,74
2021-08-29,Group 1,Southern,2,124
2021-08-29,Group 1,Tairawhiti,2,5
2021-08-29,Group 1,Taranaki,1,94
2021-08-29,Group 1,Taranaki,2,8
2021-08-29,Group 1,Waikato,1,26
2021-08-29,Group 1,Waikato,2,16
2021-08-29,Group 2,Auckland Metro,1,7179
2021-08-29,Group 2,Auckland Metro,2,8924
2021-08-29,Group 2,Bay of Plenty,1,1333
2021-08-29,Group 2,Bay of Plenty,2,495
2021-08-29,Group 2,Canterbury,1,6255
2021-08-29,Group 2,Canterbury,2,839
2021-08-29,Group 2,Capital & Coast and Hutt Valley,1,3298
2021-08-29,Group 2,Capital & Coast and Hutt Valley,2,658
2021-08-29,Group 2,Hawke's Bay,1,486
2021-08-29,Group 2,Hawke's Bay,2,126
2021-08-29,Group 2,Lakes,1,113
2021-08-29,Group 2,Lakes,2,60
2021-08-29,Group 2,MidCentral,1,711
2021-08-29,Group 2,MidCentral,2,374
2021-08-29,Group 2,Nelson Marlborough,1,1219
2021-08-29,Group 2,Nelson Marlborough,2,328
2021-08-29,Group 2,Northland,1,597
2021-08-29,Group 2,Northland,2,377
2021-08-29,Group 2,Other Sites,1,2561
2021-08-29,Group 2,Other Sites,2,183
2021-08-29,Group 2,South Canterbury,1,76
2021-08-29,Group 2,South Canterbury,2,87
2021-08-29,Group 2,Southern,1,1318
2021-08-29,Group 2,Southern,2,984
2021-08-29,Group 2,Tairawhiti,1,458
2021-08-29,Group 2,Tairawhiti,2,491
2021-08-29,Group 2,Taranaki,1,980
2021-08-29,Group 2,Taranaki,2,135
2021-08-29,Group 2,Waikato,1,1004
2021-08-29,Group 2,Waikato,2,1387
2021-08-29,Group 2,Wairarapa,1,87
2021-08-29,Group 2,Wairarapa,2,25
2021-08-29,Group 2,West Coast,1,25
2021-08-29,Group 2,West Coast,2,14
2021-08-29,Group 2,Whanganui,1,316
2021-08-29,Group 2,Whanganui,2,72
2021-08-29,Group 3,Auckland Metro,1,8136
2021-08-29,Group 3,Auckland Metro,2,9952
2021-08-29,Group 3,Bay of Plenty,1,2341
2021-08-29,Group 3,Bay of Plenty,2,4583
2021-08-29,Group 3,Canterbury,1,7105
2021-08-29,Group 3,Canterbury,2,11576
2021-08-29,Group 3,Capital & Coast and Hutt Valley,1,6108
2021-08-29,Group 3,Capital & Coast and Hutt Valley,2,12846
2021-08-29,Group 3,Hawke's Bay,1,2153
2021-08-29,Group 3,Hawke's Bay,2,3436
2021-08-29,Group 3,Lakes,1,341
2021-08-29,Group 3,Lakes,2,602
2021-08-29,Group 3,MidCentral,1,1295
2021-08-29,Group 3,MidCentral,2,2798
2021-08-29,Group 3,Nelson Marlborough,1,1077
2021-08-29,Group 3,Nelson Marlborough,2,3857
2021-08-29,Group 3,Northland,1,1521
2021-08-29,Group 3,Northland,2,2108
2021-08-29,Group 3,Other Sites,1,45
2021-08-29,Group 3,Other Sites,2,59
2021-08-29,Group 3,South Canterbury,1,188
2021-08-29,Group 3,South Canterbury,2,934
2021-08-29,Group 3,Southern,1,3187
2021-08-29,Group 3,Southern,2,8425
2021-08-29,Group 3,Tairawhiti,1,288
2021-08-29,Group 3,Tairawhiti,2,517
2021-08-29,Group 3,Taranaki,1,1148
2021-08-29,Group 3,Taranaki,2,1986
2021-08-29,Group 3,Waikato,1,5264
2021-08-29,Group 3,Waikato,2,6264
2021-08-29,Group 3,Wairarapa,1,379
2021-08-29,Group 3,Wairarapa,2,733
2021-08-29,Group 3,West Coast,1,425
2021-08-29,Group 3,West Coast,2,263
2021-08-29,Group 3,Whanganui,1,986
2021-08-29,Group 3,Whanganui,2,1282
2021-08-29,Group 4,Auckland Metro,1,102201
2021-08-29,Group 4,Auckland Metro,2,22667
2021-08-29,Group 4,Bay of Plenty,1,9273
2021-08-29,Group 4,Bay of Plenty,2,1735
2021-08-29,Group 4,Canterbury,1,29655
2021-08-29,Group 4,Canterbury,2,5270
2021-08-29,Group 4,Capital & Coast and Hutt Valley,1,39810
2021-08-29,Group 4,Capital & Coast and Hutt Valley,2,4660
2021-08-29,Group 4,Hawke's Bay,1,12390
2021-08-29,Group 4,Hawke's Bay,2,2262
2021-08-29,Group 4,Lakes,1,4912
2021-08-29,Group 4,Lakes,2,1737
2021-08-29,Group 4,MidCentral,1,11237
2021-08-29,Group 4,MidCentral,2,2010
2021-08-29,Group 4,Nelson Marlborough,1,15736
2021-08-29,Group 4,Nelson Marlborough,2,2983
2021-08-29,Group 4,Northland,1,10450
2021-08-29,Group 4,Northland,2,2565
2021-08-29,Group 4,Other Sites,1,3124
2021-08-29,Group 4,Other Sites,2,145
2021-08-29,Group 4,South Canterbury,1,4847
2021-08-29,Group 4,South Canterbury,2,940
2021-08-29,Group 4,Southern,1,30042
2021-08-29,Group 4,Southern,2,6237
2021-08-29,Group 4,Tairawhiti,1,3288
2021-08-29,Group 4,Tairawhiti,2,919
2021-08-29,Group 4,Taranaki,1,9104
2021-08-29,Group 4,Taranaki,2,1087
2021-08-29,Group 4,Waikato,1,32275
2021-08-29,Group 4,Waikato,2,6735
2021-08-29,Group 4,Wairarapa,1,2304
2021-08-29,Group 4,Wairarapa,2,789
2021-08-29,Group 4,West Coast,1,1525
2021-08-29,Group 4,West Coast,2,588
2021-08-29,Group 4,Whanganui,1,4367
2021-08-29,Group 4,Whanganui,2,1166
2021-09-05,Group 1,Auckland Metro,1,292
2021-09-05,Group 1,Auckland Metro,2,347
2021-09-05,Group 1,Bay of Plenty,1,19
2021-09-05,Group 1,Bay of Plenty,2,71
2021-09-05,Group 1,Canterbury,1,141
2021-09-05,Group 1,Canterbury,2,187
2021-09-05,Group 1,Capital & Coast and Hutt Valley,1,60
2021-09-05,Group 1,Capital & Coast and Hutt Valley,2,176
2021-09-05,Group 1,Hawke's Bay,1,28
2021-09-05,Group 1,Hawke's Bay,2,12
2021-09-05,Group 1,Lakes,1,5
2021-09-05,Group 1,MidCentral,2,10
2021-09-05,Group 1,Nelson Marlborough,1,13
2021-09-05,Group 1,Nelson Marlborough,2,35
2021-09-05,Group 1,Northland,1,25
2021-09-05,Group 1,Northland,2,15
2021-09-05,Group 1,Other Sites,1,16
2021-09-05,Group 1,Other Sites,2,10
2021-09-05,Group 1,South Canterbury,1,7
2021-09-05,Group 1,South Canterbury,2,8
2021-09-05,Group 1,Southern,1,28
2021-09-05,Group 1,Southern,2,102
2021-09-05,Group 1,Tairawhiti,1,17
2021-09-05,Group 1,Tairawhiti,2,6
2021-09-05,Group 1,Taranaki,1,8
2021-09-05,Group 1,Taranaki,2,10
2021-09-05,Group 1,Waikato,1,19
2021-09-05,Group 1,Waikato,2,17
2021-09-05,Group 2,Auckland Metro,1,4543
2021-09-05,Group 2,Auckland Metro,2,8801
2021-09-05,Group 2,Bay of Plenty,1,357
2021-09-05,Group 2,Bay of Plenty,2,522
2021-09-05,Group 2,Canterbury,1,3692
2021-09-05,Group 2,Canterbury,2,764
2021-09-05,Group 2,Capital & Coast and Hutt Valley,1,1336
2021-09-05,Group 2,Capital & Coast and Hutt Valley,2,656
2021-09-05,Group 2,Hawke's Bay,1,132
2021-09-05,Group 2,Hawke's Bay,2,250
2021-09-05,Group 2,Lakes,1,37
2021-09-05,Group 2,Lakes,2,50
2021-09-05,Group 2,MidCentral,1,378
2021-09-05,Group 2,MidCentral,2,424
2021-09-05,Group 2,Nelson Marlborough,1,276
2021-09-05,Group 2,Nelson Marlborough,2,266
2021-09-05,Group 2,Northland,1,151
2021-09-05,Group 2,Northland,2,441
2021-09-05,Group 2,Other Sites,1,1384
2021-09-05,Group 2,Other Sites,2,376
2021-09-05,Group 2,South Canterbury,1,81
2021-09-05,Group 2,South Canterbury,2,44
2021-09-05,Group 2,Southern,1,424
2021-09-05,Group 2,Southern,2,680
2021-09-05,Group 2,Tairawhiti,1,61
2021-09-05,Group 2,Tairawhiti,2,169
2021-09-05,Group 2,Taranaki,1,152
2021-09-05,Group 2,Taranaki,2,119
2021-09-05,Group 2,Waikato,1,466
2021-09-05,Group 2,Waikato,2,1108
2021-09-05,Group 2,Wairarapa,1,36
2021-09-05,Group 2,Wairarapa,2,36
2021-09-05,Group 2,West Coast,1,18
2021-09-05,Group 2,West Coast,2,13
2021-09-05,Group 2,Whanganui,1,94
2021-09-05,Group 2,Whanganui,2,47
2021-09-05,Group 3,Auckland Metro,1,7296
2021-09-05,Group 3,Auckland Metro,2,12619
2021-09-05,Group 3,Bay of Plenty,1,1884
2021-09-05,Group 3,Bay of Plenty,2,3820
2021-09-05,Group 3,Canterbury,1,5724
2021-09-05,Group 3,Canterbury,2,10380
2021-09-05,Group 3,Capital & Coast and Hutt Valley,1,3312
2021-09-05,Group 3,Capital & Coast and Hutt Valley,2,10254
2021-09-05,Group 3,Hawke's Bay,1,1557
2021-09-05,Group 3,Hawke's Bay,2,2600
2021-09-05,Group 3,Lakes,1,377
2021-09-05,Group 3,Lakes,2,441
2021-09-05,Group 3,MidCentral,1,852
2021-09-05,Group 3,MidCentral,2,2066
2021-09-05,Group 3,Nelson Marlborough,1,493
2021-09-05,Group 3,Nelson Marlborough,2,1601
2021-09-05,Group 3,Northland,1,1355
2021-09-05,Group 3,Northland,2,2083
2021-09-05,Group 3,Other Sites,1,20
2021-09-05,Group 3,Other Sites,2,44
2021-09-05,Group 3,South Canterbury,1,196
2021-09-05,Group 3,South Canterbury,2,536
2021-09-05,Group 3,Southern,1,1433
2021-09-05,Group 3,Southern,2,6240
2021-09-05,Group 3,Tairawhiti,1,184
2021-09-05,Group 3,Tairawhiti,2,459
2021-09-05,Group 3,Taranaki,1,1548
2021-09-05,Group 3,Taranaki,2,1756
2021-09-05,Group 3,Waikato,1,3381
2021-09-05,Group 3,Waikato,2,6281
2021-09-05,Group 3,Wairarapa,1,156
2021-09-05,Group 3,Wairarapa,2,523
2021-09-05,Group 3,West Coast,1,190
2021-09-05,Group 3,West Coast,2,463
2021-09-05,Group 3,Whanganui,1,428
2021-09-05,Group 3,Whanganui,2,868
2021-09-05,Group 4,Auckland Metro,1,122844
2021-09-05,Group 4,Auckland Metro,2,34144
2021-09-05,Group 4,Bay of Plenty,1,12303
2021-09-05,Group 4,Bay of Plenty,2,2857
2021-09-05,Group 4,Canterbury,1,36253
2021-09-05,Group 4,Canterbury,2,6376
2021-09-05,Group 4,Capital & Coast and Hutt Valley,1,46038
2021-09-05,Group 4,Capital & Coast and Hutt Valley,2,6268
2021-09-05,Group 4,Hawke's Bay,1,11338
2021-09-05,Group 4,Hawke's Bay,2,2181
2021-09-05,Group 4,Lakes,1,6805
2021-09-05,Group 4,Lakes,2,1523
2021-09-05,Group 4,MidCentral,1,10533
2021-09-05,Group 4,MidCentral,2,2256
2021-09-05,Group 4,Nelson Marlborough,1,7869
2021-09-05,Group 4,Nelson Marlborough,2,3476
2021-09-05,Group 4,Northland,1,10109
2021-09-05,Group 4,Northland,2,2425
2021-09-05,Group 4,Other Sites,1,1892
2021-09-05,Group 4,Other Sites,2,217
2021-09-05,Group 4,South Canterbury,1,4519
2021-09-05,Group 4,South Canterbury,2,926
2021-09-05,Group 4,Southern,1,26315
2021-09-05,Group 4,Southern,2,9393
2021-09-05,Group 4,Tairawhiti,1,2081
2021-09-05,Group 4,Tairawhiti,2,1172
2021-09-05,Group 4,Taranaki,1,5503
2021-09-05,Group 4,Taranaki,2,2054
2021-09-05,Group 4,Waikato,1,29233
2021-09-05,Group 4,Waikato,2,7729
2021-09-05,Group 4,Wairarapa,1,2824
2021-09-05,Group 4,Wairarapa,2,1049
2021-09-05,Group 4,West Coast,1,1844
2021-09-05,Group 4,West Coast,2,563
2021-09-05,Group 4,Whanganui,1,3945
2021-09-05,Group 4,Whanganui,2,888
2021-09-12,Group 1,Auckland Metro,1,206
2021-09-12,Group 1,Auckland Metro,2,288
2021-09-12,Group 1,Bay of Plenty,1,30
2021-09-12,Group 1,Bay of Plenty,2,32
2021-09-12,Group 1,Canterbury,1,68
2021-09-12,Group 1,Canterbury,2,118
2021-09-12,Group 1,Capital & Coast and Hutt Valley,1,35
2021-09-12,Group 1,Capital & Coast and Hutt Valley,2,73
2021-09-12,Group 1,Hawke's Bay,1,25
2021-09-12,Group 1,Hawke's Bay,2,15
2021-09-12,Group 1,MidCentral,2,5
2021-09-12,Group 1,Nelson Marlborough,1,17
2021-09-12,Group 1,Nelson Marlborough,2,31
2021-09-12,Group 1,Northland,1,14
2021-09-12,Group 1,Northland,2,8
2021-09-12,Group 1,Other Sites,2,13
2021-09-12,Group 1,South Canterbury,1,11
2021-09-12,Group 1,Southern,1,21
2021-09-12,Group 1,Southern,2,88
2021-09-12,Group 1,Tairawhiti,2,7
2021-09-12,Group 1,Taranaki,1,7
2021-09-12,Group 1,Taranaki,2,5
2021-09-12,Group 1,Waikato,1,10
2021-09-12,Group 1,Waikato,2,9
2021-09-12,Group 2,Auckland Metro,1,3431
2021-09-12,Group 2,Auckland Metro,2,6260
2021-09-12,Group 2,Bay of Plenty,1,307
2021-09-12,Group 2,Bay of Plenty,2,419
2021-09-12,Group 2,Canterbury,1,1185
2021-09-12,Group 2,Canterbury,2,855
2021-09-12,Group 2,Capital & Coast and Hutt Valley,1,547
2021-09-12,Group 2,Capital & Coast and Hutt Valley,2,551
2021-09-12,Group 2,Hawke's Bay,1,32
2021-09-12,Group 2,Hawke's Bay,2,194
2021-09-12,Group 2,Lakes,1,20
2021-09-12,Group 2,Lakes,2,29
2021-09-12,Group 2,MidCentral,1,80
2021-09-12,Group 2,MidCentral,2,283
2021-09-12,Group 2,Nelson Marlborough,1,102
2021-09-12,Group 2,Nelson Marlborough,2,318
2021-09-12,Group 2,Northland,1,147
2021-09-12,Group 2,Northland,2,129
2021-09-12,Group 2,Other Sites,1,336
2021-09-12,Group 2,Other Sites,2,1080
2021-09-12,Group 2,South Canterbury,1,10
2021-09-12,Group 2,South Canterbury,2,38
2021-09-12,Group 2,Southern,1,231
2021-09-12,Group 2,Southern,2,502
2021-09-12,Group 2,Tairawhiti,1,24
2021-09-12,Group 2,Tairawhiti,2,83
2021-09-12,Group 2,Taranaki,1,64
2021-09-12,Group 2,Taranaki,2,128
2021-09-12,Group 2,Waikato,1,160
2021-09-12,Group 2,Waikato,2,885
2021-09-12,Group 2,Wairarapa,1,6
2021-09-12,Group 2,Wairarapa,2,20
2021-09-12,Group 2,West Coast,1,7
2021-09-12,Group 2,West Coast,2,8
2021-09-12,Group 2,Whanganui,1,19
2021-09-12,Group 2,Whanganui,2,27
2021-09-12,Group 3,Auckland Metro,1,5027
2021-09-12,Group 3,Auckland Metro,2,9715
2021-09-12,Group 3,Bay of Plenty,1,1140
2021-09-12,Group 3,Bay of Plenty,2,2231
2021-09-12,Group 3,Canterbury,1,3905
2021-09-12,Group 3,Canterbury,2,6730
2021-09-12,Group 3,Capital & Coast and Hutt Valley,1,1853
2021-09-12,Group 3,Capital & Coast and Hutt Valley,2,6983
2021-09-12,Group 3,Hawke's Bay,1,872
2021-09-12,Group 3,Hawke's Bay,2,2371
2021-09-12,Group 3,Lakes,1,229
2021-09-12,Group 3,Lakes,2,244
2021-09-12,Group 3,MidCentral,1,496
2021-09-12,Group 3,MidCentral,2,1090
2021-09-12,Group 3,Nelson Marlborough,1,288
2021-09-12,Group 3,Nelson Marlborough,2,1154
2021-09-12,Group 3,Northland,1,758
2021-09-12,Group 3,Northland,2,1380
2021-09-12,Group 3,Other Sites,1,16
2021-09-12,Group 3,Other Sites,2,30
2021-09-12,Group 3,South Canterbury,1,173
2021-09-12,Group 3,South Canterbury,2,253
2021-09-12,Group 3,Southern,1,874
2021-09-12,Group 3,Southern,2,4167
2021-09-12,Group 3,Tairawhiti,1,118
2021-09-12,Group 3,Tairawhiti,2,278
2021-09-12,Group 3,Taranaki,1,908
2021-09-12,Group 3,Taranaki,2,1011
2021-09-12,Group 3,Waikato,1,1765
2021-09-12,Group 3,Waikato,2,4542
2021-09-12,Group 3,Wairarapa,1,131
2021-09-12,Group 3,Wairarapa,2,316
2021-09-12,Group 3,West Coast,1,129
2021-09-12,Group 3,West Coast,2,224
2021-09-12,Group 3,Whanganui,1,240
2021-09-12,Group 3,Whanganui,2,423
2021-09-12,Group 4,Auckland Metro,1,113990
2021-09-12,Group 4,Auckland Metro,2,36159
2021-09-12,Group 4,Bay of Plenty,1,14795
2021-09-12,Group 4,Bay of Plenty,2,2372
2021-09-12,Group 4,Canterbury,1,29663
2021-09-12,Group 4,Canterbury,2,5865
2021-09-12,Group 4,Capital & Coast and Hutt Valley,1,31334
2021-09-12,Group 4,Capital & Coast and Hutt Valley,2,5589
2021-09-12,Group 4,Hawke's Bay,1,6118
2021-09-12,Group 4,Hawke's Bay,2,2324
2021-09-12,Group 4,Lakes,1,4500
2021-09-12,Group 4,Lakes,2,874
2021-09-12,Group 4,MidCentral,1,8405
2021-09-12,Group 4,MidCentral,2,1639
2021-09-12,Group 4,Nelson Marlborough,1,3844
2021-09-12,Group 4,Nelson Marlborough,2,2859
2021-09-12,Group 4,Northland,1,7483
2021-09-12,Group 4,Northland,2,1805
2021-09-12,Group 4,Other Sites,1,1233
2021-09-12,Group 4,Other Sites,2,1166
2021-09-12,Group 4,South Canterbury,1,2923
2021-09-12,Group 4,South Canterbury,2,705
2021-09-12,Group 4,Southern,1,13911
2021-09-12,Group 4,Southern,2,7736
2021-09-12,Group 4,Tairawhiti,1,1235
2021-09-12,Group 4,Tairawhiti,2,700
2021-09-12,Group 4,Taranaki,1,5260
2021-09-12,Group 4,Taranaki,2,2099
2021-09-12,Group 4,Waikato,1,17409
2021-09-12,Group 4,Waikato,2,7626
2021-09-12,Group 4,Wairarapa,1,2346
2021-09-12,Group 4,Wairarapa,2,667
2021-09-12,Group 4,West Coast,1,914
2021-09-12,Group 4,West Coast,2,345
2021-09-12,Group 4,Whanganui,1,2082
2021-09-12,Group 4,Whanganui,2,647
2021-09-19,Group 1,Auckland Metro,1,54
2021-09-19,Group 1,Auckland Metro,2,103
2021-09-19,Group 1,Bay of Plenty,1,21
2021-09-19,Group 1,Bay of Plenty,2,92
2021-09-19,Group 1,Canterbury,1,27
2021-09-19,Group 1,Canterbury,2,48
2021-09-19,Group 1,Capital & Coast and Hutt Valley,1,5
2021-09-19,Group 1,Capital & Coast and Hutt Valley,2,19
2021-09-19,Group 1,Nelson Marlborough,1,7
2021-09-19,Group 1,Nelson Marlborough,2,10
2021-09-19,Group 1,Southern,1,6
2021-09-19,Group 1,Southern,2,17
2021-09-19,Group 2,Auckland Metro,1,950
2021-09-19,Group 2,Auckland Metro,2,1849
2021-09-19,Group 2,Bay of Plenty,1,68
2021-09-19,Group 2,Bay of Plenty,2,94
2021-09-19,Group 2,Canterbury,1,388
2021-09-19,Group 2,Canterbury,2,253
2021-09-19,Group 2,Capital & Coast and Hutt Valley,1,90
2021-09-19,Group 2,Capital & Coast and Hutt Valley,2,232
2021-09-19,Group 2,Hawke's Bay,2,45
2021-09-19,Group 2,Lakes,2,14
2021-09-19,Group 2,MidCentral,1,17
2021-09-19,Group 2,MidCentral,2,59
2021-09-19,Group 2,Nelson Marlborough,1,18
2021-09-19,Group 2,Nelson Marlborough,2,89
2021-09-19,Group 2,Northland,1,14
2021-09-19,Group 2,Northland,2,54
2021-09-19,Group 2,Other Sites,1,72
2021-09-19,Group 2,Other Sites,2,378
2021-09-19,Group 2,South Canterbury,2,18
2021-09-19,Group 2,Southern,1,64
2021-09-19,Group 2,Southern,2,192
2021-09-19,Group 2,Tairawhiti,2,25
2021-09-19,Group 2,Taranaki,1,17
2021-09-19,Group 2,Taranaki,2,28
2021-09-19,Group 2,Waikato,1,32
2021-09-19,Group 2,Waikato,2,174
2021-09-19,Group 2,Wairarapa,2,6
2021-09-19,Group 2,Whanganui,2,18
2021-09-19,Group 3,Auckland Metro,1,1455
2021-09-19,Group 3,Auckland Metro,2,3260
2021-09-19,Group 3,Bay of Plenty,1,433
2021-09-19,Group 3,Bay of Plenty,2,613
2021-09-19,Group 3,Canterbury,1,916
2021-09-19,Group 3,Canterbury,2,2575
2021-09-19,Group 3,Capital & Coast and Hutt Valley,1,385
2021-09-19,Group 3,Capital & Coast and Hutt Valley,2,2102
2021-09-19,Group 3,Hawke's Bay,1,221
2021-09-19,Group 3,Hawke's Bay,2,719
2021-09-19,Group 3,Lakes,1,57
2021-09-19,Group 3,Lakes,2,77
2021-09-19,Group 3,MidCentral,1,113
2021-09-19,Group 3,MidCentral,2,292
2021-09-19,Group 3,Nelson Marlborough,1,41
2021-09-19,Group 3,Nelson Marlborough,2,258
2021-09-19,Group 3,Northland,1,197
2021-09-19,Group 3,Northland,2,346
2021-09-19,Group 3,Other Sites,2,5
2021-09-19,Group 3,South Canterbury,1,15
2021-09-19,Group 3,South Canterbury,2,66
2021-09-19,Group 3,Southern,1,231
2021-09-19,Group 3,Southern,2,941
2021-09-19,Group 3,Tairawhiti,1,21
2021-09-19,Group 3,Tairawhiti,2,42
2021-09-19,Group 3,Taranaki,1,204
2021-09-19,Group 3,Taranaki,2,273
2021-09-19,Group 3,Waikato,1,344
