Week ending,Group,DHB of service,Dose number,# doses administered
2021-08-22,Group 1,Hawke's Bay,2,12
2021-08-22,Group 1,MidCentral,1,11
2021-08-22,Group 1,Nelson Marlborough,1,14
2021-08-22,Group 1,Nelson Marlborough,2,24
2021-08-22,Group 1,Northland,1,15
2021-08-22,Group 1,Northland,2,6
2021-08-22,Group 1,Other Sites,1,9
2021-08-22,Group 1,Other Sites,2,20
2021-08-22,Group 1,South Canterbury,1,13
2021-08-22,Group 1,South Canterbury,2,7
2021-08-22,Group 1,Southern,1,62
2021-08-22,Group 1,Southern,2,70
2021-08-22,Group 1,Tairawhiti,1,7
2021-08-22,Group 1,Taranaki,1,5
2021-08-22,Group 1,Taranaki,2,7
2021-08-22,Group 1,Waikato,1,16
2021-08-22,Group 1,Waikato,2,12
2021-08-22,Group 2,Auckland Metro,1,7230
2021-08-22,Group 2,Auckland Metro,2,6041
2021-08-22,Group 2,Bay of Plenty,1,662
2021-08-22,Group 2,Bay of Plenty,2,322
2021-08-22,Group 2,Canterbury,1,1292
2021-08-22,Group 2,Canterbury,2,490
2021-08-22,Group 2,Capital & Coast and Hutt Valley,1,1312
2021-08-22,Group 2,Capital & Coast and Hutt Valley,2,414
2021-08-22,Group 2,Hawke's Bay,1,698
2021-08-22,Group 2,Hawke's Bay,2,163
2021-08-22,Group 2,Lakes,1,106
2021-08-22,Group 2,Lakes,2,53
2021-08-22,Group 2,MidCentral,1,546
2021-08-22,Group 2,MidCentral,2,322
2021-08-22,Group 2,Nelson Marlborough,1,596
2021-08-22,Group 2,Nelson Marlborough,2,202
2021-08-22,Group 2,Northland,1,432
2021-08-22,Group 2,Northland,2,340
2021-08-22,Group 2,Other Sites,1,1326
2021-08-22,Group 2,Other Sites,2,93
2021-08-22,Group 2,South Canterbury,1,129
2021-08-22,Group 2,South Canterbury,2,76
2021-08-22,Group 2,Southern,1,883
2021-08-22,Group 2,Southern,2,528
2021-08-22,Group 2,Tairawhiti,1,221
2021-08-22,Group 2,Tairawhiti,2,75
2021-08-22,Group 2,Taranaki,1,267
2021-08-22,Group 2,Taranaki,2,150
2021-08-22,Group 2,Waikato,1,1266
2021-08-22,Group 2,Waikato,2,1247
2021-08-22,Group 2,Wairarapa,1,32
2021-08-22,Group 2,Wairarapa,2,38
2021-08-22,Group 2,West Coast,1,29
2021-08-22,Group 2,West Coast,2,8
2021-08-22,Group 2,Whanganui,1,296
2021-08-22,Group 2,Whanganui,2,21
2021-08-22,Group 3,Auckland Metro,1,6635
2021-08-22,Group 3,Auckland Metro,2,6647
2021-08-22,Group 3,Bay of Plenty,1,1856
2021-08-22,Group 3,Bay of Plenty,2,2643
2021-08-22,Group 3,Canterbury,1,6823
2021-08-22,Group 3,Canterbury,2,7851
2021-08-22,Group 3,Capital & Coast and Hutt Valley,1,5959
2021-08-22,Group 3,Capital & Coast and Hutt Valley,2,8111
2021-08-22,Group 3,Hawke's Bay,1,1884
2021-08-22,Group 3,Hawke's Bay,2,2918
2021-08-22,Group 3,Lakes,1,205
2021-08-22,Group 3,Lakes,2,564
2021-08-22,Group 3,MidCentral,1,1055
2021-08-22,Group 3,MidCentral,2,2116
2021-08-22,Group 3,Nelson Marlborough,1,616
2021-08-22,Group 3,Nelson Marlborough,2,2006
2021-08-22,Group 3,Northland,1,1010
2021-08-22,Group 3,Northland,2,1261
2021-08-22,Group 3,Other Sites,1,14
2021-08-22,Group 3,Other Sites,2,15
2021-08-22,Group 3,South Canterbury,1,142
2021-08-22,Group 3,South Canterbury,2,1202
2021-08-22,Group 3,Southern,1,2413
2021-08-22,Group 3,Southern,2,4774
2021-08-22,Group 3,Tairawhiti,1,395
2021-08-22,Group 3,Tairawhiti,2,399
2021-08-22,Group 3,Taranaki,1,785
2021-08-22,Group 3,Taranaki,2,1764
2021-08-22,Group 3,Waikato,1,4736
2021-08-22,Group 3,Waikato,2,4530
2021-08-22,Group 3,Wairarapa,1,312
2021-08-22,Group 3,Wairarapa,2,568
2021-08-22,Group 3,West Coast,1,392
2021-08-22,Group 3,West Coast,2,141
2021-08-22,Group 3,Whanganui,1,604
2021-08-22,Group 3,Whanganui,2,1351
2021-08-22,Group 4,Auckland Metro,1,41115
2021-08-22,Group 4,Auckland Metro,2,12007
2021-08-22,Group 4,Bay of Plenty,1,4394
2021-08-22,Group 4,Bay of Plenty,2,1218
2021-08-22,Group 4,Canterbury,1,13728
2021-08-22,Group 4,Canterbury,2,1903
2021-08-22,Group 4,Capital & Coast and Hutt Valley,1,15305
2021-08-22,Group 4,Capital & Coast and Hutt Valley,2,1645
2021-08-22,Group 4,Hawke's Bay,1,5070
2021-08-22,Group 4,Hawke's Bay,2,1247
2021-08-22,Group 4,Lakes,1,2031
2021-08-22,Group 4,Lakes,2,1153
2021-08-22,Group 4,MidCentral,1,4348
2021-08-22,Group 4,MidCentral,2,688
2021-08-22,Group 4,Nelson Marlborough,1,6784
2021-08-22,Group 4,Nelson Marlborough,2,997
2021-08-22,Group 4,Northland,1,3671
2021-08-22,Group 4,Northland,2,1029
2021-08-22,Group 4,Other Sites,1,1028
2021-08-22,Group 4,Other Sites,2,37
2021-08-22,Group 4,South Canterbury,1,1775
2021-08-22,Group 4,South Canterbury,2,796
2021-08-22,Group 4,Southern,1,14759
2021-08-22,Group 4,Southern,2,2027
2021-08-22,Group 4,Tairawhiti,1,2479
2021-08-22,Group 4,Tairawhiti,2,553
2021-08-22,Group 4,Taranaki,1,3228
2021-08-22,Group 4,Taranaki,2,385
2021-08-22,Group 4,Waikato,1,16178
2021-08-22,Group 4,Waikato,2,3432
2021-08-22,Group 4,Wairarapa,1,1335
2021-08-22,Group 4,Wairarapa,2,393
2021-08-22,Group 4,West Coast,1,749
2021-08-22,Group 4,West Coast,2,58
2021-08-22,Group 4,Whanganui,1,1731
2021-08-22,Group 4,Whanganui,2,692
2021-08-29,Group 1,Auckland Metro,1,346
2021-08-29,Group 1,Auckland Metro,2,274
2021-08-29,Group 1,Bay of Plenty,1,268
2021-08-29,Group 1,Bay of Plenty,2,57
2021-08-29,Group 1,Canterbury,1,280
2021-08-29,Group 1,Canterbury,2,182
2021-08-29,Group 1,Capital & Coast and Hutt Valley,1,102
2021-08-29,Group 1,Capital & Coast and Hutt Valley,2,110
2021-08-29,Group 1,Hawke's Bay,1,18
2021-08-29,Group 1,Hawke's Bay,2,8
2021-08-29,Group 1,Lakes,2,12
2021-08-29,Group 1,MidCentral,1,5
2021-08-29,Group 1,MidCentral,2,6
2021-08-29,Group 1,Nelson Marlborough,1,36
2021-08-29,Group 1,Nelson Marlborough,2,22
2021-08-29,Group 1,Northland,1,26
2021-08-29,Group 1,Northland,2,13
2021-08-29,Group 1,Other Sites,1,40
2021-08-29,Group 1,Other Sites,2,12
2021-08-29,Group 1,South Canterbury,1,13
2021-08-29,Group 1,South Canterbury,2,14
2021-08-29,Group 1,Southern,1,74
2021-08-29,Group 1,Southern,2,124
2021-08-29,Group 1,Tairawhiti,2,5
2021-08-29,Group 1,Taranaki,1,93
2021-08-29,Group 1,Taranaki,2,8
2021-08-29,Group 1,Waikato,1,26
2021-08-29,Group 1,Waikato,2,16
2021-08-29,Group 2,Auckland Metro,1,7981
2021-08-29,Group 2,Auckland Metro,2,8935
2021-08-29,Group 2,Bay of Plenty,1,1422
2021-08-29,Group 2,Bay of Plenty,2,503
2021-08-29,Group 2,Canterbury,1,6568
2021-08-29,Group 2,Canterbury,2,859
2021-08-29,Group 2,Capital & Coast and Hutt Valley,1,3565
2021-08-29,Group 2,Capital & Coast and Hutt Valley,2,700
2021-08-29,Group 2,Hawke's Bay,1,546
2021-08-29,Group 2,Hawke's Bay,2,130
2021-08-29,Group 2,Lakes,1,150
2021-08-29,Group 2,Lakes,2,61
2021-08-29,Group 2,MidCentral,1,758
2021-08-29,Group 2,MidCentral,2,376
2021-08-29,Group 2,Nelson Marlborough,1,1285
2021-08-29,Group 2,Nelson Marlborough,2,350
2021-08-29,Group 2,Northland,1,629
2021-08-29,Group 2,Northland,2,387
2021-08-29,Group 2,Other Sites,1,2609
2021-08-29,Group 2,Other Sites,2,184
2021-08-29,Group 2,South Canterbury,1,93
2021-08-29,Group 2,South Canterbury,2,87
2021-08-29,Group 2,Southern,1,1472
2021-08-29,Group 2,Southern,2,988
2021-08-29,Group 2,Tairawhiti,1,470
2021-08-29,Group 2,Tairawhiti,2,493
2021-08-29,Group 2,Taranaki,1,1034
2021-08-29,Group 2,Taranaki,2,136
2021-08-29,Group 2,Waikato,1,1166
2021-08-29,Group 2,Waikato,2,1412
2021-08-29,Group 2,Wairarapa,1,96
2021-08-29,Group 2,Wairarapa,2,26
2021-08-29,Group 2,West Coast,1,32
2021-08-29,Group 2,West Coast,2,14
2021-08-29,Group 2,Whanganui,1,345
2021-08-29,Group 2,Whanganui,2,72
2021-08-29,Group 3,Auckland Metro,1,8301
2021-08-29,Group 3,Auckland Metro,2,9945
2021-08-29,Group 3,Bay of Plenty,1,2508
2021-08-29,Group 3,Bay of Plenty,2,4615
2021-08-29,Group 3,Canterbury,1,7080
2021-08-29,Group 3,Canterbury,2,11559
2021-08-29,Group 3,Capital & Coast and Hutt Valley,1,6161
2021-08-29,Group 3,Capital & Coast and Hutt Valley,2,12806
2021-08-29,Group 3,Hawke's Bay,1,2150
2021-08-29,Group 3,Hawke's Bay,2,3432
2021-08-29,Group 3,Lakes,1,339
2021-08-29,Group 3,Lakes,2,601
2021-08-29,Group 3,MidCentral,1,1291
2021-08-29,Group 3,MidCentral,2,2797
2021-08-29,Group 3,Nelson Marlborough,1,1126
2021-08-29,Group 3,Nelson Marlborough,2,3948
2021-08-29,Group 3,Northland,1,1513
2021-08-29,Group 3,Northland,2,2100
2021-08-29,Group 3,Other Sites,1,47
2021-08-29,Group 3,Other Sites,2,59
2021-08-29,Group 3,South Canterbury,1,186
2021-08-29,Group 3,South Canterbury,2,934
2021-08-29,Group 3,Southern,1,3198
2021-08-29,Group 3,Southern,2,8426
2021-08-29,Group 3,Tairawhiti,1,284
2021-08-29,Group 3,Tairawhiti,2,515
2021-08-29,Group 3,Taranaki,1,1142
2021-08-29,Group 3,Taranaki,2,1985
2021-08-29,Group 3,Waikato,1,5241
2021-08-29,Group 3,Waikato,2,6241
2021-08-29,Group 3,Wairarapa,1,379
2021-08-29,Group 3,Wairarapa,2,733
2021-08-29,Group 3,West Coast,1,423
2021-08-29,Group 3,West Coast,2,263
2021-08-29,Group 3,Whanganui,1,985
2021-08-29,Group 3,Whanganui,2,1283
2021-08-29,Group 4,Auckland Metro,1,101324
2021-08-29,Group 4,Auckland Metro,2,22674
2021-08-29,Group 4,Bay of Plenty,1,9055
2021-08-29,Group 4,Bay of Plenty,2,1697
2021-08-29,Group 4,Canterbury,1,29399
2021-08-29,Group 4,Canterbury,2,5276
2021-08-29,Group 4,Capital & Coast and Hutt Valley,1,39561
2021-08-29,Group 4,Capital & Coast and Hutt Valley,2,4663
2021-08-29,Group 4,Hawke's Bay,1,12355
2021-08-29,Group 4,Hawke's Bay,2,2261
2021-08-29,Group 4,Lakes,1,4880
2021-08-29,Group 4,Lakes,2,1737
2021-08-29,Group 4,MidCentral,1,11227
2021-08-29,Group 4,MidCentral,2,2018
2021-08-29,Group 4,Nelson Marlborough,1,15692
2021-08-29,Group 4,Nelson Marlborough,2,2990
2021-08-29,Group 4,Northland,1,10443
2021-08-29,Group 4,Northland,2,2564
2021-08-29,Group 4,Other Sites,1,3079
2021-08-29,Group 4,Other Sites,2,146
2021-08-29,Group 4,South Canterbury,1,4833
2021-08-29,Group 4,South Canterbury,2,940
2021-08-29,Group 4,Southern,1,30257
2021-08-29,Group 4,Southern,2,6237
2021-08-29,Group 4,Tairawhiti,1,3283
2021-08-29,Group 4,Tairawhiti,2,919
2021-08-29,Group 4,Taranaki,1,9079
2021-08-29,Group 4,Taranaki,2,1088
2021-08-29,Group 4,Waikato,1,32213
2021-08-29,Group 4,Waikato,2,6744
2021-08-29,Group 4,Wairarapa,1,2309
2021-08-29,Group 4,Wairarapa,2,791
2021-08-29,Group 4,West Coast,1,1520
2021-08-29,Group 4,West Coast,2,588
2021-08-29,Group 4,Whanganui,1,4348
2021-08-29,Group 4,Whanganui,2,1166
2021-09-05,Group 1,Auckland Metro,1,294
2021-09-05,Group 1,Auckland Metro,2,347
2021-09-05,Group 1,Bay of Plenty,1,19
2021-09-05,Group 1,Bay of Plenty,2,71
2021-09-05,Group 1,Canterbury,1,142
2021-09-05,Group 1,Canterbury,2,187
2021-09-05,Group 1,Capital & Coast and Hutt Valley,1,60
2021-09-05,Group 1,Capital & Coast and Hutt Valley,2,176
2021-09-05,Group 1,Hawke's Bay,1,28
2021-09-05,Group 1,Hawke's Bay,2,12
2021-09-05,Group 1,Lakes,1,5
2021-09-05,Group 1,MidCentral,2,11
2021-09-05,Group 1,Nelson Marlborough,1,13
2021-09-05,Group 1,Nelson Marlborough,2,35
2021-09-05,Group 1,Northland,1,25
2021-09-05,Group 1,Northland,2,15
2021-09-05,Group 1,Other Sites,1,16
2021-09-05,Group 1,Other Sites,2,10
2021-09-05,Group 1,South Canterbury,1,7
2021-09-05,Group 1,South Canterbury,2,8
2021-09-05,Group 1,Southern,1,28
2021-09-05,Group 1,Southern,2,102
2021-09-05,Group 1,Tairawhiti,1,17
2021-09-05,Group 1,Tairawhiti,2,6
2021-09-05,Group 1,Taranaki,1,8
2021-09-05,Group 1,Taranaki,2,10
2021-09-05,Group 1,Waikato,1,19
2021-09-05,Group 1,Waikato,2,17
2021-09-05,Group 2,Auckland Metro,1,4740
2021-09-05,Group 2,Auckland Metro,2,8804
2021-09-05,Group 2,Bay of Plenty,1,395
2021-09-05,Group 2,Bay of Plenty,2,527
2021-09-05,Group 2,Canterbury,1,3779
2021-09-05,Group 2,Canterbury,2,771
2021-09-05,Group 2,Capital & Coast and Hutt Valley,1,1399
2021-09-05,Group 2,Capital & Coast and Hutt Valley,2,665
2021-09-05,Group 2,Hawke's Bay,1,136
2021-09-05,Group 2,Hawke's Bay,2,250
2021-09-05,Group 2,Lakes,1,39
2021-09-05,Group 2,Lakes,2,50
2021-09-05,Group 2,MidCentral,1,382
2021-09-05,Group 2,MidCentral,2,424
2021-09-05,Group 2,Nelson Marlborough,1,292
2021-09-05,Group 2,Nelson Marlborough,2,268
2021-09-05,Group 2,Northland,1,155
2021-09-05,Group 2,Northland,2,443
2021-09-05,Group 2,Other Sites,1,1393
2021-09-05,Group 2,Other Sites,2,376
2021-09-05,Group 2,South Canterbury,1,85
2021-09-05,Group 2,South Canterbury,2,44
2021-09-05,Group 2,Southern,1,450
2021-09-05,Group 2,Southern,2,683
2021-09-05,Group 2,Tairawhiti,1,61
2021-09-05,Group 2,Tairawhiti,2,169
2021-09-05,Group 2,Taranaki,1,169
2021-09-05,Group 2,Taranaki,2,120
2021-09-05,Group 2,Waikato,1,491
2021-09-05,Group 2,Waikato,2,1110
2021-09-05,Group 2,Wairarapa,1,37
2021-09-05,Group 2,Wairarapa,2,36
2021-09-05,Group 2,West Coast,1,18
2021-09-05,Group 2,West Coast,2,15
2021-09-05,Group 2,Whanganui,1,98
2021-09-05,Group 2,Whanganui,2,47
2021-09-05,Group 3,Auckland Metro,1,7411
2021-09-05,Group 3,Auckland Metro,2,12614
2021-09-05,Group 3,Bay of Plenty,1,2265
2021-09-05,Group 3,Bay of Plenty,2,3876
2021-09-05,Group 3,Canterbury,1,5734
2021-09-05,Group 3,Canterbury,2,10374
2021-09-05,Group 3,Capital & Coast and Hutt Valley,1,3360
2021-09-05,Group 3,Capital & Coast and Hutt Valley,2,10248
2021-09-05,Group 3,Hawke's Bay,1,1559
2021-09-05,Group 3,Hawke's Bay,2,2600
2021-09-05,Group 3,Lakes,1,377
2021-09-05,Group 3,Lakes,2,442
2021-09-05,Group 3,MidCentral,1,850
2021-09-05,Group 3,MidCentral,2,2068
2021-09-05,Group 3,Nelson Marlborough,1,496
2021-09-05,Group 3,Nelson Marlborough,2,1606
2021-09-05,Group 3,Northland,1,1363
2021-09-05,Group 3,Northland,2,2089
2021-09-05,Group 3,Other Sites,1,20
2021-09-05,Group 3,Other Sites,2,44
2021-09-05,Group 3,South Canterbury,1,197
2021-09-05,Group 3,South Canterbury,2,536
2021-09-05,Group 3,Southern,1,1455
2021-09-05,Group 3,Southern,2,6239
2021-09-05,Group 3,Tairawhiti,1,184
2021-09-05,Group 3,Tairawhiti,2,459
2021-09-05,Group 3,Taranaki,1,1545
2021-09-05,Group 3,Taranaki,2,1759
2021-09-05,Group 3,Waikato,1,3384
2021-09-05,Group 3,Waikato,2,6283
2021-09-05,Group 3,Wairarapa,1,156
2021-09-05,Group 3,Wairarapa,2,524
2021-09-05,Group 3,West Coast,1,192
2021-09-05,Group 3,West Coast,2,461
2021-09-05,Group 3,Whanganui,1,430
2021-09-05,Group 3,Whanganui,2,877
2021-09-05,Group 4,Auckland Metro,1,122620
2021-09-05,Group 4,Auckland Metro,2,34150
2021-09-05,Group 4,Bay of Plenty,1,12001
2021-09-05,Group 4,Bay of Plenty,2,2810
2021-09-05,Group 4,Canterbury,1,36257
2021-09-05,Group 4,Canterbury,2,6379
2021-09-05,Group 4,Capital & Coast and Hutt Valley,1,45977
2021-09-05,Group 4,Capital & Coast and Hutt Valley,2,6271
2021-09-05,Group 4,Hawke's Bay,1,11382
2021-09-05,Group 4,Hawke's Bay,2,2180
2021-09-05,Group 4,Lakes,1,6805
2021-09-05,Group 4,Lakes,2,1522
2021-09-05,Group 4,MidCentral,1,10548
2021-09-05,Group 4,MidCentral,2,2261
2021-09-05,Group 4,Nelson Marlborough,1,7860
2021-09-05,Group 4,Nelson Marlborough,2,3481
2021-09-05,Group 4,Northland,1,10176
2021-09-05,Group 4,Northland,2,2452
2021-09-05,Group 4,Other Sites,1,1893
2021-09-05,Group 4,Other Sites,2,218
2021-09-05,Group 4,South Canterbury,1,4515
2021-09-05,Group 4,South Canterbury,2,926
2021-09-05,Group 4,Southern,1,26359
2021-09-05,Group 4,Southern,2,9400
2021-09-05,Group 4,Tairawhiti,1,2085
2021-09-05,Group 4,Tairawhiti,2,1172
2021-09-05,Group 4,Taranaki,1,5495
2021-09-05,Group 4,Taranaki,2,2055
2021-09-05,Group 4,Waikato,1,29276
2021-09-05,Group 4,Waikato,2,7732
2021-09-05,Group 4,Wairarapa,1,2830
2021-09-05,Group 4,Wairarapa,2,1052
2021-09-05,Group 4,West Coast,1,1855
2021-09-05,Group 4,West Coast,2,563
2021-09-05,Group 4,Whanganui,1,4039
2021-09-05,Group 4,Whanganui,2,898
2021-09-12,Group 1,Auckland Metro,1,207
2021-09-12,Group 1,Auckland Metro,2,288
2021-09-12,Group 1,Bay of Plenty,1,30
2021-09-12,Group 1,Bay of Plenty,2,33
2021-09-12,Group 1,Canterbury,1,68
2021-09-12,Group 1,Canterbury,2,118
2021-09-12,Group 1,Capital & Coast and Hutt Valley,1,35
2021-09-12,Group 1,Capital & Coast and Hutt Valley,2,73
2021-09-12,Group 1,Hawke's Bay,1,25
2021-09-12,Group 1,Hawke's Bay,2,15
2021-09-12,Group 1,MidCentral,1,6
2021-09-12,Group 1,MidCentral,2,5
2021-09-12,Group 1,Nelson Marlborough,1,17
2021-09-12,Group 1,Nelson Marlborough,2,31
2021-09-12,Group 1,Northland,1,14
2021-09-12,Group 1,Northland,2,9
2021-09-12,Group 1,Other Sites,2,13
2021-09-12,Group 1,South Canterbury,1,11
2021-09-12,Group 1,Southern,1,21
2021-09-12,Group 1,Southern,2,88
2021-09-12,Group 1,Tairawhiti,2,7
2021-09-12,Group 1,Taranaki,1,7
2021-09-12,Group 1,Taranaki,2,5
2021-09-12,Group 1,Waikato,1,10
2021-09-12,Group 1,Waikato,2,9
2021-09-12,Group 2,Auckland Metro,1,3556
2021-09-12,Group 2,Auckland Metro,2,6277
2021-09-12,Group 2,Bay of Plenty,1,455
2021-09-12,Group 2,Bay of Plenty,2,438
2021-09-12,Group 2,Canterbury,1,1238
2021-09-12,Group 2,Canterbury,2,883
2021-09-12,Group 2,Capital & Coast and Hutt Valley,1,596
2021-09-12,Group 2,Capital & Coast and Hutt Valley,2,573
2021-09-12,Group 2,Hawke's Bay,1,38
2021-09-12,Group 2,Hawke's Bay,2,197
2021-09-12,Group 2,Lakes,1,23
2021-09-12,Group 2,Lakes,2,29
2021-09-12,Group 2,MidCentral,1,92
2021-09-12,Group 2,MidCentral,2,286
2021-09-12,Group 2,Nelson Marlborough,1,108
2021-09-12,Group 2,Nelson Marlborough,2,322
2021-09-12,Group 2,Northland,1,162
2021-09-12,Group 2,Northland,2,138
2021-09-12,Group 2,Other Sites,1,338
2021-09-12,Group 2,Other Sites,2,1139
2021-09-12,Group 2,South Canterbury,1,10
2021-09-12,Group 2,South Canterbury,2,38
2021-09-12,Group 2,Southern,1,251
2021-09-12,Group 2,Southern,2,505
2021-09-12,Group 2,Tairawhiti,1,25
2021-09-12,Group 2,Tairawhiti,2,83
2021-09-12,Group 2,Taranaki,1,72
2021-09-12,Group 2,Taranaki,2,128
2021-09-12,Group 2,Waikato,1,185
2021-09-12,Group 2,Waikato,2,894
2021-09-12,Group 2,Wairarapa,1,7
2021-09-12,Group 2,Wairarapa,2,20
2021-09-12,Group 2,West Coast,1,8
2021-09-12,Group 2,West Coast,2,10
2021-09-12,Group 2,Whanganui,1,22
2021-09-12,Group 2,Whanganui,2,27
2021-09-12,Group 3,Auckland Metro,1,5041
2021-09-12,Group 3,Auckland Metro,2,9698
2021-09-12,Group 3,Bay of Plenty,1,1814
2021-09-12,Group 3,Bay of Plenty,2,2290
2021-09-12,Group 3,Canterbury,1,3901
2021-09-12,Group 3,Canterbury,2,6709
2021-09-12,Group 3,Capital & Coast and Hutt Valley,1,1855
2021-09-12,Group 3,Capital & Coast and Hutt Valley,2,6964
2021-09-12,Group 3,Hawke's Bay,1,872
2021-09-12,Group 3,Hawke's Bay,2,2369
2021-09-12,Group 3,Lakes,1,229
2021-09-12,Group 3,Lakes,2,244
2021-09-12,Group 3,MidCentral,1,495
2021-09-12,Group 3,MidCentral,2,1090
2021-09-12,Group 3,Nelson Marlborough,1,288
2021-09-12,Group 3,Nelson Marlborough,2,1151
2021-09-12,Group 3,Northland,1,755
2021-09-12,Group 3,Northland,2,1371
2021-09-12,Group 3,Other Sites,1,16
2021-09-12,Group 3,Other Sites,2,30
2021-09-12,Group 3,South Canterbury,1,173
2021-09-12,Group 3,South Canterbury,2,253
2021-09-12,Group 3,Southern,1,871
2021-09-12,Group 3,Southern,2,4165
2021-09-12,Group 3,Tairawhiti,1,118
2021-09-12,Group 3,Tairawhiti,2,278
2021-09-12,Group 3,Taranaki,1,904
2021-09-12,Group 3,Taranaki,2,1012
2021-09-12,Group 3,Waikato,1,1763
2021-09-12,Group 3,Waikato,2,4537
2021-09-12,Group 3,Wairarapa,1,131
2021-09-12,Group 3,Wairarapa,2,317
2021-09-12,Group 3,West Coast,1,131
2021-09-12,Group 3,West Coast,2,222
2021-09-12,Group 3,Whanganui,1,255
2021-09-12,Group 3,Whanganui,2,475
2021-09-12,Group 4,Auckland Metro,1,114001
2021-09-12,Group 4,Auckland Metro,2,36181
2021-09-12,Group 4,Bay of Plenty,1,14161
2021-09-12,Group 4,Bay of Plenty,2,2320
2021-09-12,Group 4,Canterbury,1,29702
2021-09-12,Group 4,Canterbury,2,5874
2021-09-12,Group 4,Capital & Coast and Hutt Valley,1,31339
2021-09-12,Group 4,Capital & Coast and Hutt Valley,2,5594
2021-09-12,Group 4,Hawke's Bay,1,6126
2021-09-12,Group 4,Hawke's Bay,2,2324
2021-09-12,Group 4,Lakes,1,4501
2021-09-12,Group 4,Lakes,2,875
2021-09-12,Group 4,MidCentral,1,8408
2021-09-12,Group 4,MidCentral,2,1649
2021-09-12,Group 4,Nelson Marlborough,1,3844
2021-09-12,Group 4,Nelson Marlborough,2,2859
2021-09-12,Group 4,Northland,1,7472
2021-09-12,Group 4,Northland,2,1807
2021-09-12,Group 4,Other Sites,1,1241
2021-09-12,Group 4,Other Sites,2,1170
2021-09-12,Group 4,South Canterbury,1,2925
2021-09-12,Group 4,South Canterbury,2,705
2021-09-12,Group 4,Southern,1,13931
2021-09-12,Group 4,Southern,2,7743
2021-09-12,Group 4,Tairawhiti,1,1234
2021-09-12,Group 4,Tairawhiti,2,701
2021-09-12,Group 4,Taranaki,1,5270
2021-09-12,Group 4,Taranaki,2,2100
2021-09-12,Group 4,Waikato,1,17438
2021-09-12,Group 4,Waikato,2,7635
2021-09-12,Group 4,Wairarapa,1,2360
2021-09-12,Group 4,Wairarapa,2,667
2021-09-12,Group 4,West Coast,1,921
2021-09-12,Group 4,West Coast,2,345
2021-09-12,Group 4,Whanganui,1,2291
2021-09-12,Group 4,Whanganui,2,717
2021-09-19,Group 1,Auckland Metro,1,166
2021-09-19,Group 1,Auckland Metro,2,300
2021-09-19,Group 1,Bay of Plenty,1,50
2021-09-19,Group 1,Bay of Plenty,2,124
2021-09-19,Group 1,Canterbury,1,69
2021-09-19,Group 1,Canterbury,2,169
2021-09-19,Group 1,Capital & Coast and Hutt Valley,1,15
2021-09-19,Group 1,Capital & Coast and Hutt Valley,2,62
2021-09-19,Group 1,Hawke's Bay,1,9
2021-09-19,Group 1,Hawke's Bay,2,8
2021-09-19,Group 1,Nelson Marlborough,1,10
2021-09-19,Group 1,Nelson Marlborough,2,23
2021-09-19,Group 1,Northland,2,7
2021-09-19,Group 1,Other Sites,1,11
2021-09-19,Group 1,Other Sites,2,20
2021-09-19,Group 1,South Canterbury,1,10
2021-09-19,Group 1,South Canterbury,2,8
2021-09-19,Group 1,Southern,1,10
2021-09-19,Group 1,Southern,2,81
2021-09-19,Group 1,Taranaki,2,8
2021-09-19,Group 1,Waikato,1,5
2021-09-19,Group 1,Waikato,2,15
2021-09-19,Group 2,Auckland Metro,1,2721
2021-09-19,Group 2,Auckland Metro,2,6826
2021-09-19,Group 2,Bay of Plenty,1,299
2021-09-19,Group 2,Bay of Plenty,2,316
2021-09-19,Group 2,Canterbury,1,1226
2021-09-19,Group 2,Canterbury,2,1205
2021-09-19,Group 2,Capital & Coast and Hutt Valley,1,274
2021-09-19,Group 2,Capital & Coast and Hutt Valley,2,1083
2021-09-19,Group 2,Hawke's Bay,1,9
2021-09-19,Group 2,Hawke's Bay,2,260
2021-09-19,Group 2,Lakes,1,7
2021-09-19,Group 2,Lakes,2,76
2021-09-19,Group 2,MidCentral,1,24
2021-09-19,Group 2,MidCentral,2,269
2021-09-19,Group 2,Nelson Marlborough,1,63
2021-09-19,Group 2,Nelson Marlborough,2,277
2021-09-19,Group 2,Northland,1,29
2021-09-19,Group 2,Northland,2,222
2021-09-19,Group 2,Other Sites,1,244
2021-09-19,Group 2,Other Sites,2,1214
2021-09-19,Group 2,South Canterbury,1,7
2021-09-19,Group 2,South Canterbury,2,46
2021-09-19,Group 2,Southern,1,110
2021-09-19,Group 2,Southern,2,560
2021-09-19,Group 2,Tairawhiti,1,5
2021-09-19,Group 2,Tairawhiti,2,63
2021-09-19,Group 2,Taranaki,1,31
2021-09-19,Group 2,Taranaki,2,135
2021-09-19,Group 2,Waikato,1,82
2021-09-19,Group 2,Waikato,2,656
2021-09-19,Group 2,Wairarapa,2,43
2021-09-19,Group 2,West Coast,2,13
2021-09-19,Group 2,Whanganui,1,25
2021-09-19,Group 2,Whanganui,2,220
2021-09-19,Group 3,Auckland Metro,1,4245
2021-09-19,Group 3,Auckland Metro,2,9575
2021-09-19,Group 3,Bay of Plenty,1,1765
2021-09-19,Group 3,Bay of Plenty,2,1781
2021-09-19,Group 3,Canterbury,1,2891
2021-09-19,Group 3,Canterbury,2,7270
2021-09-19,Group 3,Capital & Coast and Hutt Valley,1,1136
