SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
183400,Te Awamutu West,Waikato,Maori,5-11,41,16,7,NA,NA,NA,NA,39%,17%,NA,NA
183500,Leamington West,Waikato,Maori,12+,131,113,111,101,57,34,15,86%,85%,56%,44%
183600,Goodfellow Park,Waikato,Maori,12+,303,254,246,231,118,57,10,84%,81%,51%,18%
183600,Goodfellow Park,Waikato,Maori,5-11,63,16,8,NA,NA,NA,NA,25%,13%,NA,NA
183700,Leamington South,Waikato,Maori,12+,135,120,119,108,62,31,8,89%,88%,57%,26%
183800,Leamington Central,Waikato,Maori,12+,286,235,227,214,119,52,11,82%,79%,56%,21%
183800,Leamington Central,Waikato,Maori,5-11,60,24,9,NA,NA,NA,NA,40%,15%,NA,NA
183900,Leamington East,Waikato,Maori,12+,128,111,107,99,55,23,Masked,87%,84%,56%,22%
184000,Te Awamutu Stadium,Waikato,Maori,12+,232,213,208,190,106,50,21,92%,90%,56%,42%
184000,Te Awamutu Stadium,Waikato,Maori,5-11,59,24,Masked,NA,NA,NA,NA,41%,7%,NA,NA
184100,Te Awamutu Central,Waikato,Maori,12+,89,68,66,64,46,22,Masked,76%,74%,72%,14%
184200,Pekerau,Waikato,Maori,12+,453,397,389,360,178,79,16,88%,86%,49%,20%
184200,Pekerau,Waikato,Maori,5-11,88,19,Masked,NA,NA,NA,NA,22%,<5%,NA,NA
184300,Fraser Street,Waikato,Maori,12+,201,178,176,163,113,60,23,89%,88%,69%,38%
184400,Sherwin Park,Waikato,Maori,12+,379,325,311,286,148,63,24,86%,82%,52%,38%
184400,Sherwin Park,Waikato,Maori,5-11,83,32,10,NA,NA,NA,NA,39%,12%,NA,NA
184500,St Leger,Waikato,Maori,12+,53,48,47,44,19,11,Masked,91%,89%,43%,36%
184600,Rotoorangi,Waikato,Maori,12+,138,125,120,111,56,31,6,91%,87%,50%,19%
184700,Tokanui,Waikato,Maori,12+,180,148,141,131,63,32,9,82%,78%,48%,28%
184800,Kihikihi Central,Waikato,Maori,12+,611,526,511,472,268,129,40,86%,84%,57%,31%
184800,Kihikihi Central,Waikato,Maori,5-11,132,40,19,NA,NA,NA,NA,30%,14%,NA,NA
184900,Maungatautari,Waikato,Maori,12+,90,83,78,74,34,18,Masked,92%,87%,46%,28%
185000,Rotongata,Waikato,Maori,12+,116,85,84,74,36,20,Masked,73%,72%,49%,20%
185200,Pirongia Forest,Waikato,Maori,12+,364,292,285,261,162,110,20,80%,78%,62%,18%
185200,Pirongia Forest,Waikato,Maori,5-11,59,Masked,0,NA,NA,NA,NA,5%,<5%,NA,NA
185300,Honikiwi,Waikato,Maori,12+,238,206,202,180,77,36,11,87%,85%,43%,31%
185300,Honikiwi,Waikato,Maori,5-11,52,15,7,NA,NA,NA,NA,29%,13%,NA,NA
185400,Te Kawa,Waikato,Maori,12+,120,109,105,93,47,23,7,91%,88%,51%,30%
185500,Otorohanga,Waikato,Maori,12+,"1,030",891,870,801,399,191,62,87%,84%,50%,32%
185500,Otorohanga,Waikato,Maori,5-11,178,33,13,NA,NA,NA,NA,19%,7%,NA,NA
185500,Otorohanga,Waikato,Pacific Peoples,12+,55,49,49,46,29,5,NA,89%,89%,63%,0%
185600,Maihiihi,Waikato,Maori,12+,245,196,184,171,84,35,10,80%,75%,49%,29%
185600,Maihiihi,Waikato,Maori,5-11,64,19,Masked,NA,NA,NA,NA,30%,8%,NA,NA
185700,Puniu,Waikato,Maori,12+,101,81,80,74,26,13,Masked,80%,79%,35%,15%
185800,Tirau,Waikato,Maori,12+,307,256,245,227,110,55,10,83%,80%,48%,18%
185800,Tirau,Waikato,Maori,5-11,78,19,7,NA,NA,NA,NA,24%,9%,NA,NA
185900,Putararu Rural,Waikato,Maori,12+,319,269,264,246,128,64,15,84%,83%,52%,23%
185900,Putararu Rural,Waikato,Maori,5-11,69,23,10,NA,NA,NA,NA,33%,14%,NA,NA
186000,Putararu,Waikato,Maori,12+,"1,172",976,934,841,437,211,48,83%,80%,52%,23%
186000,Putararu,Waikato,Maori,5-11,233,59,19,NA,NA,NA,NA,25%,8%,NA,NA
186000,Putararu,Waikato,Pacific Peoples,12+,58,51,47,42,26,17,7,88%,81%,62%,41%
186100,Kinleith,Waikato,Maori,12+,201,163,156,145,55,25,9,81%,78%,38%,36%
186100,Kinleith,Waikato,Maori,5-11,75,15,Masked,NA,NA,NA,NA,20%,<5%,NA,NA
186200,Paraonui,Waikato,Maori,12+,480,432,422,379,173,78,29,90%,88%,46%,37%
186200,Paraonui,Waikato,Maori,5-11,96,26,6,NA,NA,NA,NA,27%,6%,NA,NA
186200,Paraonui,Waikato,Pacific Peoples,12+,135,Masked,128,116,71,37,16,>95%,95%,61%,43%
186300,Parkdale,Waikato,Maori,12+,281,232,221,201,96,51,17,83%,79%,48%,33%
186300,Parkdale,Waikato,Maori,5-11,53,16,Masked,NA,NA,NA,NA,30%,8%,NA,NA
186300,Parkdale,Waikato,Pacific Peoples,12+,50,42,41,39,23,9,Masked,84%,82%,59%,33%
186400,Matarawa,Waikato,Maori,12+,775,674,642,583,270,132,34,87%,83%,46%,26%
186400,Matarawa,Waikato,Maori,5-11,143,38,12,NA,NA,NA,NA,27%,8%,NA,NA
186400,Matarawa,Waikato,Pacific Peoples,12+,214,191,191,170,105,57,25,89%,89%,62%,44%
186500,Stanley Park,Waikato,Maori,12+,827,674,643,575,269,123,31,81%,78%,47%,25%
186500,Stanley Park,Waikato,Maori,5-11,165,50,19,NA,NA,NA,NA,30%,12%,NA,NA
186500,Stanley Park,Waikato,Pacific Peoples,12+,252,227,223,209,129,61,22,90%,88%,62%,36%
186500,Stanley Park,Waikato,Pacific Peoples,5-11,44,20,11,NA,NA,NA,NA,45%,25%,NA,NA
186600,Strathmore (South Waikato District),Waikato,Maori,12+,949,802,776,695,318,136,32,85%,82%,46%,24%
186600,Strathmore (South Waikato District),Waikato,Maori,5-11,177,59,14,NA,NA,NA,NA,33%,8%,NA,NA
186600,Strathmore (South Waikato District),Waikato,Pacific Peoples,12+,346,317,308,295,193,102,41,92%,89%,65%,40%
186600,Strathmore (South Waikato District),Waikato,Pacific Peoples,5-11,43,22,12,NA,NA,NA,NA,51%,28%,NA,NA
186700,Tokoroa Central,Waikato,Maori,12+,380,319,309,288,131,77,17,84%,81%,45%,22%
186700,Tokoroa Central,Waikato,Maori,5-11,69,17,8,NA,NA,NA,NA,25%,12%,NA,NA
186700,Tokoroa Central,Waikato,Pacific Peoples,12+,124,108,106,95,53,37,12,87%,85%,56%,32%
186800,Moananui,Waikato,Maori,12+,995,878,856,775,355,177,39,88%,86%,46%,22%
186800,Moananui,Waikato,Maori,5-11,243,65,22,NA,NA,NA,NA,27%,9%,NA,NA
186800,Moananui,Waikato,Pacific Peoples,12+,350,309,301,279,158,80,36,88%,86%,57%,45%
186800,Moananui,Waikato,Pacific Peoples,5-11,50,18,10,NA,NA,NA,NA,36%,20%,NA,NA
187000,Herangi,Waikato,Maori,12+,287,241,232,212,108,60,13,84%,81%,51%,22%
187000,Herangi,Waikato,Maori,5-11,51,9,Masked,NA,NA,NA,NA,18%,10%,NA,NA
187100,Hangatiki,Waikato,Maori,12+,361,311,295,269,143,79,11,86%,82%,53%,14%
187100,Hangatiki,Waikato,Maori,5-11,40,11,Masked,NA,NA,NA,NA,28%,5%,NA,NA
187200,Aria,Waikato,Maori,12+,391,309,298,276,133,63,8,79%,76%,48%,13%
187200,Aria,Waikato,Maori,5-11,65,15,Masked,NA,NA,NA,NA,23%,6%,NA,NA
187300,Te Kuiti West,Waikato,Maori,12+,981,831,797,712,340,174,31,85%,81%,48%,18%
187300,Te Kuiti West,Waikato,Maori,5-11,153,33,18,NA,NA,NA,NA,22%,12%,NA,NA
187300,Te Kuiti West,Waikato,Pacific Peoples,12+,81,66,63,57,33,7,NA,81%,78%,58%,0%
187400,Te Kuiti East,Waikato,Maori,12+,985,819,780,709,327,180,36,83%,79%,46%,20%
187400,Te Kuiti East,Waikato,Maori,5-11,156,37,14,NA,NA,NA,NA,24%,9%,NA,NA
187400,Te Kuiti East,Waikato,Pacific Peoples,12+,76,68,63,57,26,12,NA,89%,83%,46%,0%
187500,Waipa Valley,Waikato,Maori,12+,289,231,225,206,89,43,Masked,80%,78%,43%,9%
187700,Marotiri,Lakes,Maori,12+,647,553,517,470,217,123,25,85%,80%,46%,20%
187700,Marotiri,Lakes,Maori,5-11,130,28,12,NA,NA,NA,NA,22%,9%,NA,NA
187800,Ohakuri,Lakes,Maori,12+,299,240,232,217,80,40,12,80%,78%,37%,30%
187800,Ohakuri,Lakes,Maori,5-11,69,11,Masked,NA,NA,NA,NA,16%,<5%,NA,NA
187900,Lake Taupo Bays,Lakes,Maori,12+,518,425,408,378,210,124,41,82%,79%,56%,33%
187900,Lake Taupo Bays,Lakes,Maori,5-11,78,14,6,NA,NA,NA,NA,18%,8%,NA,NA
188000,Mapara,Lakes,Maori,12+,131,112,109,97,44,26,Masked,85%,83%,45%,15%
188200,Wairakei-Broadlands,Lakes,Maori,12+,305,235,218,205,105,48,12,77%,71%,51%,25%
188200,Wairakei-Broadlands,Lakes,Maori,5-11,59,13,6,NA,NA,NA,NA,22%,10%,NA,NA
188300,Acacia Bay,Lakes,Maori,12+,127,109,107,98,53,29,12,86%,84%,54%,41%
188400,Brentwood (Taupo District),Lakes,Maori,12+,243,216,212,200,114,69,23,89%,87%,57%,33%
188400,Brentwood (Taupo District),Lakes,Maori,5-11,51,14,6,NA,NA,NA,NA,27%,12%,NA,NA
188500,Nukuhau-Rangatira Park,Lakes,Maori,12+,416,358,346,317,160,92,20,86%,83%,50%,22%
188500,Nukuhau-Rangatira Park,Lakes,Maori,5-11,75,20,8,NA,NA,NA,NA,27%,11%,NA,NA
188500,Nukuhau-Rangatira Park,Lakes,Pacific Peoples,12+,46,37,36,32,20,7,Masked,80%,78%,62%,14%
188600,Taupo Central West,Lakes,Maori,12+,77,67,65,59,25,11,Masked,87%,84%,42%,36%
188700,Tauhara,Lakes,Maori,12+,589,482,464,430,188,92,28,82%,79%,44%,30%
188700,Tauhara,Lakes,Maori,5-11,132,35,10,NA,NA,NA,NA,27%,8%,NA,NA
188700,Tauhara,Lakes,Pacific Peoples,12+,65,Masked,Masked,58,32,10,NA,>95%,>95%,55%,0%
188800,Taupo Central East,Lakes,Maori,12+,699,565,543,500,228,109,29,81%,78%,46%,27%
188800,Taupo Central East,Lakes,Maori,5-11,116,22,6,NA,Masked,NA,NA,19%,5%,>95%,NA
188800,Taupo Central East,Lakes,Pacific Peoples,12+,89,Masked,Masked,80,43,21,6,>95%,>95%,54%,29%
188900,Mountview,Lakes,Maori,12+,701,609,591,539,241,108,22,87%,84%,45%,20%
188900,Mountview,Lakes,Maori,5-11,129,32,10,NA,NA,NA,NA,25%,8%,NA,NA
188900,Mountview,Lakes,Pacific Peoples,12+,66,58,56,55,39,8,Masked,88%,85%,71%,25%
189000,Bird Area,Lakes,Maori,12+,284,250,246,215,108,46,13,88%,87%,50%,28%
189000,Bird Area,Lakes,Maori,5-11,45,21,7,NA,NA,NA,NA,47%,16%,NA,NA
189100,Hilltop (Taupo District),Lakes,Maori,12+,475,413,400,369,178,92,22,87%,84%,48%,24%
189100,Hilltop (Taupo District),Lakes,Maori,5-11,87,23,Masked,NA,NA,NA,NA,26%,6%,NA,NA
189100,Hilltop (Taupo District),Lakes,Pacific Peoples,12+,58,53,53,48,31,12,Masked,91%,91%,65%,25%
189200,Waipahihi,Lakes,Maori,12+,245,219,214,195,102,57,13,89%,87%,52%,23%
189200,Waipahihi,Lakes,Maori,5-11,54,22,8,NA,NA,NA,NA,41%,15%,NA,NA
189300,Richmond Heights,Lakes,Maori,12+,435,368,351,312,150,62,15,85%,81%,48%,24%
189300,Richmond Heights,Lakes,Maori,5-11,101,31,11,NA,NA,NA,NA,31%,11%,NA,NA
189300,Richmond Heights,Lakes,Pacific Peoples,12+,49,44,44,42,25,12,Masked,90%,90%,60%,25%
189400,Wharewaka,Lakes,Maori,12+,98,89,86,78,48,24,7,91%,88%,62%,29%
189600,Waitahanui,Lakes,Maori,12+,333,265,249,237,106,49,17,80%,75%,45%,35%
189600,Waitahanui,Lakes,Maori,5-11,50,9,Masked,NA,NA,NA,NA,18%,<5%,NA,NA
189700,Turangi,Lakes,Maori,12+,"1,827","1,499","1,431","1,310",630,336,93,82%,78%,48%,28%
189700,Turangi,Lakes,Maori,5-11,355,45,20,NA,NA,NA,NA,13%,6%,NA,NA
189700,Turangi,Lakes,Pacific Peoples,12+,48,43,43,39,20,11,Masked,90%,90%,51%,27%
190100,Waiau,Bay of Plenty,Maori,12+,89,64,62,54,18,8,Masked,72%,70%,33%,50%
190200,Waihi Beach-Bowentown,Bay of Plenty,Maori,12+,231,198,193,182,104,74,24,86%,84%,57%,32%
190200,Waihi Beach-Bowentown,Bay of Plenty,Maori,5-11,45,11,Masked,NA,NA,NA,NA,24%,9%,NA,NA
190300,Tahawai,Bay of Plenty,Maori,12+,162,118,112,105,48,35,7,73%,69%,46%,20%
190400,Athenree,Bay of Plenty,Maori,12+,83,67,65,56,32,12,Masked,81%,78%,57%,8%
190500,Aongatete,Bay of Plenty,Maori,12+,303,243,234,209,107,54,15,80%,77%,51%,28%
190500,Aongatete,Bay of Plenty,Maori,5-11,59,12,Masked,NA,NA,NA,NA,20%,8%,NA,NA
190500,Aongatete,Bay of Plenty,Pacific Peoples,12+,214,Masked,Masked,206,127,15,Masked,>95%,>95%,62%,7%
190600,Katikati,Bay of Plenty,Maori,12+,465,375,360,337,151,77,18,81%,77%,45%,23%
190600,Katikati,Bay of Plenty,Maori,5-11,110,28,18,NA,NA,NA,NA,25%,16%,NA,NA
190600,Katikati,Bay of Plenty,Pacific Peoples,12+,202,183,182,174,73,15,Masked,91%,90%,42%,20%
190800,Matakana Island,Bay of Plenty,Maori,12+,153,124,119,108,74,46,Masked,81%,78%,69%,9%
190900,Pahoia,Bay of Plenty,Maori,12+,251,210,201,184,86,43,7,84%,80%,47%,16%
190900,Pahoia,Bay of Plenty,Maori,5-11,42,26,6,NA,NA,NA,NA,62%,14%,NA,NA
191000,Omokoroa,Bay of Plenty,Maori,12+,223,195,188,172,96,53,18,87%,84%,56%,34%
191000,Omokoroa,Bay of Plenty,Maori,5-11,68,14,Masked,NA,NA,NA,NA,21%,<5%,NA,NA
191100,Omokoroa Rural,Bay of Plenty,Maori,12+,129,116,115,106,47,20,Masked,90%,89%,44%,20%
191200,Te Puna,Bay of Plenty,Maori,12+,607,502,488,454,234,128,15,83%,80%,52%,12%
191200,Te Puna,Bay of Plenty,Maori,5-11,91,25,12,NA,NA,NA,NA,27%,13%,NA,NA
191200,Te Puna,Bay of Plenty,Pacific Peoples,12+,42,Masked,Masked,62,46,6,Masked,>95%,>95%,74%,17%
191300,Minden,Bay of Plenty,Maori,12+,195,165,162,148,78,40,11,85%,83%,53%,28%
191400,Kaimai,Bay of Plenty,Maori,12+,223,179,164,149,80,34,6,80%,74%,54%,18%
191400,Kaimai,Bay of Plenty,Maori,5-11,46,16,8,NA,NA,NA,NA,35%,17%,NA,NA
191500,Kopurererua,Bay of Plenty,Maori,12+,97,80,78,75,31,11,8,82%,80%,41%,73%
191600,Kaitemako (Western Bay of Plenty District),Bay of Plenty,Maori,12+,257,198,194,181,94,50,8,77%,75%,52%,16%
191600,Kaitemako (Western Bay of Plenty District),Bay of Plenty,Maori,5-11,49,8,Masked,NA,NA,NA,NA,16%,6%,NA,NA
191700,Waiorohi,Bay of Plenty,Maori,12+,319,248,242,218,89,39,9,78%,76%,41%,23%
191700,Waiorohi,Bay of Plenty,Maori,5-11,55,21,Masked,NA,NA,NA,NA,38%,5%,NA,NA
191800,Otawa,Bay of Plenty,Maori,12+,222,174,169,154,68,29,Masked,78%,76%,44%,14%
191800,Otawa,Bay of Plenty,Maori,5-11,44,8,0,NA,NA,NA,NA,18%,<5%,NA,NA
191800,Otawa,Bay of Plenty,Pacific Peoples,12+,157,Masked,Masked,168,110,Masked,NA,>95%,>95%,65%,0%
191900,Te Puke West,Bay of Plenty,Maori,12+,930,733,700,644,303,148,27,79%,75%,47%,18%
191900,Te Puke West,Bay of Plenty,Maori,5-11,195,55,19,NA,NA,NA,NA,28%,10%,NA,NA
191900,Te Puke West,Bay of Plenty,Pacific Peoples,12+,131,Masked,124,119,46,15,Masked,>95%,95%,39%,27%
192000,Rangiuru,Bay of Plenty,Maori,12+,725,558,539,488,263,130,38,77%,74%,54%,29%
192000,Rangiuru,Bay of Plenty,Maori,5-11,112,35,14,NA,NA,NA,NA,31%,12%,NA,NA
192000,Rangiuru,Bay of Plenty,Pacific Peoples,12+,384,Masked,Masked,501,230,9,Masked,>95%,>95%,46%,22%
192100,Te Puke East,Bay of Plenty,Maori,12+,"1,023",819,784,721,361,171,40,80%,77%,50%,23%
192100,Te Puke East,Bay of Plenty,Maori,5-11,163,34,13,NA,NA,NA,NA,21%,8%,NA,NA
192100,Te Puke East,Bay of Plenty,Pacific Peoples,12+,162,153,149,138,81,21,6,94%,92%,59%,29%
192300,Maketu,Bay of Plenty,Maori,12+,715,563,544,511,319,189,57,79%,76%,62%,30%
192300,Maketu,Bay of Plenty,Maori,5-11,93,18,Masked,NA,NA,NA,NA,19%,<5%,NA,NA
192300,Maketu,Bay of Plenty,Pacific Peoples,12+,45,39,38,37,19,Masked,NA,87%,84%,51%,0%
192400,Pukehina Beach,Bay of Plenty,Maori,12+,135,113,107,101,61,38,11,84%,79%,60%,29%
192500,Pongakawa,Bay of Plenty,Maori,12+,599,462,439,392,187,85,29,77%,73%,48%,34%
192500,Pongakawa,Bay of Plenty,Maori,5-11,130,30,7,NA,NA,NA,NA,23%,5%,NA,NA
192500,Pongakawa,Bay of Plenty,Pacific Peoples,12+,92,Masked,Masked,102,43,6,Masked,>95%,>95%,42%,17%
192600,Matua North,Bay of Plenty,Maori,12+,141,132,132,123,68,29,6,94%,94%,55%,21%
192800,Mount Maunganui North,Bay of Plenty,Maori,12+,342,298,290,280,150,56,14,87%,85%,54%,25%
192800,Mount Maunganui North,Bay of Plenty,Maori,5-11,41,20,7,NA,NA,NA,NA,49%,17%,NA,NA
192800,Mount Maunganui North,Bay of Plenty,Pacific Peoples,12+,40,38,37,35,18,5,Masked,95%,92%,51%,20%
192900,Matua South,Bay of Plenty,Maori,12+,201,173,170,162,86,35,12,86%,85%,53%,34%
192900,Matua South,Bay of Plenty,Pacific Peoples,12+,41,Masked,38,32,17,6,Masked,>95%,93%,53%,50%
193000,Bethlehem North,Bay of Plenty,Maori,12+,441,368,353,319,169,88,29,83%,80%,53%,33%
193000,Bethlehem North,Bay of Plenty,Maori,5-11,84,27,Masked,NA,NA,NA,NA,32%,<5%,NA,NA
193100,Bellevue,Bay of Plenty,Maori,12+,532,461,446,404,207,87,32,87%,84%,51%,37%
193100,Bellevue,Bay of Plenty,Maori,5-11,130,38,13,NA,NA,NA,NA,29%,10%,NA,NA
193100,Bellevue,Bay of Plenty,Pacific Peoples,12+,69,Masked,Masked,57,33,5,NA,>95%,>95%,58%,0%
193200,Otumoetai North,Bay of Plenty,Maori,12+,361,296,284,263,139,62,20,82%,79%,53%,32%
193200,Otumoetai North,Bay of Plenty,Maori,5-11,57,24,7,NA,NA,NA,NA,42%,12%,NA,NA
193200,Otumoetai North,Bay of Plenty,Pacific Peoples,12+,61,Masked,57,54,37,8,Masked,>95%,93%,69%,12%
193300,Otumoetai South,Bay of Plenty,Maori,12+,317,289,281,243,135,56,11,91%,89%,56%,20%
193300,Otumoetai South,Bay of Plenty,Maori,5-11,69,36,14,NA,NA,NA,NA,52%,20%,NA,NA
193400,Brookfield West,Bay of Plenty,Maori,12+,446,375,362,326,130,45,14,84%,81%,40%,31%
193400,Brookfield West,Bay of Plenty,Maori,5-11,98,22,Masked,NA,NA,NA,NA,22%,<5%,NA,NA
193400,Brookfield West,Bay of Plenty,Pacific Peoples,12+,67,63,62,60,30,Masked,Masked,94%,93%,50%,25%
193500,Bethlehem Central,Bay of Plenty,Maori,12+,160,142,142,126,75,33,13,89%,89%,60%,39%
193600,Brookfield East,Bay of Plenty,Maori,12+,421,336,326,301,152,66,7,80%,77%,50%,11%
193600,Brookfield East,Bay of Plenty,Maori,5-11,84,26,12,NA,NA,NA,NA,31%,14%,NA,NA
193600,Brookfield East,Bay of Plenty,Pacific Peoples,12+,50,44,41,36,17,Masked,NA,88%,82%,47%,0%
193700,Mount Maunganui South,Bay of Plenty,Maori,12+,222,196,193,173,94,33,9,88%,87%,54%,27%
193800,Tauranga Central,Bay of Plenty,Maori,12+,302,247,243,231,117,58,12,82%,80%,51%,21%
193800,Tauranga Central,Bay of Plenty,Pacific Peoples,12+,46,43,43,41,25,5,Masked,93%,93%,61%,20%
193900,Mount Maunganui Central,Bay of Plenty,Maori,12+,61,47,45,42,22,17,Masked,77%,74%,52%,24%
194000,Judea,Bay of Plenty,Maori,12+,442,364,350,315,143,58,13,82%,79%,45%,22%
194000,Judea,Bay of Plenty,Maori,5-11,81,20,11,NA,NA,NA,NA,25%,14%,NA,NA
194000,Judea,Bay of Plenty,Pacific Peoples,12+,67,Masked,Masked,60,33,12,8,>95%,>95%,55%,67%
194100,Te Reti,Bay of Plenty,Maori,12+,374,312,304,270,129,44,Masked,83%,81%,48%,9%
194100,Te Reti,Bay of Plenty,Maori,5-11,68,20,Masked,NA,NA,NA,NA,29%,7%,NA,NA
194100,Te Reti,Bay of Plenty,Pacific Peoples,12+,43,Masked,40,37,19,Masked,NA,>95%,93%,51%,0%
194200,Bethlehem South,Bay of Plenty,Maori,12+,81,66,66,52,24,11,Masked,81%,81%,46%,18%
194300,Omanu Beach,Bay of Plenty,Maori,12+,252,218,211,190,102,38,12,87%,84%,54%,32%
194300,Omanu Beach,Bay of Plenty,Maori,5-11,54,28,12,NA,NA,NA,NA,52%,22%,NA,NA
194400,Tauranga Hospital,Bay of Plenty,Maori,12+,427,341,325,297,134,59,13,80%,76%,45%,22%
194400,Tauranga Hospital,Bay of Plenty,Maori,5-11,89,24,9,NA,NA,NA,NA,27%,10%,NA,NA
194400,Tauranga Hospital,Bay of Plenty,Pacific Peoples,12+,92,Masked,Masked,80,47,19,Masked,>95%,>95%,59%,11%
194600,Gate Pa,Bay of Plenty,Maori,12+,922,733,699,637,294,132,17,80%,76%,46%,13%
194600,Gate Pa,Bay of Plenty,Maori,5-11,182,41,12,NA,NA,NA,NA,23%,7%,NA,NA
194600,Gate Pa,Bay of Plenty,Pacific Peoples,12+,198,172,167,151,71,14,Masked,87%,84%,47%,14%
194700,Greerton South,Bay of Plenty,Maori,12+,112,99,94,87,39,20,Masked,88%,84%,45%,25%
194800,Tauranga South,Bay of Plenty,Maori,12+,696,582,564,529,268,123,42,84%,81%,51%,34%
194800,Tauranga South,Bay of Plenty,Maori,5-11,119,28,12,NA,NA,NA,NA,24%,10%,NA,NA
194800,Tauranga South,Bay of Plenty,Pacific Peoples,12+,97,89,88,84,46,16,Masked,92%,91%,55%,19%
194900,Arataki North,Bay of Plenty,Maori,12+,441,395,388,339,165,78,18,90%,88%,49%,23%
194900,Arataki North,Bay of Plenty,Maori,5-11,82,26,11,NA,NA,NA,NA,32%,13%,NA,NA
194900,Arataki North,Bay of Plenty,Pacific Peoples,12+,52,48,47,43,22,8,Masked,92%,90%,51%,12%
195000,Matapihi,Bay of Plenty,Maori,12+,521,440,427,397,190,108,19,84%,82%,48%,18%
195000,Matapihi,Bay of Plenty,Maori,5-11,78,19,Masked,NA,NA,NA,NA,24%,5%,NA,NA
195100,Pyes Pa West,Bay of Plenty,Maori,12+,412,364,350,312,160,47,14,88%,85%,51%,30%
195100,Pyes Pa West,Bay of Plenty,Maori,5-11,108,60,21,NA,NA,NA,NA,56%,19%,NA,NA
195100,Pyes Pa West,Bay of Plenty,Pacific Peoples,12+,85,77,75,68,45,11,Masked,91%,88%,66%,9%
195200,Greerton North,Bay of Plenty,Maori,12+,556,454,440,394,189,87,17,82%,79%,48%,20%
195200,Greerton North,Bay of Plenty,Maori,5-11,97,27,10,NA,NA,NA,NA,28%,10%,NA,NA
195200,Greerton North,Bay of Plenty,Pacific Peoples,12+,67,61,60,52,24,5,Masked,91%,90%,46%,20%
195300,Yatton Park,Bay of Plenty,Maori,12+,823,661,625,551,203,82,17,80%,76%,37%,21%
195300,Yatton Park,Bay of Plenty,Maori,5-11,193,35,13,NA,NA,NA,NA,18%,7%,NA,NA
195300,Yatton Park,Bay of Plenty,Pacific Peoples,12+,168,151,144,130,63,12,Masked,90%,86%,48%,25%
195300,Yatton Park,Bay of Plenty,Pacific Peoples,5-11,41,19,8,NA,NA,NA,NA,46%,20%,NA,NA
195400,Pyes Pa North,Bay of Plenty,Maori,12+,427,366,356,313,162,70,23,86%,83%,52%,33%
195400,Pyes Pa North,Bay of Plenty,Maori,5-11,94,26,Masked,NA,NA,NA,NA,28%,5%,NA,NA
195400,Pyes Pa North,Bay of Plenty,Pacific Peoples,12+,84,Masked,Masked,70,36,10,Masked,>95%,>95%,51%,40%
195500,Arataki South,Bay of Plenty,Maori,12+,525,459,446,412,195,76,18,87%,85%,47%,24%
195500,Arataki South,Bay of Plenty,Maori,5-11,95,35,14,NA,NA,NA,NA,37%,15%,NA,NA
195500,Arataki South,Bay of Plenty,Pacific Peoples,12+,52,46,46,41,20,8,Masked,88%,88%,49%,25%
195600,Pyes Pa South,Bay of Plenty,Maori,12+,94,85,85,81,45,30,11,90%,90%,56%,37%
195700,Poike,Bay of Plenty,Maori,12+,229,185,178,159,60,20,6,81%,78%,38%,30%
195700,Poike,Bay of Plenty,Maori,5-11,42,6,Masked,NA,NA,NA,NA,14%,<5%,NA,NA
195800,Te Maunga North,Bay of Plenty,Maori,12+,561,444,427,392,182,77,19,79%,76%,46%,25%
195800,Te Maunga North,Bay of Plenty,Maori,5-11,99,20,Masked,NA,NA,NA,NA,20%,5%,NA,NA
195800,Te Maunga North,Bay of Plenty,Pacific Peoples,12+,55,46,45,38,16,5,Masked,84%,82%,42%,40%
195900,Maungatapu,Bay of Plenty,Maori,12+,570,493,481,443,239,118,35,86%,84%,54%,30%
195900,Maungatapu,Bay of Plenty,Maori,5-11,98,26,9,NA,NA,NA,NA,27%,9%,NA,NA
195900,Maungatapu,Bay of Plenty,Pacific Peoples,12+,40,35,34,32,19,6,NA,88%,85%,59%,0%
196000,Hairini,Bay of Plenty,Maori,12+,666,568,549,498,231,102,19,85%,82%,46%,19%
196000,Hairini,Bay of Plenty,Maori,5-11,94,28,Masked,NA,NA,NA,NA,30%,<5%,NA,NA
196000,Hairini,Bay of Plenty,Pacific Peoples,12+,42,37,37,33,18,6,Masked,88%,88%,55%,50%
196100,Pyes Pa East,Bay of Plenty,Maori,12+,160,128,121,116,49,20,Masked,80%,76%,42%,25%
196200,Te Maunga South,Bay of Plenty,Maori,12+,426,372,359,325,172,78,24,87%,84%,53%,31%
196200,Te Maunga South,Bay of Plenty,Maori,5-11,83,31,9,NA,NA,NA,NA,37%,11%,NA,NA
196200,Te Maunga South,Bay of Plenty,Pacific Peoples,12+,83,Masked,Masked,82,43,13,7,>95%,>95%,52%,54%
196300,Kaitemako (Tauranga City),Bay of Plenty,Maori,12+,283,234,225,201,96,44,12,83%,80%,48%,27%
196300,Kaitemako (Tauranga City),Bay of Plenty,Maori,5-11,50,13,7,NA,NA,NA,NA,26%,14%,NA,NA
196400,Ohauiti,Bay of Plenty,Maori,12+,259,224,219,199,108,43,9,86%,85%,54%,21%
