SA2 Code 2018,SA2 2018,DHB of residence,Population,At least partially vaccinated,Fully vaccinated,Partially vaccinated uptake,Fully vaccinated uptake
Unknown,Unknown,Unknown,"66,039",Masked,Masked,>950,>950
183200,Cambridge Central,Waikato,888,833,818,938,921
183300,Te Awamutu North,Waikato,995,929,910,934,915
183400,Te Awamutu West,Waikato,"1,162","1,066","1,048",917,902
183500,Leamington West,Waikato,"1,397","1,295","1,275",927,913
183600,Goodfellow Park,Waikato,"1,511","1,384","1,339",916,886
183700,Leamington South,Waikato,"1,566","1,487","1,463",950,934
183800,Leamington Central,Waikato,"2,073","1,888","1,856",911,895
183900,Leamington East,Waikato,"1,740",Masked,"1,617",>950,929
184000,Te Awamutu Stadium,Waikato,"1,582","1,490","1,467",942,927
184100,Te Awamutu Central,Waikato,406,371,363,914,894
184200,Pekerau,Waikato,"2,178","2,063","2,020",947,927
184300,Fraser Street,Waikato,"1,264","1,197","1,186",947,938
184400,Sherwin Park,Waikato,"1,713","1,563","1,521",912,888
184500,St Leger,Waikato,477,428,419,897,878
184600,Rotoorangi,Waikato,"1,403","1,301","1,265",927,902
184700,Tokanui,Waikato,366,314,300,858,820
184800,Kihikihi Central,Waikato,"2,191","1,993","1,942",910,886
184900,Maungatautari,Waikato,705,653,630,926,894
185000,Rotongata,Waikato,654,587,564,898,862
185200,Pirongia Forest,Waikato,854,741,702,868,822
185300,Honikiwi,Waikato,"1,259","1,128","1,094",896,869
185400,Te Kawa,Waikato,901,812,781,901,867
185500,Otorohanga,Waikato,"2,669","2,415","2,329",905,873
185600,Maihiihi,Waikato,"1,438","1,293","1,253",899,871
185700,Puniu,Waikato,939,811,777,864,827
185800,Tirau,Waikato,"1,937","1,709","1,654",882,854
185900,Putararu Rural,Waikato,"1,936","1,685","1,629",870,841
186000,Putararu,Waikato,"3,705","3,310","3,157",893,852
186100,Kinleith,Waikato,"1,153","1,094","1,051",949,912
186200,Paraonui,Waikato,"1,520","1,415","1,363",931,897
186300,Parkdale,Waikato,725,614,586,847,808
186400,Matarawa,Waikato,"1,865","1,690","1,597",906,856
186500,Stanley Park,Waikato,"1,872","1,627","1,530",869,817
186600,Strathmore (South Waikato District),Waikato,"1,981","1,718","1,619",867,817
186700,Tokoroa Central,Waikato,923,810,750,878,813
186800,Moananui,Waikato,"2,387","2,146","2,047",899,858
187000,Herangi,Waikato,823,734,700,892,851
187100,Hangatiki,Waikato,"1,079",965,928,894,860
187200,Aria,Waikato,"1,053",925,885,878,840
187300,Te Kuiti West,Waikato,"2,228","2,009","1,901",902,853
187400,Te Kuiti East,Waikato,"1,661","1,443","1,357",869,817
187500,Waipa Valley,Waikato,"1,010",936,905,927,896
187600,Tiroa,Waikato,43,34,34,791,791
187700,Marotiri,Lakes,"1,956","1,735","1,633",887,835
187800,Ohakuri,Lakes,"1,584","1,407","1,353",888,854
187900,Lake Taupo Bays,Lakes,"1,413","1,249","1,191",884,843
188000,Mapara,Lakes,"1,906","1,756","1,709",921,897
188200,Wairakei-Broadlands,Lakes,970,853,817,879,842
188300,Acacia Bay,Lakes,"1,564","1,461","1,445",934,924
188400,Brentwood (Taupo District),Lakes,"1,823","1,726","1,698",947,931
188500,Nukuhau-Rangatira Park,Lakes,"2,286","2,146","2,080",939,910
188600,Taupo Central West,Lakes,398,363,357,912,897
188700,Tauhara,Lakes,"1,445","1,272","1,200",880,830
188800,Taupo Central East,Lakes,"2,122","1,921","1,836",905,865
188900,Mountview,Lakes,"2,288","2,108","2,033",921,889
189000,Bird Area,Lakes,"1,947","1,823","1,784",936,916
189100,Hilltop (Taupo District),Lakes,"2,398","2,218","2,142",925,893
189200,Waipahihi,Lakes,"1,981","1,861","1,831",939,924
189300,Richmond Heights,Lakes,"1,979","1,819","1,756",919,887
189400,Wharewaka,Lakes,"1,126",Masked,Masked,>950,>950
189600,Waitahanui,Lakes,666,571,534,857,802
189700,Turangi,Lakes,"3,049","2,663","2,498",873,819
189800,Rangataiki,Lakes,100,Masked,Masked,>950,>950
189900,Taharua,Lakes,51,46,44,902,863
190100,Waiau,Bay of Plenty,302,266,252,881,834
190200,Waihi Beach-Bowentown,Bay of Plenty,"2,338","2,165","2,118",926,906
190300,Tahawai,Bay of Plenty,"1,737","1,448","1,418",834,816
190400,Athenree,Bay of Plenty,784,654,630,834,804
190500,Aongatete,Bay of Plenty,"3,187",Masked,"2,959",>950,928
190600,Katikati,Bay of Plenty,"4,779","4,437","4,295",928,899
190800,Matakana Island,Bay of Plenty,142,118,112,831,789
190900,Pahoia,Bay of Plenty,"2,823","2,528","2,455",896,870
191000,Omokoroa,Bay of Plenty,"3,613","3,382","3,317",936,918
191100,Omokoroa Rural,Bay of Plenty,"1,031",978,956,949,927
191200,Te Puna,Bay of Plenty,"1,961","1,765","1,724",900,879
191300,Minden,Bay of Plenty,"1,955","1,760","1,711",900,875
191400,Kaimai,Bay of Plenty,"1,842","1,563","1,499",849,814
191500,Kopurererua,Bay of Plenty,"1,032",944,915,915,887
191600,Kaitemako (Western Bay of Plenty District),Bay of Plenty,"1,591","1,346","1,298",846,816
191700,Waiorohi,Bay of Plenty,"2,268","2,036","1,962",898,865
191800,Otawa,Bay of Plenty,"1,720",Masked,Masked,>950,>950
191900,Te Puke West,Bay of Plenty,"2,983",Masked,"2,761",>950,926
192000,Rangiuru,Bay of Plenty,"2,259",Masked,Masked,>950,>950
192100,Te Puke East,Bay of Plenty,"4,450",Masked,"4,107",>950,923
192300,Maketu,Bay of Plenty,"1,060",914,861,862,812
192400,Pukehina Beach,Bay of Plenty,713,651,630,913,884
192500,Pongakawa,Bay of Plenty,"2,519","2,253","2,163",894,859
192600,Matua North,Bay of Plenty,"2,582",Masked,Masked,>950,>950
192800,Mount Maunganui North,Bay of Plenty,"3,072","2,911","2,854",948,929
192900,Matua South,Bay of Plenty,"2,299","2,173","2,121",945,923
193000,Bethlehem North,Bay of Plenty,"3,283","2,995","2,931",912,893
193100,Bellevue,Bay of Plenty,"3,130","2,963","2,873",947,918
193200,Otumoetai North,Bay of Plenty,"3,716",Masked,"3,491",>950,939
193300,Otumoetai South,Bay of Plenty,"3,248",Masked,"3,048",>950,938
193400,Brookfield West,Bay of Plenty,"2,429","2,291","2,226",943,916
193500,Bethlehem Central,Bay of Plenty,"3,887","3,692","3,629",950,934
193600,Brookfield East,Bay of Plenty,"2,292","2,105","2,023",918,883
193700,Mount Maunganui South,Bay of Plenty,"2,509",Masked,Masked,>950,>950
193800,Tauranga Central,Bay of Plenty,"2,527",Masked,"2,373",>950,939
193900,Mount Maunganui Central,Bay of Plenty,285,Masked,261,>950,916
194000,Judea,Bay of Plenty,"2,231","2,109","2,024",945,907
194100,Te Reti,Bay of Plenty,"1,637","1,461","1,402",892,856
194200,Bethlehem South,Bay of Plenty,973,915,892,940,917
194300,Omanu Beach,Bay of Plenty,"2,511","2,341","2,284",932,910
194400,Tauranga Hospital,Bay of Plenty,"1,773",Masked,"1,619",>950,913
194500,Tauriko,Bay of Plenty,138,Masked,130,>950,942
194600,Gate Pa,Bay of Plenty,"3,307","3,085","2,931",933,886
194700,Greerton South,Bay of Plenty,602,Masked,557,>950,925
194800,Tauranga South,Bay of Plenty,"4,514","4,288","4,194",950,929
194900,Arataki North,Bay of Plenty,"2,703",Masked,"2,523",>950,933
195000,Matapihi,Bay of Plenty,637,573,543,900,852
195100,Pyes Pa West,Bay of Plenty,"4,489",Masked,Masked,>950,>950
195200,Greerton North,Bay of Plenty,"2,995","2,778","2,687",928,897
195300,Yatton Park,Bay of Plenty,"2,064","1,869","1,725",906,836
195400,Pyes Pa North,Bay of Plenty,"4,427","4,198","4,099",948,926
195500,Arataki South,Bay of Plenty,"2,492","2,360","2,277",947,914
195600,Pyes Pa South,Bay of Plenty,"1,439",Masked,Masked,>950,>950
195700,Poike,Bay of Plenty,672,590,560,878,833
195800,Te Maunga North,Bay of Plenty,"2,961","2,714","2,613",917,882
195900,Maungatapu,Bay of Plenty,"2,504","2,374","2,314",948,924
196000,Hairini,Bay of Plenty,"2,725","2,517","2,415",924,886
196100,Pyes Pa East,Bay of Plenty,575,521,502,906,873
196200,Te Maunga South,Bay of Plenty,"4,356",Masked,"4,126",>950,947
196300,Kaitemako (Tauranga City),Bay of Plenty,"1,300","1,186","1,144",912,880
196400,Ohauiti,Bay of Plenty,"3,158","2,983","2,925",945,926
196500,Baypark-Kairua,Bay of Plenty,593,537,511,906,862
196600,Welcome Bay West,Bay of Plenty,"2,311","2,007","1,922",868,832
196700,Welcome Bay East,Bay of Plenty,"2,139","1,967","1,899",920,888
196800,Pacific View,Bay of Plenty,"2,571",Masked,"2,419",>950,941
196900,Welcome Bay South,Bay of Plenty,"3,086","2,812","2,716",911,880
197000,Palm Beach North,Bay of Plenty,"2,630","2,449","2,360",931,897
197100,Palm Beach South-Gravatt,Bay of Plenty,"3,498","3,318","3,261",949,932
197200,Papamoa Beach North,Bay of Plenty,"2,285","2,131","2,054",933,899
197300,Doncaster,Bay of Plenty,"2,720","2,581","2,491",949,916
197400,Papamoa Beach South,Bay of Plenty,"2,390","2,222","2,151",930,900
197500,Motiti,Bay of Plenty,"2,730",Masked,"2,531",>950,927
197600,Wairakei ,Bay of Plenty,"5,707",Masked,"5,329",>950,934
197700,Tui Ridge,Lakes,"1,439","1,341","1,293",932,899
197800,Arahiwi,Lakes,109,93,90,853,826
197900,Ngongotaha Valley,Lakes,"1,319","1,155","1,112",876,843
198000,Hamurana,Lakes,960,Masked,902,>950,940
198100,Ngongotaha East,Lakes,"1,696","1,524","1,453",899,857
198200,Ngongotaha West,Lakes,"1,350","1,231","1,181",912,875
198400,Ngongotaha South,Lakes,"1,278","1,135","1,111",888,869
198500,Selwyn Heights,Lakes,950,843,807,887,849
198600,Pleasant Heights,Lakes,"1,710","1,524","1,416",891,828
198700,Rotoiti-Rotoehu,Lakes,"1,673","1,447","1,373",865,821
198800,Kawaha,Lakes,"1,555","1,445","1,394",929,896
198900,Fairy Springs,Lakes,"1,407","1,288","1,238",915,880
199000,Western Heights (Rotorua District),Lakes,"1,882","1,585","1,458",842,775
199100,Pukehangi North,Lakes,"2,104","1,825","1,706",867,811
199200,Pukehangi South,Lakes,"2,197","2,036","1,985",927,904
199300,Mangakakahi Central,Lakes,112,85,82,759,732
199400,Koutu,Lakes,"1,727","1,533","1,436",888,831
199500,Mangakakahi West,Lakes,"1,684","1,549","1,462",920,868
199600,Sunnybrook,Lakes,"1,685","1,585","1,547",941,918
199700,Fordlands,Lakes,"1,910","1,678","1,519",879,795
199800,Kuirau,Lakes,812,766,721,943,888
199900,Utuhina,Lakes,"1,279",Masked,"1,188",>950,929
2e+05,Pomare,Lakes,"1,401",Masked,"1,328",>950,948
200100,Rotorua Central,Lakes,415,Masked,388,>950,935
200200,Hillcrest (Rotorua District),Lakes,"1,450","1,358","1,301",937,897
200300,Victoria,Lakes,"1,696",Masked,Masked,>950,>950
200400,Waiohewa,Lakes,891,821,804,921,902
200500,Glenholme North,Lakes,"2,259","2,096","2,006",928,888
200600,Springfield South,Lakes,"1,630",Masked,"1,540",>950,945
200700,Springfield North,Lakes,"1,527",Masked,Masked,>950,>950
200800,Glenholme South,Lakes,"1,869",Masked,"1,733",>950,927
200900,Owhata West,Lakes,"2,434","2,207","2,114",907,869
201000,Holdens Bay-Rotokawa,Lakes,"1,063",981,942,923,886
201100,Ngapuna,Lakes,296,265,253,895,855
201200,Fenton Park,Lakes,"1,381",Masked,Masked,>950,>950
201300,Tihiotonga-Whakarewarewa,Lakes,701,666,647,950,923
201400,Owhata East,Lakes,"2,539","2,341","2,262",922,891
201500,Lynmore,Lakes,"2,811",Masked,"2,664",>950,948
201600,Ngakuru,Lakes,"1,381","1,247","1,212",903,878
201700,Kaingaroa-Whakarewarewa,Lakes,"1,518","1,336","1,286",880,847
201800,Golden Springs,Lakes,"1,311","1,186","1,142",905,871
201900,Manawahe,Bay of Plenty,979,832,803,850,820
202000,Matata-Otakiri,Bay of Plenty,"1,440","1,272","1,228",883,853
202100,Onepu Spring,Bay of Plenty,"1,091",967,928,886,851
202200,Edgecumbe,Bay of Plenty,"1,486","1,347","1,272",906,856
202300,Thornton-Awakeri,Bay of Plenty,"1,989","1,761","1,713",885,861
202400,Te Teko Lakes,Bay of Plenty,"1,456","1,253","1,166",861,801
202500,Coastlands,Bay of Plenty,"1,717","1,572","1,518",916,884
202600,Whakatane West,Bay of Plenty,"2,724","2,372","2,229",871,818
202700,Whakatane Central,Bay of Plenty,"3,020","2,730","2,623",904,869
202800,Trident,Bay of Plenty,"2,941","2,527","2,380",859,809
202900,Allandale,Bay of Plenty,"2,250","2,021","1,962",898,872
203000,Mokorua Bush,Bay of Plenty,"1,273","1,190","1,171",935,920
203100,Wainui ,Bay of Plenty,"1,226",992,927,809,756
203200,Ohope,Bay of Plenty,"2,845","2,666","2,612",937,918
203400,Galatea,Bay of Plenty,960,758,697,790,726
203500,Waingarara-Waimana,Bay of Plenty,"1,989","1,576","1,436",792,722
203600,Murupara,Bay of Plenty,"1,421",993,881,699,620
203700,Monika Reserve,Bay of Plenty,"2,854","2,498","2,391",875,838
203900,Tarawera Park,Bay of Plenty,"3,376","2,867","2,637",849,781
204100,Waiotahi,Bay of Plenty,"1,316","1,142","1,094",868,831
204200,Cape Runaway,Bay of Plenty,"1,083",Masked,"1,003",>950,926
204300,Woodlands,Bay of Plenty,894,817,783,914,876
204400,Opotiki,Bay of Plenty,"3,000","2,518","2,289",839,763
204500,Otara-Tirohanga ,Bay of Plenty,"1,034",873,813,844,786
204600,Oponae,Bay of Plenty,193,143,128,741,663
204700,East Cape,Tairawhiti,"1,130",983,916,870,811
204800,Waipaoa,Tairawhiti,"1,684","1,421","1,336",844,793
204900,Ruatoria-Raukumara,Tairawhiti,"1,007",864,806,858,800
205000,Tokomaru,Tairawhiti,833,725,695,870,834
205100,Hangaroa,Tairawhiti,"1,234","1,140","1,094",924,887
205200,Wharekaka,Tairawhiti,"1,600","1,458","1,379",911,862
205300,Te Arai,Tairawhiti,982,882,840,898,855
205400,Hexton,Tairawhiti,"2,730",Masked,"2,563",>950,939
205500,Lytton,Tairawhiti,"1,388","1,272","1,236",916,890
205600,Makaraka-Awapuni,Tairawhiti,925,835,806,903,871
205700,Riverdale,Tairawhiti,"1,178","1,082","1,053",919,894
205800,Te Hapara North,Tairawhiti,"1,836","1,723","1,665",938,907
205900,Mangapapa North,Tairawhiti,"1,140","1,060","1,015",930,890
206000,Elgin,Tairawhiti,"2,192","1,952","1,798",891,820
206100,Te Hapara South,Tairawhiti,"1,903","1,722","1,623",905,853
206200,Mangapapa East,Tairawhiti,"1,131","1,053","1,014",931,897
206300,Mangapapa South,Tairawhiti,"1,581","1,448","1,373",916,868
206400,Te Hapara East,Tairawhiti,"1,737","1,598","1,526",920,879
206500,Centennial Crescent,Tairawhiti,"1,295","1,220","1,151",942,889
206600,Whataupoko East,Tairawhiti,"1,591",Masked,"1,503",>950,945
206700,Whataupoko West,Tairawhiti,"1,821",Masked,"1,711",>950,940
206800,Gisborne Central,Tairawhiti,316,Masked,295,>950,934
206900,Kaiti North,Tairawhiti,"1,853","1,704","1,663",920,897
207000,Kaiti South,Tairawhiti,"2,554","2,307","2,151",903,842
207100,Outer Kaiti,Tairawhiti,"2,058","1,809","1,655",879,804
207200,Tamarau,Tairawhiti,"1,996","1,779","1,638",891,821
207300,Wainui-Okitu,Tairawhiti,"1,608","1,521","1,480",946,920
207400,Maungataniwha-Raupunga,Hawke's Bay,823,685,641,832,779
207600,Frasertown-Ruakituri,Hawke's Bay,616,560,527,909,856
207700,Whakaki,Hawke's Bay,569,539,518,947,910
207800,Wairoa,Hawke's Bay,"3,684","3,199","3,012",868,818
207900,Mahia,Hawke's Bay,909,812,779,893,857
208000,Puketitiri-Tutira,Hawke's Bay,"1,497","1,359","1,287",908,860
208100,Sherenden-Crownthorpe,Hawke's Bay,"1,128","1,055","1,015",935,900
208200,Maraekakaho,Hawke's Bay,"1,260","1,190","1,173",944,931
208300,Puketapu-Eskdale,Hawke's Bay,"2,438","2,287","2,228",938,914
208400,Omahu-Pakowhai,Hawke's Bay,"1,258",Masked,Masked,>950,>950
208500,Bridge Pa,Hawke's Bay,947,Masked,863,>950,911
208600,Twyford,Hawke's Bay,742,Masked,Masked,>950,>950
208700,Poukawa,Hawke's Bay,"1,295","1,180","1,149",911,887
208800,Flaxmere West,Hawke's Bay,"2,119","1,904","1,722",899,813
208900,Omahu Strip,Hawke's Bay,141,Masked,Masked,>950,>950
209000,Lochain Park,Hawke's Bay,"2,374","2,078","1,921",875,809
209100,Flaxmere Park,Hawke's Bay,"2,135","2,002","1,898",938,889
209200,Flaxmere South,Hawke's Bay,"2,192","1,969","1,807",898,824
209300,Irongate,Hawke's Bay,295,Masked,Masked,>950,>950
209400,Frimley,Hawke's Bay,"2,937",Masked,Masked,>950,>950
209500,Camberley,Hawke's Bay,"1,848","1,685","1,565",912,847
209600,Clive,Hawke's Bay,"1,945",Masked,"1,823",>950,937
209700,St Leonards,Hawke's Bay,"2,116","1,993","1,913",942,904
209800,Mahora,Hawke's Bay,"2,212","2,059","1,992",931,901
209900,Raureka,Hawke's Bay,"2,499",Masked,"2,332",>950,933
210000,Cornwall Park,Hawke's Bay,"2,611","2,408","2,303",922,882
210100,Tomoana,Hawke's Bay,238,Masked,Masked,>950,>950
210200,Longlands-Pukahu,Hawke's Bay,"1,795",Masked,"1,702",>950,948
210300,Raceway Park,Hawke's Bay,"1,663",Masked,Masked,>950,>950
210400,Karamu,Hawke's Bay,"1,102",Masked,Masked,>950,>950
210500,Hastings Central,Hawke's Bay,420,Masked,Masked,>950,>950
210600,Tomoana Crossing,Hawke's Bay,"2,155","2,011","1,942",933,901
210700,Akina Park,Hawke's Bay,"2,001","1,869","1,796",934,898
210800,Queens Square,Hawke's Bay,"1,634",Masked,"1,519",>950,930
210900,Mayfair,Hawke's Bay,"2,485","2,286","2,160",920,869
211000,Parkhaven,Hawke's Bay,"2,352",Masked,"2,162",>950,919
211100,Parkvale,Hawke's Bay,"2,006",Masked,"1,886",>950,940
211200,Mangateretere,Hawke's Bay,"1,005",Masked,Masked,>950,>950
211300,Haumoana-Te Awanga,Hawke's Bay,"1,678","1,512","1,467",901,874
211400,Lucknow,Hawke's Bay,"1,136","1,048","1,007",923,886
211500,Karanema-St Hill,Hawke's Bay,"1,914","1,772","1,742",926,910
211600,Havelock North-Central,Hawke's Bay,410,Masked,381,>950,929
211700,Brookvale,Hawke's Bay,"2,293",Masked,Masked,>950,>950
211800,Iona,Hawke's Bay,"2,260","2,137","2,091",946,925
211900,Hereworth,Hawke's Bay,"2,543",Masked,Masked,>950,>950
212000,Te Mata Hills,Hawke's Bay,"1,020",Masked,Masked,>950,>950
212100,Havelock Hills,Hawke's Bay,"1,445",Masked,Masked,>950,>950
212200,Kahuranaki,Hawke's Bay,"1,288","1,148","1,104",891,857
212300,Bay View,Hawke's Bay,"1,987","1,881","1,831",947,921
212400,Poraiti Hills,Hawke's Bay,736,697,679,947,923
212500,Poraiti Flat,Hawke's Bay,"1,273",Masked,Masked,>950,>950
212600,Westshore,Hawke's Bay,"1,086",Masked,"1,026",>950,945
212800,Onekawa West,Hawke's Bay,299,266,257,890,860
212900,Ahuriri,Hawke's Bay,"1,225","1,079","1,056",881,862
213000,Taradale West,Hawke's Bay,"1,622",Masked,"1,541",>950,950
213100,Greenmeadows West,Hawke's Bay,"1,912",Masked,"1,803",>950,943
213200,Taradale South,Hawke's Bay,"2,489","2,358","2,324",947,934
213300,Bluff Hill,Hawke's Bay,"2,444","2,301","2,251",941,921
213400,Hospital Hill,Hawke's Bay,"2,547","2,387","2,326",937,913
213500,Tamatea West,Hawke's Bay,"1,662","1,544","1,491",929,897
213600,Tamatea North,Hawke's Bay,"1,411","1,315","1,250",932,886
213700,Taradale Central,Hawke's Bay,"2,482",Masked,"2,331",>950,939
213800,Tamatea East,Hawke's Bay,"1,440","1,344","1,291",933,897
213900,Marewa West,Hawke's Bay,"1,502","1,417","1,378",943,917
214000,Greenmeadows Central,Hawke's Bay,"1,291",Masked,Masked,>950,>950
214100,Onekawa Central,Hawke's Bay,"1,257",Masked,"1,177",>950,936
214200,Pirimai West,Hawke's Bay,"1,345","1,272","1,231",946,915
214300,Napier Central,Hawke's Bay,427,Masked,389,>950,911
214400,Greenmeadows South,Hawke's Bay,"1,817","1,698","1,648",935,907
214500,Nelson Park,Hawke's Bay,"1,892","1,755","1,674",928,885
214600,Bledisloe Park,Hawke's Bay,"1,932",Masked,Masked,>950,>950
214700,Pirimai East,Hawke's Bay,"1,826",Masked,"1,693",>950,927
214800,Onekawa East,Hawke's Bay,"1,381","1,235","1,169",894,846
214900,Tareha Reserve,Hawke's Bay,"2,760",Masked,"2,590",>950,938
215000,Marewa East,Hawke's Bay,"2,732","2,451","2,279",897,834
215100,Onekawa South,Hawke's Bay,"2,589","2,359","2,199",911,849
215200,McLean Park,Hawke's Bay,"2,096",Masked,"1,955",>950,933
215300,Maraenui,Hawke's Bay,"2,884","2,519","2,325",873,806
215400,Meeanee-Awatoto,Hawke's Bay,"2,743",Masked,"2,581",>950,941
215500,Mangaonuku,Hawke's Bay,766,Masked,Masked,>950,>950
215600,Makaretu,Hawke's Bay,"2,024","1,897","1,825",937,902
215700,Waipawa,Hawke's Bay,"1,854","1,673","1,605",902,866
215800,Waipukurau West,Hawke's Bay,"2,202","2,052","1,968",932,894
215900,Mangarara,Hawke's Bay,"2,114","1,975","1,927",934,912
216000,Waipukurau East,Hawke's Bay,"1,648","1,543","1,487",936,902
216100,Taurekaitai,Hawke's Bay,"1,656","1,504","1,448",908,874
216300,Spotswood,Taranaki,"3,150","2,866","2,730",910,867
216400,Omata,Taranaki,852,Masked,792,>950,930
216500,Oakura,Taranaki,"1,323",Masked,"1,257",>950,950
216600,Moturoa,Taranaki,"1,639","1,518","1,475",926,900
216700,Kaitake,Taranaki,"1,594","1,368","1,319",858,827
216800,Blagdon-Lynmouth,Taranaki,"2,083","1,979","1,917",950,920
216900,Kawaroa,Taranaki,"1,969","1,870","1,830",950,929
217000,New Plymouth Central,Taranaki,"1,059",Masked,983,>950,928
217100,Marfell,Taranaki,"1,384","1,236","1,168",893,844
217200,Whalers Gate,Taranaki,"2,169",Masked,"2,033",>950,937
217300,Strandon,Taranaki,"2,258",Masked,"2,110",>950,934
217400,Westown ,Taranaki,"3,768","3,514","3,390",933,900
217500,Bell Block West,Taranaki,"3,574","3,361","3,271",940,915
217600,Bell Block East,Taranaki,"2,577",Masked,"2,437",>950,946
217700,Waiwhakaiho-Bell Block South,Taranaki,119,108,106,908,891
217800,Lower Vogeltown,Taranaki,"2,514","2,365","2,309",941,918
217900,Hurdon,Taranaki,"2,032","1,914","1,875",942,923
218000,Frankleigh Park,Taranaki,"2,459",Masked,"2,280",>950,927
218100,Merrilands,Taranaki,"2,571","2,388","2,323",929,904
218200,Ferndale,Taranaki,659,Masked,Masked,>950,>950
218300,Welbourn,Taranaki,"2,696",Masked,"2,526",>950,937
218400,Fitzroy-Glen Avon,Taranaki,"3,107","2,933","2,866",944,922
218500,Waitara West,Taranaki,"3,393","2,881","2,711",849,799
218600,Upper Vogeltown,Taranaki,"2,417","2,213","2,172",916,899
218700,Highlands Park (New Plymouth District),Taranaki,"3,033","2,868","2,830",946,933
218800,Paraite,Taranaki,677,Masked,638,>950,942
218900,Waitara East,Taranaki,"2,469","2,192","2,082",888,843
219000,Lepperton-Brixton,Taranaki,"1,465","1,350","1,307",922,892
219100,Mangorei,Taranaki,"1,763","1,594","1,547",904,877
219200,Mount Messenger,Taranaki,695,609,583,876,839
219300,Mangaoraka,Taranaki,"1,498","1,337","1,298",893,866
219400,Tikorangi,Taranaki,"1,823","1,586","1,524",870,836
219500,Everett Park,Taranaki,"1,781","1,661","1,612",933,905
219600,Inglewood,Taranaki,"2,987","2,776","2,681",929,898
219700,Tarata,Taranaki,454,406,393,894,866
219800,Pembroke,Taranaki,"1,272","1,110","1,081",873,850
219900,Douglas,Taranaki,506,427,402,844,794
220000,Toko,Taranaki,"1,109","1,014",975,914,879
220100,Stratford North,Taranaki,"1,641","1,474","1,440",898,878
220200,Whangamomona,Taranaki,108,83,77,769,713
220300,Stratford Central,Taranaki,"1,728","1,557","1,503",901,870
220400,Stratford South,Taranaki,"1,453","1,297","1,246",893,858
220500,Cape Egmont,Taranaki,"1,577","1,336","1,274",847,808
220600,Taungatara,Taranaki,910,820,787,901,865
220700,Opunake,Taranaki,"1,186","1,058","1,020",892,860
220800,Kaponga-Mangatoki,Taranaki,946,807,773,853,817
220900,Manaia-Kapuni,Taranaki,"1,239","1,089","1,044",879,843
221000,Eltham,Taranaki,"1,618","1,404","1,347",868,833
221100,Okaiawa,Taranaki,913,821,788,899,863
221200,Te Roti-Moeroa,Taranaki,630,578,556,917,883
221300,Egmont Showgrounds,Taranaki,"1,422",Masked,Masked,>950,>950
221400,Normanby-Tawhiti,Taranaki,"1,264","1,165","1,129",922,893
221500,Ohangai,Taranaki,446,414,402,928,901
221600,Turuturu,Taranaki,"1,482","1,381","1,340",932,904
221700,King Edward Park,Taranaki,"1,251","1,178","1,137",942,909
221800,Ramanui,Taranaki,"1,690","1,551","1,493",918,883
221900,Hawera Central,Taranaki,"2,036","1,901","1,851",934,909
222000,Mangawhio,Taranaki,562,497,475,884,845
222100,Manutahi-Waitotora,Taranaki,"1,685","1,521","1,482",903,880
222200,Patea,Taranaki,"1,032",928,887,899,859
222300,Otangiwai-Ohura,Waikato,820,644,598,785,729
222400,Ngapuke,Waikato,"1,055",875,830,829,787
222500,Taumarunui North,Waikato,"1,419","1,252","1,170",882,825
222600,Taumarunui Central,Waikato,"1,270","1,143","1,079",900,850
222700,Taumarunui East,Waikato,"1,321","1,062",969,804,734
222800,National Park,Waikato,802,754,721,940,899
222900,Tangiwai,Whanganui,"1,086",949,912,874,840
223000,Raetihi,Whanganui,873,697,649,798,743
223100,Ohakune,Whanganui,996,918,889,922,893
223200,Waiouru,Whanganui,448,Masked,403,>950,900
223300,Upper Whanganui,Whanganui,958,856,819,894,855
223400,Mowhanau,Whanganui,"1,207","1,090","1,066",903,883
223500,Brunswick-Papaiti,Whanganui,"1,370",Masked,"1,287",>950,939
223600,Castlecliff West,Whanganui,"1,470","1,249","1,186",850,807
223700,Otamatea (Whanganui District),Whanganui,"1,666","1,582","1,558",950,935
223800,Castlecliff East,Whanganui,"1,636","1,379","1,306",843,798
223900,Springvale North,Whanganui,331,304,299,918,903
224000,Lower Aramoho,Whanganui,"1,631","1,477","1,399",906,858
224100,St Johns Hill East,Whanganui,"1,107",Masked,"1,051",>950,949
224200,St Johns Hill West,Whanganui,"1,996","1,882","1,855",943,929
224300,Titoki,Whanganui,"2,711","2,434","2,300",898,848
224400,Springvale West,Whanganui,"1,427","1,354","1,324",949,928
224500,Springvale East,Whanganui,"1,347",Masked,"1,272",>950,944
224600,Upper Aramoho,Whanganui,"1,907","1,679","1,619",880,849
224700,Balgownie,Whanganui,117,100,99,855,846
224800,Laird Park,Whanganui,"1,949","1,701","1,635",873,839
224900,Wembley Park,Whanganui,"1,500","1,303","1,225",869,817
225000,College Estate,Whanganui,"1,125","1,059","1,030",941,916
225100,Whanganui East-Williams Domain,Whanganui,"2,047","1,805","1,738",882,849
225200,Gonville West,Whanganui,"1,495","1,225","1,138",819,761
225300,Gonville North,Whanganui,"2,192","1,952","1,875",891,855
225400,Cornmarket,Whanganui,"1,250","1,120","1,085",896,868
225500,Whanganui East-Riverlands,Whanganui,"1,911","1,767","1,708",925,894
225600,Kaitoke-Fordell,Whanganui,"1,457","1,312","1,270",900,872
225700,Whanganui Central,Whanganui,548,Masked,516,>950,942
