DHB of residence,Ethnic group,Age group,Gender,First dose administered,Second dose administered,Population,First dose uptake per 1000 people,Second dose uptake per 1000 people
Hawkes Bay,Pacific Peoples,45-49,Female,143,82,162,883,506
Hawkes Bay,Pacific Peoples,45-49,Male,197,127,190,1037,668
Hawkes Bay,Pacific Peoples,50-54,Female,122,81,174,701,466
Hawkes Bay,Pacific Peoples,50-54,Male,148,91,167,886,545
Hawkes Bay,Pacific Peoples,55-59,Female,116,79,124,935,637
Hawkes Bay,Pacific Peoples,55-59,Male,108,70,118,915,593
Hawkes Bay,Pacific Peoples,60-64,Female,93,74,99,939,747
Hawkes Bay,Pacific Peoples,60-64,Male,100,72,119,840,605
Hawkes Bay,Pacific Peoples,65-69,Female,73,60,78,936,769
Hawkes Bay,Pacific Peoples,65-69,Male,77,71,73,1055,973
Hawkes Bay,Pacific Peoples,70-74,Female,44,40,54,815,741
Hawkes Bay,Pacific Peoples,70-74,Male,44,42,58,759,724
Hawkes Bay,Pacific Peoples,75-79,Female,23,22,27,852,815
Hawkes Bay,Pacific Peoples,75-79,Male,19,12,24,792,500
Hawkes Bay,Pacific Peoples,80-84,Female,13,10,21,619,476
Hawkes Bay,Pacific Peoples,80-84,Male,13,12,12,1083,1000
Hawkes Bay,Pacific Peoples,85-89,Female,9,9,14,643,643
Hawkes Bay,Pacific Peoples,85-89,Male,6,5,6,1000,833
Hawkes Bay,Unknown,12-15,Female,8,0,9,889,111
Hawkes Bay,Unknown,12-15,Male,9,0,5,1800,200
Hawkes Bay,Unknown,25-29,Female,36,18,8,4500,2250
Hawkes Bay,Unknown,25-29,Male,24,8,15,1600,533
Hawkes Bay,Unknown,30-34,Female,30,14,11,2727,1273
Hawkes Bay,Unknown,30-34,Male,42,22,17,2471,1294
Hawkes Bay,Unknown,35-39,Female,24,12,13,1846,923
Hawkes Bay,Unknown,35-39,Male,36,13,19,1895,684
Hawkes Bay,Unknown,40-44,Female,22,5,5,4400,1000
Hawkes Bay,Unknown,40-44,Male,42,13,29,1448,448
Hawkes Bay,Unknown,45-49,Female,11,6,8,1375,750
Hawkes Bay,Unknown,45-49,Male,52,11,35,1486,314
Hawkes Bay,Unknown,50-54,Female,13,6,10,1300,600
Hawkes Bay,Unknown,50-54,Male,48,18,28,1714,643
Hawkes Bay,Unknown,55-59,Female,15,11,18,833,611
Hawkes Bay,Unknown,55-59,Male,38,18,25,1520,720
Hawkes Bay,Unknown,60-64,Female,16,12,13,1231,923
Hawkes Bay,Unknown,60-64,Male,35,18,23,1522,783
Hawkes Bay,Unknown,65-69,Female,25,21,20,1250,1050
Hawkes Bay,Unknown,65-69,Male,41,32,37,1108,865
Hawkes Bay,Unknown,70-74,Female,17,13,14,1214,929
Hawkes Bay,Unknown,70-74,Male,28,27,22,1273,1227
Hawkes Bay,Unknown,75-79,Male,9,8,10,900,800
Lakes,Asian,12-15,Female,133,14,184,723,76
Lakes,Asian,12-15,Male,94,11,167,563,66
Lakes,Asian,16-19,Female,88,24,121,727,198
Lakes,Asian,16-19,Male,110,28,143,769,196
Lakes,Asian,20-24,Female,163,77,155,1052,497
Lakes,Asian,20-24,Male,240,95,207,1159,459
Lakes,Asian,25-29,Female,362,198,469,772,422
Lakes,Asian,25-29,Male,467,188,482,969,390
Lakes,Asian,30-34,Female,520,291,596,872,488
Lakes,Asian,30-34,Male,493,196,523,943,375
Lakes,Asian,35-39,Female,410,243,436,940,557
Lakes,Asian,35-39,Male,426,202,437,975,462
Lakes,Asian,40-44,Female,266,129,321,829,402
Lakes,Asian,40-44,Male,302,134,307,984,436
Lakes,Asian,45-49,Female,274,152,291,942,522
Lakes,Asian,45-49,Male,189,93,211,896,441
Lakes,Asian,50-54,Female,199,130,209,952,622
Lakes,Asian,50-54,Male,150,86,147,1020,585
Lakes,Asian,55-59,Female,177,135,207,855,652
Lakes,Asian,55-59,Male,113,82,110,1027,745
Lakes,Asian,60-64,Female,141,117,153,922,765
Lakes,Asian,60-64,Male,83,71,95,874,747
Lakes,Asian,65-69,Female,100,85,117,855,726
Lakes,Asian,65-69,Male,61,57,73,836,781
Lakes,Asian,70-74,Female,55,48,64,859,750
Lakes,Asian,70-74,Male,39,35,56,696,625
Lakes,Asian,75-79,Female,16,15,29,552,517
Lakes,Asian,75-79,Male,16,12,21,762,571
Lakes,Asian,80-84,Female,18,15,13,1385,1154
Lakes,Asian,80-84,Male,14,12,23,609,522
Lakes,Asian,85-89,Female,5,5,6,833,833
Lakes,Asian,85-89,Male,8,7,9,889,778
Lakes,European or Other,12-15,Female,746,45,1379,541,33
Lakes,European or Other,12-15,Male,814,47,1491,546,32
Lakes,European or Other,16-19,Female,631,161,1221,517,132
Lakes,European or Other,16-19,Male,617,141,1306,472,108
Lakes,European or Other,20-24,Female,614,260,1373,447,189
Lakes,European or Other,20-24,Male,579,187,1464,395,128
Lakes,European or Other,25-29,Female,803,361,1700,472,212
Lakes,European or Other,25-29,Male,660,231,1572,420,147
Lakes,European or Other,30-34,Female,1009,406,1853,545,219
Lakes,European or Other,30-34,Male,825,274,1631,506,168
Lakes,European or Other,35-39,Female,1049,412,1686,622,244
Lakes,European or Other,35-39,Male,921,295,1581,583,187
Lakes,European or Other,40-44,Female,1317,603,1908,690,316
Lakes,European or Other,40-44,Male,1107,392,1693,654,232
Lakes,European or Other,45-49,Female,1482,720,2174,682,331
Lakes,European or Other,45-49,Male,1402,565,2133,657,265
Lakes,European or Other,50-54,Female,1764,1015,2257,782,450
Lakes,European or Other,50-54,Male,1659,791,2187,759,362
Lakes,European or Other,55-59,Female,1995,1459,2489,802,586
Lakes,European or Other,55-59,Male,1831,1213,2436,752,498
Lakes,European or Other,60-64,Female,1971,1666,2283,863,730
Lakes,European or Other,60-64,Male,1922,1550,2266,848,684
Lakes,European or Other,65-69,Female,1944,1783,2198,884,811
Lakes,European or Other,65-69,Male,1848,1651,2123,870,778
Lakes,European or Other,70-74,Female,1941,1824,2116,917,862
Lakes,European or Other,70-74,Male,1899,1778,2084,911,853
Lakes,European or Other,75-79,Female,1365,1294,1499,911,863
Lakes,European or Other,75-79,Male,1288,1211,1405,917,862
Lakes,European or Other,80-84,Female,917,853,959,956,889
Lakes,European or Other,80-84,Male,853,820,846,1008,969
Lakes,European or Other,85-89,Female,534,499,634,842,787
Lakes,European or Other,85-89,Male,408,377,449,909,840
Lakes,European or Other,90+,Female,346,328,386,896,850
Lakes,European or Other,90+,Male,185,171,212,873,807
Lakes,Maori,12-15,Female,448,34,1532,292,22
Lakes,Maori,12-15,Male,489,53,1625,301,33
Lakes,Maori,16-19,Female,370,100,1307,283,77
Lakes,Maori,16-19,Male,389,96,1403,277,68
Lakes,Maori,20-24,Female,381,141,1591,239,89
Lakes,Maori,20-24,Male,326,104,1449,225,72
Lakes,Maori,25-29,Female,346,167,1539,225,109
Lakes,Maori,25-29,Male,311,120,1398,222,86
Lakes,Maori,30-34,Female,472,194,1514,312,128
Lakes,Maori,30-34,Male,357,130,1251,285,104
Lakes,Maori,35-39,Female,486,205,1197,406,171
Lakes,Maori,35-39,Male,358,130,1029,348,126
Lakes,Maori,40-44,Female,581,237,1139,510,208
Lakes,Maori,40-44,Male,436,172,955,457,180
Lakes,Maori,45-49,Female,674,360,1224,551,294
Lakes,Maori,45-49,Male,512,224,1055,485,212
Lakes,Maori,50-54,Female,763,446,1177,648,379
Lakes,Maori,50-54,Male,561,289,967,580,299
Lakes,Maori,55-59,Female,769,536,1178,653,455
Lakes,Maori,55-59,Male,635,412,937,678,440
Lakes,Maori,60-64,Female,776,609,970,800,628
Lakes,Maori,60-64,Male,642,489,812,791,602
Lakes,Maori,65-69,Female,535,469,656,816,715
Lakes,Maori,65-69,Male,431,382,511,843,748
Lakes,Maori,70-74,Female,396,350,444,892,788
Lakes,Maori,70-74,Male,331,293,337,982,869
Lakes,Maori,75-79,Female,231,216,272,849,794
Lakes,Maori,75-79,Male,165,149,185,892,805
Lakes,Maori,80-84,Female,142,125,165,861,758
Lakes,Maori,80-84,Male,98,91,107,916,850
Lakes,Maori,85-89,Female,56,45,66,848,682
Lakes,Maori,85-89,Male,36,33,47,766,702
Lakes,Maori,90+,Female,25,23,33,758,697
Lakes,Maori,90+,Male,13,12,10,1300,1200
Lakes,Pacific Peoples,12-15,Female,47,5,88,534,57
Lakes,Pacific Peoples,12-15,Male,34,0,86,395,47
Lakes,Pacific Peoples,16-19,Female,29,10,81,358,123
Lakes,Pacific Peoples,16-19,Male,49,17,89,551,191
Lakes,Pacific Peoples,20-24,Female,42,23,97,433,237
Lakes,Pacific Peoples,20-24,Male,41,16,99,414,162
Lakes,Pacific Peoples,25-29,Female,48,33,118,407,280
Lakes,Pacific Peoples,25-29,Male,47,19,133,353,143
Lakes,Pacific Peoples,30-34,Female,61,35,110,555,318
Lakes,Pacific Peoples,30-34,Male,71,32,131,542,244
Lakes,Pacific Peoples,35-39,Female,67,38,93,720,409
Lakes,Pacific Peoples,35-39,Male,69,38,121,570,314
Lakes,Pacific Peoples,40-44,Female,70,35,103,680,340
Lakes,Pacific Peoples,40-44,Male,62,33,101,614,327
Lakes,Pacific Peoples,45-49,Female,62,47,90,689,522
Lakes,Pacific Peoples,45-49,Male,69,31,93,742,333
Lakes,Pacific Peoples,50-54,Female,57,41,85,671,482
Lakes,Pacific Peoples,50-54,Male,60,38,90,667,422
Lakes,Pacific Peoples,55-59,Female,62,46,76,816,605
Lakes,Pacific Peoples,55-59,Male,54,31,70,771,443
Lakes,Pacific Peoples,60-64,Female,46,37,66,697,561
Lakes,Pacific Peoples,60-64,Male,52,41,66,788,621
Lakes,Pacific Peoples,65-69,Female,34,28,38,895,737
Lakes,Pacific Peoples,65-69,Male,51,46,46,1109,1000
Lakes,Pacific Peoples,70-74,Female,23,21,22,1045,955
Lakes,Pacific Peoples,70-74,Male,27,22,23,1174,957
Lakes,Pacific Peoples,75-79,Female,12,11,18,667,611
Lakes,Pacific Peoples,75-79,Male,8,7,16,500,438
Lakes,Pacific Peoples,80-84,Female,9,7,14,643,500
Lakes,Pacific Peoples,80-84,Male,10,9,7,1429,1286
Lakes,Pacific Peoples,85-89,Male,5,0,5,1000,600
Lakes,Unknown,20-24,Female,14,8,9,1556,889
Lakes,Unknown,20-24,Male,12,0,8,1500,500
Lakes,Unknown,25-29,Female,17,9,23,739,391
Lakes,Unknown,25-29,Male,17,6,16,1062,375
Lakes,Unknown,30-34,Female,22,12,31,710,387
Lakes,Unknown,30-34,Male,27,9,40,675,225
Lakes,Unknown,35-39,Female,28,10,30,933,333
Lakes,Unknown,35-39,Male,25,9,29,862,310
Lakes,Unknown,40-44,Female,26,9,30,867,300
Lakes,Unknown,40-44,Male,30,11,38,789,289
Lakes,Unknown,45-49,Female,16,7,9,1778,778
Lakes,Unknown,45-49,Male,44,18,46,957,391
Lakes,Unknown,50-54,Female,13,7,12,1083,583
Lakes,Unknown,50-54,Male,42,22,49,857,449
Lakes,Unknown,55-59,Female,13,9,12,1083,750
Lakes,Unknown,55-59,Male,46,30,43,1070,698
Lakes,Unknown,60-64,Female,13,9,20,650,450
Lakes,Unknown,60-64,Male,48,35,36,1333,972
Lakes,Unknown,65-69,Female,17,12,16,1062,750
Lakes,Unknown,65-69,Male,49,32,37,1324,865
Lakes,Unknown,70-74,Female,21,20,18,1167,1111
Lakes,Unknown,70-74,Male,43,40,31,1387,1290
Lakes,Unknown,75-79,Female,8,7,6,1333,1167
Lakes,Unknown,75-79,Male,14,13,15,933,867
Lakes,Unknown,80-84,Male,11,11,6,1833,1833
Lakes,Unknown,85-89,Female,6,0,8,750,500
MidCentral,Asian,12-15,Female,216,8,316,684,25
MidCentral,Asian,12-15,Male,225,10,332,678,30
MidCentral,Asian,16-19,Female,214,42,268,799,157
MidCentral,Asian,16-19,Male,263,45,302,871,149
MidCentral,Asian,20-24,Female,350,150,361,970,416
MidCentral,Asian,20-24,Male,330,91,326,1012,279
MidCentral,Asian,25-29,Female,502,239,596,842,401
MidCentral,Asian,25-29,Male,529,182,517,1023,352
MidCentral,Asian,30-34,Female,722,379,813,888,466
MidCentral,Asian,30-34,Male,637,246,610,1044,403
MidCentral,Asian,35-39,Female,596,301,675,883,446
MidCentral,Asian,35-39,Male,615,294,609,1010,483
MidCentral,Asian,40-44,Female,483,225,532,908,423
MidCentral,Asian,40-44,Male,445,164,453,982,362
MidCentral,Asian,45-49,Female,373,175,424,880,413
MidCentral,Asian,45-49,Male,330,145,328,1006,442
MidCentral,Asian,50-54,Female,295,161,325,908,495
MidCentral,Asian,50-54,Male,245,126,253,968,498
MidCentral,Asian,55-59,Female,290,192,317,915,606
MidCentral,Asian,55-59,Male,191,109,232,823,470
MidCentral,Asian,60-64,Female,253,193,281,900,687
MidCentral,Asian,60-64,Male,184,152,211,872,720
MidCentral,Asian,65-69,Female,205,184,232,884,793
MidCentral,Asian,65-69,Male,146,123,151,967,815
MidCentral,Asian,70-74,Female,141,127,151,934,841
MidCentral,Asian,70-74,Male,106,92,134,791,687
MidCentral,Asian,75-79,Female,90,82,92,978,891
MidCentral,Asian,75-79,Male,69,69,71,972,972
MidCentral,Asian,80-84,Female,36,32,57,632,561
MidCentral,Asian,80-84,Male,42,39,51,824,765
MidCentral,Asian,85-89,Female,23,21,31,742,677
MidCentral,Asian,85-89,Male,22,15,18,1222,833
MidCentral,Asian,90+,Female,17,12,15,1133,800
MidCentral,Asian,90+,Male,5,0,7,714,571
MidCentral,European or Other,12-15,Female,1733,66,2954,587,22
MidCentral,European or Other,12-15,Male,1822,64,3089,590,21
MidCentral,European or Other,16-19,Female,1786,372,2913,613,128
MidCentral,European or Other,16-19,Male,1730,306,2949,587,104
MidCentral,European or Other,20-24,Female,2280,771,3906,584,197
MidCentral,European or Other,20-24,Male,1994,602,3688,541,163
MidCentral,European or Other,25-29,Female,2097,865,3899,538,222
MidCentral,European or Other,25-29,Male,2105,839,3741,563,224
MidCentral,European or Other,30-34,Female,2302,859,3762,612,228
MidCentral,European or Other,30-34,Male,2143,717,3409,629,210
MidCentral,European or Other,35-39,Female,2463,938,3534,697,265
MidCentral,European or Other,35-39,Male,2074,770,3124,664,246
MidCentral,European or Other,40-44,Female,2617,1042,3541,739,294
MidCentral,European or Other,40-44,Male,2253,746,3150,715,237
MidCentral,European or Other,45-49,Female,3092,1382,4229,731,327
MidCentral,European or Other,45-49,Male,2672,986,3792,705,260
MidCentral,European or Other,50-54,Female,3623,1873,4518,802,415
MidCentral,European or Other,50-54,Male,3068,1255,4105,747,306
MidCentral,European or Other,55-59,Female,4008,2702,4879,821,554
MidCentral,European or Other,55-59,Male,3662,2223,4655,787,478
MidCentral,European or Other,60-64,Female,4096,3258,4708,870,692
MidCentral,European or Other,60-64,Male,3900,2960,4403,886,672
MidCentral,European or Other,65-69,Female,3874,3421,4310,899,794
MidCentral,European or Other,65-69,Male,3605,3137,4098,880,765
MidCentral,European or Other,70-74,Female,3786,3457,4052,934,853
MidCentral,European or Other,70-74,Male,3465,3191,3778,917,845
MidCentral,European or Other,75-79,Female,2791,2590,2992,933,866
MidCentral,European or Other,75-79,Male,2643,2475,2763,957,896
MidCentral,European or Other,80-84,Female,1985,1833,2125,934,863
MidCentral,European or Other,80-84,Male,1757,1626,1780,987,913
MidCentral,European or Other,85-89,Female,1221,1136,1363,896,833
MidCentral,European or Other,85-89,Male,837,787,926,904,850
MidCentral,European or Other,90+,Female,774,716,837,925,855
MidCentral,European or Other,90+,Male,422,384,432,977,889
MidCentral,Maori,12-15,Female,518,13,1306,397,10
MidCentral,Maori,12-15,Male,541,17,1421,381,12
MidCentral,Maori,16-19,Female,432,91,1196,361,76
MidCentral,Maori,16-19,Male,425,75,1158,367,65
MidCentral,Maori,20-24,Female,552,190,1439,384,132
MidCentral,Maori,20-24,Male,497,180,1357,366,133
MidCentral,Maori,25-29,Female,463,170,1338,346,127
MidCentral,Maori,25-29,Male,463,194,1196,387,162
MidCentral,Maori,30-34,Female,514,174,1203,427,145
MidCentral,Maori,30-34,Male,370,130,969,382,134
MidCentral,Maori,35-39,Female,469,170,957,490,178
MidCentral,Maori,35-39,Male,329,128,765,430,167
MidCentral,Maori,40-44,Female,468,183,875,535,209
MidCentral,Maori,40-44,Male,412,136,725,568,188
MidCentral,Maori,45-49,Female,586,253,971,604,261
MidCentral,Maori,45-49,Male,442,141,763,579,185
MidCentral,Maori,50-54,Female,630,362,900,700,402
MidCentral,Maori,50-54,Male,488,261,734,665,356
MidCentral,Maori,55-59,Female,704,514,917,768,561
MidCentral,Maori,55-59,Male,511,322,708,722,455
MidCentral,Maori,60-64,Female,558,447,701,796,638
MidCentral,Maori,60-64,Male,463,352,548,845,642
MidCentral,Maori,65-69,Female,438,375,477,918,786
MidCentral,Maori,65-69,Male,337,282,372,906,758
MidCentral,Maori,70-74,Female,307,281,310,990,906
MidCentral,Maori,70-74,Male,266,243,262,1015,927
MidCentral,Maori,75-79,Female,186,177,209,890,847
MidCentral,Maori,75-79,Male,146,134,157,930,854
MidCentral,Maori,80-84,Female,103,90,114,904,789
MidCentral,Maori,80-84,Male,76,71,76,1000,934
MidCentral,Maori,85-89,Female,43,42,45,956,933
MidCentral,Maori,85-89,Male,23,24,27,852,889
MidCentral,Maori,90+,Female,13,11,19,684,579
MidCentral,Maori,90+,Male,6,5,8,750,625
MidCentral,Pacific Peoples,12-15,Female,131,11,219,598,50
MidCentral,Pacific Peoples,12-15,Male,123,12,260,473,46
MidCentral,Pacific Peoples,16-19,Female,110,25,193,570,130
MidCentral,Pacific Peoples,16-19,Male,142,33,210,676,157
MidCentral,Pacific Peoples,20-24,Female,147,57,272,540,210
MidCentral,Pacific Peoples,20-24,Male,129,57,231,558,247
MidCentral,Pacific Peoples,25-29,Female,145,55,235,617,234
MidCentral,Pacific Peoples,25-29,Male,146,62,258,566,240
MidCentral,Pacific Peoples,30-34,Female,138,47,225,613,209
MidCentral,Pacific Peoples,30-34,Male,149,52,218,683,239
MidCentral,Pacific Peoples,35-39,Female,135,62,211,640,294
MidCentral,Pacific Peoples,35-39,Male,120,46,208,577,221
MidCentral,Pacific Peoples,40-44,Female,114,56,160,712,350
MidCentral,Pacific Peoples,40-44,Male,135,54,168,804,321
MidCentral,Pacific Peoples,45-49,Female,112,54,138,812,391
MidCentral,Pacific Peoples,45-49,Male,111,51,161,689,317
MidCentral,Pacific Peoples,50-54,Female,110,67,130,846,515
MidCentral,Pacific Peoples,50-54,Male,109,58,154,708,377
MidCentral,Pacific Peoples,55-59,Female,94,67,129,729,519
MidCentral,Pacific Peoples,55-59,Male,108,65,119,908,546
MidCentral,Pacific Peoples,60-64,Female,93,76,100,930,760
MidCentral,Pacific Peoples,60-64,Male,61,46,80,762,575
MidCentral,Pacific Peoples,65-69,Female,79,65,92,859,707
MidCentral,Pacific Peoples,65-69,Male,61,49,66,924,742
MidCentral,Pacific Peoples,70-74,Female,53,47,61,869,770
MidCentral,Pacific Peoples,70-74,Male,51,41,56,911,732
MidCentral,Pacific Peoples,75-79,Female,31,27,29,1069,931
MidCentral,Pacific Peoples,75-79,Male,34,35,31,1097,1129
MidCentral,Pacific Peoples,80-84,Female,18,16,24,750,667
MidCentral,Pacific Peoples,80-84,Male,16,11,15,1067,733
MidCentral,Pacific Peoples,85-89,Female,8,6,8,1000,750
MidCentral,Unknown,12-15,Female,8,0,6,1333,167
MidCentral,Unknown,12-15,Male,10,0,10,1000,0
MidCentral,Unknown,16-19,Female,6,0,5,1200,200
MidCentral,Unknown,16-19,Male,10,0,14,714,71
MidCentral,Unknown,20-24,Female,14,5,14,1000,357
MidCentral,Unknown,20-24,Male,12,5,19,632,263
MidCentral,Unknown,25-29,Female,25,11,22,1136,500
MidCentral,Unknown,25-29,Male,29,14,30,967,467
MidCentral,Unknown,30-34,Female,41,17,26,1577,654
MidCentral,Unknown,30-34,Male,50,27,61,820,443
MidCentral,Unknown,35-39,Female,39,18,29,1345,621
MidCentral,Unknown,35-39,Male,85,36,80,1062,450
MidCentral,Unknown,40-44,Female,42,23,39,1077,590
MidCentral,Unknown,40-44,Male,113,49,79,1430,620
MidCentral,Unknown,45-49,Female,30,13,23,1304,565
MidCentral,Unknown,45-49,Male,95,33,81,1173,407
MidCentral,Unknown,50-54,Female,31,11,26,1192,423
MidCentral,Unknown,50-54,Male,87,51,77,1130,662
MidCentral,Unknown,55-59,Female,25,14,23,1087,609
MidCentral,Unknown,55-59,Male,96,52,97,990,536
MidCentral,Unknown,60-64,Female,25,21,21,1190,1000
MidCentral,Unknown,60-64,Male,107,70,85,1259,824
MidCentral,Unknown,65-69,Female,17,12,18,944,667
MidCentral,Unknown,65-69,Male,60,42,49,1224,857
MidCentral,Unknown,70-74,Female,25,21,24,1042,875
MidCentral,Unknown,70-74,Male,59,49,50,1180,980
MidCentral,Unknown,75-79,Female,13,10,12,1083,833
MidCentral,Unknown,75-79,Male,28,29,32,875,906
MidCentral,Unknown,80-84,Female,7,8,11,636,727
MidCentral,Unknown,80-84,Male,13,12,10,1300,1200
Nelson Marlborough,Asian,12-15,Female,163,17,209,780,81
Nelson Marlborough,Asian,12-15,Male,162,20,226,717,88
Nelson Marlborough,Asian,16-19,Female,146,54,133,1098,406
Nelson Marlborough,Asian,16-19,Male,160,59,172,930,343
Nelson Marlborough,Asian,20-24,Female,135,60,177,763,339
Nelson Marlborough,Asian,20-24,Male,186,77,184,1011,418
Nelson Marlborough,Asian,25-29,Female,380,201,332,1145,605
Nelson Marlborough,Asian,25-29,Male,422,190,311,1357,611
Nelson Marlborough,Asian,30-34,Female,489,278,491,996,566
Nelson Marlborough,Asian,30-34,Male,480,230,417,1151,552
Nelson Marlborough,Asian,35-39,Female,451,228,446,1011,511
Nelson Marlborough,Asian,35-39,Male,404,223,310,1303,719
Nelson Marlborough,Asian,40-44,Female,323,187,344,939,544
Nelson Marlborough,Asian,40-44,Male,282,162,234,1205,692
Nelson Marlborough,Asian,45-49,Female,266,160,282,943,567
Nelson Marlborough,Asian,45-49,Male,236,148,198,1192,747
Nelson Marlborough,Asian,50-54,Female,183,121,188,973,644
Nelson Marlborough,Asian,50-54,Male,141,98,119,1185,824
Nelson Marlborough,Asian,55-59,Female,152,118,159,956,742
Nelson Marlborough,Asian,55-59,Male,105,77,97,1082,794
Nelson Marlborough,Asian,60-64,Female,104,93,119,874,782
Nelson Marlborough,Asian,60-64,Male,69,57,69,1000,826
Nelson Marlborough,Asian,65-69,Female,75,64,87,862,736
Nelson Marlborough,Asian,65-69,Male,27,25,40,675,625
Nelson Marlborough,Asian,70-74,Female,40,37,40,1000,925
Nelson Marlborough,Asian,70-74,Male,25,21,32,781,656
Nelson Marlborough,Asian,75-79,Female,17,16,18,944,889
Nelson Marlborough,Asian,75-79,Male,15,15,13,1154,1154
Nelson Marlborough,Asian,80-84,Female,8,7,15,533,467
Nelson Marlborough,European or Other,12-15,Female,1760,135,2936,599,46
Nelson Marlborough,European or Other,12-15,Male,1840,136,3040,605,45
Nelson Marlborough,European or Other,16-19,Female,1642,317,2639,622,120
Nelson Marlborough,European or Other,16-19,Male,1632,254,2764,590,92
Nelson Marlborough,European or Other,20-24,Female,1385,441,2592,534,170
Nelson Marlborough,European or Other,20-24,Male,1340,313,2929,457,107
Nelson Marlborough,European or Other,25-29,Female,1649,579,3039,543,191
Nelson Marlborough,European or Other,25-29,Male,1548,397,3016,513,132
Nelson Marlborough,European or Other,25-29,Unknown/Other,14,5,7,2000,714
Nelson Marlborough,European or Other,30-34,Female,2218,742,3512,632,211
Nelson Marlborough,European or Other,30-34,Male,1978,556,3207,617,173
Nelson Marlborough,European or Other,35-39,Female,2501,884,3631,689,243
Nelson Marlborough,European or Other,35-39,Male,2136,615,3283,651,187
Nelson Marlborough,European or Other,40-44,Female,2775,1195,3748,740,319
Nelson Marlborough,European or Other,40-44,Male,2455,898,3560,690,252
Nelson Marlborough,European or Other,45-49,Female,3325,1706,4698,708,363
Nelson Marlborough,European or Other,45-49,Male,3143,1380,4446,707,310
Nelson Marlborough,European or Other,50-54,Female,3984,2324,5022,793,463
Nelson Marlborough,European or Other,50-54,Male,3656,1861,4805,761,387
Nelson Marlborough,European or Other,55-59,Female,4363,3135,5473,797,573
Nelson Marlborough,European or Other,55-59,Male,4132,2784,5292,781,526
Nelson Marlborough,European or Other,60-64,Female,4591,3718,5154,891,721
Nelson Marlborough,European or Other,60-64,Male,4433,3465,5209,851,665
Nelson Marlborough,European or Other,65-69,Female,4437,4062,4930,900,824
Nelson Marlborough,European or Other,65-69,Male,4268,3839,4745,899,809
Nelson Marlborough,European or Other,70-74,Female,4249,4003,4592,925,872
Nelson Marlborough,European or Other,70-74,Male,4245,4000,4567,929,876
Nelson Marlborough,European or Other,75-79,Female,2943,2781,3082,955,902
Nelson Marlborough,European or Other,75-79,Male,2900,2771,3085,940,898
Nelson Marlborough,European or Other,80-84,Female,1975,1870,2015,980,928
Nelson Marlborough,European or Other,80-84,Male,1851,1749,1829,1012,956
Nelson Marlborough,European or Other,85-89,Female,1125,1056,1255,896,841
Nelson Marlborough,European or Other,85-89,Male,925,866,971,953,892
Nelson Marlborough,European or Other,90+,Female,720,660,789,913,837
Nelson Marlborough,European or Other,90+,Male,424,393,452,938,869
Nelson Marlborough,Maori,12-15,Female,275,26,603,456,43
Nelson Marlborough,Maori,12-15,Male,299,26,642,466,40
Nelson Marlborough,Maori,16-19,Female,240,59,526,456,112
Nelson Marlborough,Maori,16-19,Male,227,56,559,406,100
Nelson Marlborough,Maori,20-24,Female,202,69,543,372,127
Nelson Marlborough,Maori,20-24,Male,190,43,572,332,75
Nelson Marlborough,Maori,25-29,Female,188,67,574,328,117
Nelson Marlborough,Maori,25-29,Male,186,65,555,335,117
Nelson Marlborough,Maori,30-34,Female,214,86,511,419,168
Nelson Marlborough,Maori,30-34,Male,199,60,430,463,140
Nelson Marlborough,Maori,35-39,Female,243,82,443,549,185
Nelson Marlborough,Maori,35-39,Male,186,67,367,507,183
Nelson Marlborough,Maori,40-44,Female,229,121,389,589,311
Nelson Marlborough,Maori,40-44,Male,190,73,373,509,196
Nelson Marlborough,Maori,45-49,Female,274,157,455,602,345
Nelson Marlborough,Maori,45-49,Male,210,111,418,502,266
Nelson Marlborough,Maori,50-54,Female,370,240,492,752,488
Nelson Marlborough,Maori,50-54,Male,255,142,363,702,391
Nelson Marlborough,Maori,55-59,Female,355,262,449,791,584
Nelson Marlborough,Maori,55-59,Male,273,185,336,812,551
Nelson Marlborough,Maori,60-64,Female,315,262,357,882,734
Nelson Marlborough,Maori,60-64,Male,208,167,250,832,668
Nelson Marlborough,Maori,65-69,Female,227,201,243,934,827
Nelson Marlborough,Maori,65-69,Male,153,139,172,890,808
Nelson Marlborough,Maori,70-74,Female,178,169,194,918,871
Nelson Marlborough,Maori,70-74,Male,104,98,104,1000,942
Nelson Marlborough,Maori,75-79,Female,107,103,116,922,888
Nelson Marlborough,Maori,75-79,Male,69,62,80,862,775
Nelson Marlborough,Maori,80-84,Female,55,51,52,1058,981
Nelson Marlborough,Maori,80-84,Male,36,36,34,1059,1059
Nelson Marlborough,Maori,85-89,Female,16,17,19,842,895
Nelson Marlborough,Maori,85-89,Male,13,12,11,1182,1091
Nelson Marlborough,Maori,90+,Female,7,7,10,700,700
Nelson Marlborough,Pacific Peoples,12-15,Female,62,9,98,633,92
Nelson Marlborough,Pacific Peoples,12-15,Male,72,5,122,590,41
Nelson Marlborough,Pacific Peoples,16-19,Female,52,18,75,693,240
Nelson Marlborough,Pacific Peoples,16-19,Male,82,23,105,781,219
Nelson Marlborough,Pacific Peoples,20-24,Female,64,25,100,640,250
Nelson Marlborough,Pacific Peoples,20-24,Male,285,205,144,1979,1424
Nelson Marlborough,Pacific Peoples,25-29,Female,66,25,93,710,269
