DHB of residence,Ethnic group,Age group,Gender,First dose administered,Second dose administered,Population,First dose uptake per 1000 people,Second dose uptake per 1000 people
Hawkes Bay,Pacific Peoples,40-44,Female,140,94,167,838,563
Hawkes Bay,Pacific Peoples,40-44,Male,280,210,207,1353,1014
Hawkes Bay,Pacific Peoples,45-49,Female,149,107,162,920,660
Hawkes Bay,Pacific Peoples,45-49,Male,203,152,190,1068,800
Hawkes Bay,Pacific Peoples,50-54,Female,130,99,174,747,569
Hawkes Bay,Pacific Peoples,50-54,Male,153,121,167,916,725
Hawkes Bay,Pacific Peoples,55-59,Female,118,96,124,952,774
Hawkes Bay,Pacific Peoples,55-59,Male,110,83,118,932,703
Hawkes Bay,Pacific Peoples,60-64,Female,93,82,99,939,828
Hawkes Bay,Pacific Peoples,60-64,Male,101,86,119,849,723
Hawkes Bay,Pacific Peoples,65-69,Female,73,65,78,936,833
Hawkes Bay,Pacific Peoples,65-69,Male,77,73,73,1055,1000
Hawkes Bay,Pacific Peoples,70-74,Female,46,41,54,852,759
Hawkes Bay,Pacific Peoples,70-74,Male,44,42,58,759,724
Hawkes Bay,Pacific Peoples,75-79,Female,23,22,27,852,815
Hawkes Bay,Pacific Peoples,75-79,Male,20,13,24,833,542
Hawkes Bay,Pacific Peoples,80-84,Female,13,12,21,619,571
Hawkes Bay,Pacific Peoples,80-84,Male,13,13,12,1083,1083
Hawkes Bay,Pacific Peoples,85-89,Female,10,10,14,714,714
Hawkes Bay,Pacific Peoples,85-89,Male,6,5,6,1000,833
Hawkes Bay,Unknown,12-15,Female,9,5,9,1000,556
Hawkes Bay,Unknown,12-15,Male,11,0,5,2200,800
Hawkes Bay,Unknown,25-29,Female,38,23,8,4750,2875
Hawkes Bay,Unknown,25-29,Male,30,14,15,2000,933
Hawkes Bay,Unknown,30-34,Female,33,19,11,3000,1727
Hawkes Bay,Unknown,30-34,Male,50,31,17,2941,1824
Hawkes Bay,Unknown,35-39,Female,27,15,13,2077,1154
Hawkes Bay,Unknown,35-39,Male,44,20,19,2316,1053
Hawkes Bay,Unknown,40-44,Female,24,9,5,4800,1800
Hawkes Bay,Unknown,40-44,Male,47,22,29,1621,759
Hawkes Bay,Unknown,45-49,Female,11,8,8,1375,1000
Hawkes Bay,Unknown,45-49,Male,56,22,35,1600,629
Hawkes Bay,Unknown,50-54,Female,12,7,10,1200,700
Hawkes Bay,Unknown,50-54,Male,50,27,28,1786,964
Hawkes Bay,Unknown,55-59,Female,16,13,18,889,722
Hawkes Bay,Unknown,55-59,Male,40,22,25,1600,880
Hawkes Bay,Unknown,60-64,Female,15,14,13,1154,1077
Hawkes Bay,Unknown,60-64,Male,38,23,23,1652,1000
Hawkes Bay,Unknown,65-69,Female,27,25,20,1350,1250
Hawkes Bay,Unknown,65-69,Male,40,36,37,1081,973
Hawkes Bay,Unknown,70-74,Female,17,14,14,1214,1000
Hawkes Bay,Unknown,70-74,Male,28,28,22,1273,1273
Hawkes Bay,Unknown,75-79,Male,9,8,10,900,800
Lakes,Asian,12-15,Female,158,49,184,859,266
Lakes,Asian,12-15,Male,118,34,167,707,204
Lakes,Asian,16-19,Female,115,45,121,950,372
Lakes,Asian,16-19,Male,146,65,143,1021,455
Lakes,Asian,20-24,Female,177,96,155,1142,619
Lakes,Asian,20-24,Male,315,142,207,1522,686
Lakes,Asian,25-29,Female,415,248,469,885,529
Lakes,Asian,25-29,Male,594,273,482,1232,566
Lakes,Asian,30-34,Female,573,337,596,961,565
Lakes,Asian,30-34,Male,580,273,523,1109,522
Lakes,Asian,35-39,Female,451,287,436,1034,658
Lakes,Asian,35-39,Male,498,257,437,1140,588
Lakes,Asian,40-44,Female,277,170,321,863,530
Lakes,Asian,40-44,Male,333,189,307,1085,616
Lakes,Asian,45-49,Female,285,192,291,979,660
Lakes,Asian,45-49,Male,206,132,211,976,626
Lakes,Asian,50-54,Female,209,159,209,1000,761
Lakes,Asian,50-54,Male,160,108,147,1088,735
Lakes,Asian,55-59,Female,185,153,207,894,739
Lakes,Asian,55-59,Male,116,98,110,1055,891
Lakes,Asian,60-64,Female,144,126,153,941,824
Lakes,Asian,60-64,Male,85,75,95,895,789
Lakes,Asian,65-69,Female,109,92,117,932,786
Lakes,Asian,65-69,Male,64,58,73,877,795
Lakes,Asian,70-74,Female,55,50,64,859,781
Lakes,Asian,70-74,Male,41,38,56,732,679
Lakes,Asian,75-79,Female,17,16,29,586,552
Lakes,Asian,75-79,Male,16,14,21,762,667
Lakes,Asian,80-84,Female,20,16,13,1538,1231
Lakes,Asian,80-84,Male,14,12,23,609,522
Lakes,Asian,85-89,Female,5,5,6,833,833
Lakes,Asian,85-89,Male,8,7,9,889,778
Lakes,European or Other,12-15,Female,874,176,1379,634,128
Lakes,European or Other,12-15,Male,966,187,1491,648,125
Lakes,European or Other,16-19,Female,784,252,1221,642,206
Lakes,European or Other,16-19,Male,791,232,1306,606,178
Lakes,European or Other,20-24,Female,761,335,1373,554,244
Lakes,European or Other,20-24,Male,789,260,1464,539,178
Lakes,European or Other,25-29,Female,941,446,1700,554,262
Lakes,European or Other,25-29,Male,842,310,1572,536,197
Lakes,European or Other,30-34,Female,1168,499,1853,630,269
Lakes,European or Other,30-34,Male,1001,345,1631,614,212
Lakes,European or Other,35-39,Female,1203,506,1686,714,300
Lakes,European or Other,35-39,Male,1080,365,1581,683,231
Lakes,European or Other,40-44,Female,1397,742,1908,732,389
Lakes,European or Other,40-44,Male,1202,532,1693,710,314
Lakes,European or Other,45-49,Female,1609,875,2174,740,402
Lakes,European or Other,45-49,Male,1518,762,2133,712,357
Lakes,European or Other,50-54,Female,1836,1269,2257,813,562
Lakes,European or Other,50-54,Male,1760,1098,2187,805,502
Lakes,European or Other,55-59,Female,2070,1669,2489,832,671
Lakes,European or Other,55-59,Male,1908,1454,2436,783,597
Lakes,European or Other,60-64,Female,2035,1777,2283,891,778
Lakes,European or Other,60-64,Male,1990,1696,2266,878,748
Lakes,European or Other,65-69,Female,1988,1834,2198,904,834
Lakes,European or Other,65-69,Male,1903,1699,2123,896,800
Lakes,European or Other,70-74,Female,1973,1861,2116,932,879
Lakes,European or Other,70-74,Male,1932,1819,2084,927,873
Lakes,European or Other,75-79,Female,1388,1315,1499,926,877
Lakes,European or Other,75-79,Male,1315,1233,1405,936,878
Lakes,European or Other,80-84,Female,930,869,959,970,906
Lakes,European or Other,80-84,Male,866,833,846,1024,985
Lakes,European or Other,85-89,Female,552,508,634,871,801
Lakes,European or Other,85-89,Male,415,392,449,924,873
Lakes,European or Other,90+,Female,351,330,386,909,855
Lakes,European or Other,90+,Male,191,177,212,901,835
Lakes,Maori,12-15,Female,575,118,1532,375,77
Lakes,Maori,12-15,Male,613,141,1625,377,87
Lakes,Maori,16-19,Female,482,181,1307,369,138
Lakes,Maori,16-19,Male,506,166,1403,361,118
Lakes,Maori,20-24,Female,491,193,1591,309,121
Lakes,Maori,20-24,Male,445,157,1449,307,108
Lakes,Maori,25-29,Female,452,205,1539,294,133
Lakes,Maori,25-29,Male,414,163,1398,296,117
Lakes,Maori,30-34,Female,584,251,1514,386,166
Lakes,Maori,30-34,Male,457,177,1251,365,141
Lakes,Maori,35-39,Female,584,250,1197,488,209
Lakes,Maori,35-39,Male,433,189,1029,421,184
Lakes,Maori,40-44,Female,656,331,1139,576,291
Lakes,Maori,40-44,Male,504,241,955,528,252
Lakes,Maori,45-49,Female,739,455,1224,604,372
Lakes,Maori,45-49,Male,580,303,1055,550,287
Lakes,Maori,50-54,Female,824,561,1177,700,477
Lakes,Maori,50-54,Male,640,390,967,662,403
Lakes,Maori,55-59,Female,819,620,1178,695,526
Lakes,Maori,55-59,Male,702,516,937,749,551
Lakes,Maori,60-64,Female,812,671,970,837,692
Lakes,Maori,60-64,Male,691,542,812,851,667
Lakes,Maori,65-69,Female,565,494,656,861,753
Lakes,Maori,65-69,Male,451,400,511,883,783
Lakes,Maori,70-74,Female,406,365,444,914,822
Lakes,Maori,70-74,Male,325,298,337,964,884
Lakes,Maori,75-79,Female,234,221,272,860,812
Lakes,Maori,75-79,Male,170,154,185,919,832
Lakes,Maori,80-84,Female,148,129,165,897,782
Lakes,Maori,80-84,Male,103,95,107,963,888
Lakes,Maori,85-89,Female,61,46,66,924,697
Lakes,Maori,85-89,Male,39,33,47,830,702
Lakes,Maori,90+,Female,27,23,33,818,697
Lakes,Maori,90+,Male,13,12,10,1300,1200
Lakes,Pacific Peoples,12-15,Female,51,20,88,580,227
Lakes,Pacific Peoples,12-15,Male,44,15,86,512,174
Lakes,Pacific Peoples,16-19,Female,39,20,81,481,247
Lakes,Pacific Peoples,16-19,Male,61,30,89,685,337
Lakes,Pacific Peoples,20-24,Female,51,30,97,526,309
Lakes,Pacific Peoples,20-24,Male,53,25,99,535,253
Lakes,Pacific Peoples,25-29,Female,58,38,118,492,322
Lakes,Pacific Peoples,25-29,Male,60,30,133,451,226
Lakes,Pacific Peoples,30-34,Female,68,46,110,618,418
Lakes,Pacific Peoples,30-34,Male,79,44,131,603,336
Lakes,Pacific Peoples,35-39,Female,70,44,93,753,473
Lakes,Pacific Peoples,35-39,Male,84,51,121,694,421
Lakes,Pacific Peoples,40-44,Female,70,50,103,680,485
Lakes,Pacific Peoples,40-44,Male,68,47,101,673,465
Lakes,Pacific Peoples,45-49,Female,65,52,90,722,578
Lakes,Pacific Peoples,45-49,Male,78,50,93,839,538
Lakes,Pacific Peoples,50-54,Female,62,47,85,729,553
Lakes,Pacific Peoples,50-54,Male,69,47,90,767,522
Lakes,Pacific Peoples,55-59,Female,63,55,76,829,724
Lakes,Pacific Peoples,55-59,Male,57,48,70,814,686
Lakes,Pacific Peoples,60-64,Female,52,42,66,788,636
Lakes,Pacific Peoples,60-64,Male,59,45,66,894,682
Lakes,Pacific Peoples,65-69,Female,36,30,38,947,789
Lakes,Pacific Peoples,65-69,Male,52,50,46,1130,1087
Lakes,Pacific Peoples,70-74,Female,24,21,22,1091,955
Lakes,Pacific Peoples,70-74,Male,27,25,23,1174,1087
Lakes,Pacific Peoples,75-79,Female,12,12,18,667,667
Lakes,Pacific Peoples,75-79,Male,8,8,16,500,500
Lakes,Pacific Peoples,80-84,Female,9,8,14,643,571
Lakes,Pacific Peoples,80-84,Male,11,9,7,1571,1286
Lakes,Pacific Peoples,85-89,Male,5,0,5,1000,800
Lakes,Unknown,20-24,Female,15,8,9,1667,889
Lakes,Unknown,20-24,Male,15,7,8,1875,875
Lakes,Unknown,25-29,Female,19,11,23,826,478
Lakes,Unknown,25-29,Male,25,10,16,1562,625
Lakes,Unknown,30-34,Female,25,13,31,806,419
Lakes,Unknown,30-34,Male,33,12,40,825,300
Lakes,Unknown,35-39,Female,30,13,30,1000,433
Lakes,Unknown,35-39,Male,31,12,29,1069,414
Lakes,Unknown,40-44,Female,26,13,30,867,433
Lakes,Unknown,40-44,Male,33,14,38,868,368
Lakes,Unknown,45-49,Female,15,10,9,1667,1111
Lakes,Unknown,45-49,Male,51,23,46,1109,500
Lakes,Unknown,50-54,Female,17,9,12,1417,750
Lakes,Unknown,50-54,Male,46,27,49,939,551
Lakes,Unknown,55-59,Female,14,12,12,1167,1000
Lakes,Unknown,55-59,Male,50,38,43,1163,884
Lakes,Unknown,60-64,Female,16,10,20,800,500
Lakes,Unknown,60-64,Male,48,40,36,1333,1111
Lakes,Unknown,65-69,Female,18,13,16,1125,812
Lakes,Unknown,65-69,Male,50,38,37,1351,1027
Lakes,Unknown,70-74,Female,21,20,18,1167,1111
Lakes,Unknown,70-74,Male,42,40,31,1355,1290
Lakes,Unknown,75-79,Female,9,7,6,1500,1167
Lakes,Unknown,75-79,Male,13,12,15,867,800
Lakes,Unknown,80-84,Male,11,11,6,1833,1833
Lakes,Unknown,85-89,Female,6,0,8,750,500
MidCentral,Asian,12-15,Female,252,62,316,797,196
MidCentral,Asian,12-15,Male,263,62,332,792,187
MidCentral,Asian,16-19,Female,252,77,268,940,287
MidCentral,Asian,16-19,Male,300,95,302,993,315
MidCentral,Asian,20-24,Female,393,201,361,1089,557
MidCentral,Asian,20-24,Male,397,136,326,1218,417
MidCentral,Asian,25-29,Female,561,301,596,941,505
MidCentral,Asian,25-29,Male,592,258,517,1145,499
MidCentral,Asian,30-34,Female,775,467,813,953,574
MidCentral,Asian,30-34,Male,688,342,610,1128,561
MidCentral,Asian,35-39,Female,636,376,675,942,557
MidCentral,Asian,35-39,Male,650,377,609,1067,619
MidCentral,Asian,40-44,Female,503,300,532,945,564
MidCentral,Asian,40-44,Male,482,236,453,1064,521
MidCentral,Asian,45-49,Female,391,232,424,922,547
MidCentral,Asian,45-49,Male,349,205,328,1064,625
MidCentral,Asian,50-54,Female,303,213,325,932,655
MidCentral,Asian,50-54,Male,255,172,253,1008,680
MidCentral,Asian,55-59,Female,295,245,317,931,773
MidCentral,Asian,55-59,Male,202,152,232,871,655
MidCentral,Asian,60-64,Female,262,218,281,932,776
MidCentral,Asian,60-64,Male,189,172,211,896,815
MidCentral,Asian,65-69,Female,209,195,232,901,841
MidCentral,Asian,65-69,Male,151,130,151,1000,861
MidCentral,Asian,70-74,Female,141,135,151,934,894
MidCentral,Asian,70-74,Male,109,99,134,813,739
MidCentral,Asian,75-79,Female,92,85,92,1000,924
MidCentral,Asian,75-79,Male,71,73,71,1000,1028
MidCentral,Asian,80-84,Female,37,33,57,649,579
MidCentral,Asian,80-84,Male,42,39,51,824,765
MidCentral,Asian,85-89,Female,23,22,31,742,710
MidCentral,Asian,85-89,Male,23,20,18,1278,1111
MidCentral,Asian,90+,Female,17,15,15,1133,1000
MidCentral,Asian,90+,Male,6,5,7,857,714
MidCentral,European or Other,12-15,Female,1948,329,2954,659,111
MidCentral,European or Other,12-15,Male,2020,350,3089,654,113
MidCentral,European or Other,16-19,Female,1993,629,2913,684,216
MidCentral,European or Other,16-19,Male,1929,542,2949,654,184
MidCentral,European or Other,20-24,Female,2605,1026,3906,667,263
MidCentral,European or Other,20-24,Male,2327,837,3688,631,227
MidCentral,European or Other,25-29,Female,2348,1061,3899,602,272
MidCentral,European or Other,25-29,Male,2417,1019,3741,646,272
MidCentral,European or Other,30-34,Female,2535,1103,3762,674,293
MidCentral,European or Other,30-34,Male,2379,937,3409,698,275
MidCentral,European or Other,35-39,Female,2636,1215,3534,746,344
MidCentral,European or Other,35-39,Male,2283,1010,3124,731,323
MidCentral,European or Other,40-44,Female,2757,1392,3541,779,393
MidCentral,European or Other,40-44,Male,2429,1036,3150,771,329
MidCentral,European or Other,45-49,Female,3222,1776,4229,762,420
MidCentral,European or Other,45-49,Male,2840,1377,3792,749,363
MidCentral,European or Other,50-54,Female,3773,2499,4518,835,553
MidCentral,European or Other,50-54,Male,3216,1890,4105,783,460
MidCentral,European or Other,55-59,Female,4098,3197,4879,840,655
MidCentral,European or Other,55-59,Male,3790,2819,4655,814,606
MidCentral,European or Other,60-64,Female,4185,3611,4708,889,767
MidCentral,European or Other,60-64,Male,3998,3356,4403,908,762
MidCentral,European or Other,65-69,Female,3923,3586,4310,910,832
MidCentral,European or Other,65-69,Male,3659,3291,4098,893,803
MidCentral,European or Other,70-74,Female,3830,3581,4052,945,884
MidCentral,European or Other,70-74,Male,3516,3306,3778,931,875
MidCentral,European or Other,75-79,Female,2812,2653,2992,940,887
MidCentral,European or Other,75-79,Male,2668,2529,2763,966,915
MidCentral,European or Other,80-84,Female,2013,1902,2125,947,895
MidCentral,European or Other,80-84,Male,1776,1668,1780,998,937
MidCentral,European or Other,85-89,Female,1235,1160,1363,906,851
MidCentral,European or Other,85-89,Male,849,803,926,917,867
MidCentral,European or Other,90+,Female,786,727,837,939,869
MidCentral,European or Other,90+,Male,428,393,432,991,910
MidCentral,Maori,12-15,Female,583,107,1306,446,82
MidCentral,Maori,12-15,Male,620,124,1421,436,87
MidCentral,Maori,16-19,Female,506,157,1196,423,131
MidCentral,Maori,16-19,Male,489,127,1158,422,110
MidCentral,Maori,20-24,Female,618,258,1439,429,179
MidCentral,Maori,20-24,Male,574,236,1357,423,174
MidCentral,Maori,25-29,Female,527,225,1338,394,168
MidCentral,Maori,25-29,Male,527,247,1196,441,207
MidCentral,Maori,30-34,Female,578,223,1203,480,185
MidCentral,Maori,30-34,Male,427,180,969,441,186
MidCentral,Maori,35-39,Female,502,225,957,525,235
MidCentral,Maori,35-39,Male,378,171,765,494,224
MidCentral,Maori,40-44,Female,506,257,875,578,294
MidCentral,Maori,40-44,Male,459,201,725,633,277
MidCentral,Maori,45-49,Female,622,345,971,641,355
MidCentral,Maori,45-49,Male,489,216,763,641,283
MidCentral,Maori,50-54,Female,665,450,900,739,500
MidCentral,Maori,50-54,Male,517,335,734,704,456
MidCentral,Maori,55-59,Female,723,566,917,788,617
MidCentral,Maori,55-59,Male,534,391,708,754,552
MidCentral,Maori,60-64,Female,576,487,701,822,695
MidCentral,Maori,60-64,Male,478,389,548,872,710
MidCentral,Maori,65-69,Female,444,390,477,931,818
MidCentral,Maori,65-69,Male,348,298,372,935,801
MidCentral,Maori,70-74,Female,314,284,310,1013,916
MidCentral,Maori,70-74,Male,268,250,262,1023,954
MidCentral,Maori,75-79,Female,188,178,209,900,852
MidCentral,Maori,75-79,Male,145,134,157,924,854
MidCentral,Maori,80-84,Female,105,95,114,921,833
MidCentral,Maori,80-84,Male,78,74,76,1026,974
MidCentral,Maori,85-89,Female,46,43,45,1022,956
MidCentral,Maori,85-89,Male,25,24,27,926,889
MidCentral,Maori,90+,Female,14,11,19,737,579
MidCentral,Maori,90+,Male,6,6,8,750,750
MidCentral,Pacific Peoples,12-15,Female,151,33,219,689,151
MidCentral,Pacific Peoples,12-15,Male,140,38,260,538,146
MidCentral,Pacific Peoples,16-19,Female,131,42,193,679,218
MidCentral,Pacific Peoples,16-19,Male,155,53,210,738,252
MidCentral,Pacific Peoples,20-24,Female,166,69,272,610,254
MidCentral,Pacific Peoples,20-24,Male,149,69,231,645,299
MidCentral,Pacific Peoples,25-29,Female,159,83,235,677,353
MidCentral,Pacific Peoples,25-29,Male,166,84,258,643,326
MidCentral,Pacific Peoples,30-34,Female,152,65,225,676,289
MidCentral,Pacific Peoples,30-34,Male,164,65,218,752,298
MidCentral,Pacific Peoples,35-39,Female,140,77,211,664,365
MidCentral,Pacific Peoples,35-39,Male,129,67,208,620,322
MidCentral,Pacific Peoples,40-44,Female,118,70,160,738,438
MidCentral,Pacific Peoples,40-44,Male,143,67,168,851,399
MidCentral,Pacific Peoples,45-49,Female,120,70,138,870,507
MidCentral,Pacific Peoples,45-49,Male,116,66,161,720,410
MidCentral,Pacific Peoples,50-54,Female,114,85,130,877,654
MidCentral,Pacific Peoples,50-54,Male,116,79,154,753,513
MidCentral,Pacific Peoples,55-59,Female,101,77,129,783,597
MidCentral,Pacific Peoples,55-59,Male,110,82,119,924,689
MidCentral,Pacific Peoples,60-64,Female,93,79,100,930,790
MidCentral,Pacific Peoples,60-64,Male,63,53,80,788,662
MidCentral,Pacific Peoples,65-69,Female,81,71,92,880,772
MidCentral,Pacific Peoples,65-69,Male,65,53,66,985,803
MidCentral,Pacific Peoples,70-74,Female,56,51,61,918,836
MidCentral,Pacific Peoples,70-74,Male,51,45,56,911,804
MidCentral,Pacific Peoples,75-79,Female,30,26,29,1034,897
MidCentral,Pacific Peoples,75-79,Male,35,37,31,1129,1194
MidCentral,Pacific Peoples,80-84,Female,18,16,24,750,667
MidCentral,Pacific Peoples,80-84,Male,16,11,15,1067,733
MidCentral,Pacific Peoples,85-89,Female,9,6,8,1125,750
MidCentral,Unknown,12-15,Female,11,0,6,1833,500
MidCentral,Unknown,12-15,Male,11,0,10,1100,100
MidCentral,Unknown,16-19,Female,8,0,5,1600,400
MidCentral,Unknown,16-19,Male,10,0,14,714,214
MidCentral,Unknown,20-24,Female,15,11,14,1071,786
MidCentral,Unknown,20-24,Male,17,5,19,895,263
MidCentral,Unknown,25-29,Female,33,15,22,1500,682
MidCentral,Unknown,25-29,Male,36,16,30,1200,533
MidCentral,Unknown,30-34,Female,41,22,26,1577,846
MidCentral,Unknown,30-34,Male,55,33,61,902,541
MidCentral,Unknown,35-39,Female,43,20,29,1483,690
MidCentral,Unknown,35-39,Male,90,46,80,1125,575
MidCentral,Unknown,40-44,Female,42,24,39,1077,615
MidCentral,Unknown,40-44,Male,114,62,79,1443,785
MidCentral,Unknown,45-49,Female,30,15,23,1304,652
MidCentral,Unknown,45-49,Male,100,46,81,1235,568
MidCentral,Unknown,50-54,Female,31,16,26,1192,615
MidCentral,Unknown,50-54,Male,93,64,77,1208,831
MidCentral,Unknown,55-59,Female,26,20,23,1130,870
MidCentral,Unknown,55-59,Male,99,67,97,1021,691
MidCentral,Unknown,60-64,Female,24,22,21,1143,1048
MidCentral,Unknown,60-64,Male,107,83,85,1259,976
MidCentral,Unknown,65-69,Female,17,12,18,944,667
MidCentral,Unknown,65-69,Male,62,46,49,1265,939
MidCentral,Unknown,70-74,Female,27,21,24,1125,875
MidCentral,Unknown,70-74,Male,60,52,50,1200,1040
MidCentral,Unknown,75-79,Female,13,11,12,1083,917
MidCentral,Unknown,75-79,Male,30,29,32,938,906
MidCentral,Unknown,80-84,Female,7,8,11,636,727
MidCentral,Unknown,80-84,Male,13,13,10,1300,1300
Nelson Marlborough,Asian,12-15,Female,167,51,209,799,244
Nelson Marlborough,Asian,12-15,Male,172,52,226,761,230
Nelson Marlborough,Asian,16-19,Female,148,76,133,1113,571
Nelson Marlborough,Asian,16-19,Male,169,93,172,983,541
Nelson Marlborough,Asian,20-24,Female,139,82,177,785,463
Nelson Marlborough,Asian,20-24,Male,201,112,184,1092,609
Nelson Marlborough,Asian,25-29,Female,402,266,332,1211,801
Nelson Marlborough,Asian,25-29,Male,442,272,311,1421,875
Nelson Marlborough,Asian,30-34,Female,496,345,491,1010,703
Nelson Marlborough,Asian,30-34,Male,505,320,417,1211,767
Nelson Marlborough,Asian,35-39,Female,469,316,446,1052,709
Nelson Marlborough,Asian,35-39,Male,426,305,310,1374,984
Nelson Marlborough,Asian,40-44,Female,331,247,344,962,718
Nelson Marlborough,Asian,40-44,Male,301,214,234,1286,915
Nelson Marlborough,Asian,45-49,Female,270,199,282,957,706
Nelson Marlborough,Asian,45-49,Male,246,188,198,1242,949
Nelson Marlborough,Asian,50-54,Female,184,152,188,979,809
Nelson Marlborough,Asian,50-54,Male,148,124,119,1244,1042
Nelson Marlborough,Asian,55-59,Female,154,130,159,969,818
Nelson Marlborough,Asian,55-59,Male,107,95,97,1103,979
Nelson Marlborough,Asian,60-64,Female,108,101,119,908,849
Nelson Marlborough,Asian,60-64,Male,69,63,69,1000,913
Nelson Marlborough,Asian,65-69,Female,75,69,87,862,793
Nelson Marlborough,Asian,65-69,Male,27,27,40,675,675
Nelson Marlborough,Asian,70-74,Female,40,38,40,1000,950
Nelson Marlborough,Asian,70-74,Male,25,23,32,781,719
Nelson Marlborough,Asian,75-79,Female,17,16,18,944,889
Nelson Marlborough,Asian,75-79,Male,15,15,13,1154,1154
Nelson Marlborough,Asian,80-84,Female,8,8,15,533,533
Nelson Marlborough,European or Other,12-15,Female,1863,519,2936,635,177
Nelson Marlborough,European or Other,12-15,Male,1975,543,3040,650,179
Nelson Marlborough,European or Other,16-19,Female,1743,636,2639,660,241
Nelson Marlborough,European or Other,16-19,Male,1777,587,2764,643,212
Nelson Marlborough,European or Other,20-24,Female,1517,651,2592,585,251
Nelson Marlborough,European or Other,20-24,Male,1527,532,2929,521,182
Nelson Marlborough,European or Other,25-29,Female,1792,799,3039,590,263
Nelson Marlborough,European or Other,25-29,Male,1723,625,3016,571,207
Nelson Marlborough,European or Other,25-29,Unknown/Other,16,7,7,2286,1000
Nelson Marlborough,European or Other,30-34,Female,2340,1213,3512,666,345
Nelson Marlborough,European or Other,30-34,Male,2107,944,3207,657,294
Nelson Marlborough,European or Other,35-39,Female,2576,1421,3631,709,391
Nelson Marlborough,European or Other,35-39,Male,2221,1070,3283,677,326
Nelson Marlborough,European or Other,40-44,Female,2841,1872,3748,758,499
Nelson Marlborough,European or Other,40-44,Male,2560,1544,3560,719,434
Nelson Marlborough,European or Other,45-49,Female,3413,2329,4698,726,496
Nelson Marlborough,European or Other,45-49,Male,3243,2067,4446,729,465
Nelson Marlborough,European or Other,50-54,Female,4034,3075,5022,803,612
Nelson Marlborough,European or Other,50-54,Male,3751,2720,4805,781,566
Nelson Marlborough,European or Other,55-59,Female,4422,3725,5473,808,681
Nelson Marlborough,European or Other,55-59,Male,4213,3427,5292,796,648
Nelson Marlborough,European or Other,60-64,Female,4650,4112,5154,902,798
Nelson Marlborough,European or Other,60-64,Male,4498,3908,5209,864,750
Nelson Marlborough,European or Other,65-69,Female,4482,4211,4930,909,854
Nelson Marlborough,European or Other,65-69,Male,4304,4015,4745,907,846
Nelson Marlborough,European or Other,70-74,Female,4277,4093,4592,931,891
Nelson Marlborough,European or Other,70-74,Male,4281,4121,4567,937,902
Nelson Marlborough,European or Other,75-79,Female,2959,2846,3082,960,923
Nelson Marlborough,European or Other,75-79,Male,2923,2827,3085,947,916
Nelson Marlborough,European or Other,80-84,Female,1989,1917,2015,987,951
Nelson Marlborough,European or Other,80-84,Male,1867,1776,1829,1021,971
Nelson Marlborough,European or Other,85-89,Female,1138,1080,1255,907,861
Nelson Marlborough,European or Other,85-89,Male,938,884,971,966,910
Nelson Marlborough,European or Other,90+,Female,731,673,789,926,853
Nelson Marlborough,European or Other,90+,Male,427,397,452,945,878
Nelson Marlborough,Maori,12-15,Female,298,88,603,494,146
Nelson Marlborough,Maori,12-15,Male,326,84,642,508,131
Nelson Marlborough,Maori,16-19,Female,264,100,526,502,190
Nelson Marlborough,Maori,16-19,Male,248,102,559,444,182
Nelson Marlborough,Maori,20-24,Female,217,97,543,400,179
Nelson Marlborough,Maori,20-24,Male,233,74,572,407,129
Nelson Marlborough,Maori,25-29,Female,202,87,574,352,152
Nelson Marlborough,Maori,25-29,Male,210,89,555,378,160
Nelson Marlborough,Maori,30-34,Female,231,120,511,452,235
Nelson Marlborough,Maori,30-34,Male,212,85,430,493,198
Nelson Marlborough,Maori,35-39,Female,257,129,443,580,291
Nelson Marlborough,Maori,35-39,Male,197,96,367,537,262
Nelson Marlborough,Maori,40-44,Female,238,153,389,612,393
Nelson Marlborough,Maori,40-44,Male,200,102,373,536,273
Nelson Marlborough,Maori,45-49,Female,288,197,455,633,433
Nelson Marlborough,Maori,45-49,Male,224,153,418,536,366
Nelson Marlborough,Maori,50-54,Female,384,297,492,780,604
Nelson Marlborough,Maori,50-54,Male,262,183,363,722,504
Nelson Marlborough,Maori,55-59,Female,363,299,449,808,666
Nelson Marlborough,Maori,55-59,Male,282,220,336,839,655
Nelson Marlborough,Maori,60-64,Female,317,281,357,888,787
Nelson Marlborough,Maori,60-64,Male,211,183,250,844,732
Nelson Marlborough,Maori,65-69,Female,229,207,243,942,852
Nelson Marlborough,Maori,65-69,Male,155,146,172,901,849
Nelson Marlborough,Maori,70-74,Female,180,173,194,928,892
Nelson Marlborough,Maori,70-74,Male,105,101,104,1010,971
Nelson Marlborough,Maori,75-79,Female,108,105,116,931,905
Nelson Marlborough,Maori,75-79,Male,70,66,80,875,825
Nelson Marlborough,Maori,80-84,Female,56,52,52,1077,1000
Nelson Marlborough,Maori,80-84,Male,36,36,34,1059,1059
Nelson Marlborough,Maori,85-89,Female,17,17,19,895,895
Nelson Marlborough,Maori,85-89,Male,13,13,11,1182,1182
Nelson Marlborough,Maori,90+,Female,7,7,10,700,700
Nelson Marlborough,Pacific Peoples,12-15,Female,68,17,98,694,173
Nelson Marlborough,Pacific Peoples,12-15,Male,74,20,122,607,164
Nelson Marlborough,Pacific Peoples,16-19,Female,53,22,75,707,293
Nelson Marlborough,Pacific Peoples,16-19,Male,87,34,105,829,324
